,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
8440,-121.91899999999998,36.786,36.786,29.249,-121.919,-156.83,2005CA-Bmu-02082
8441,-122.482,37.348,37.348,41.666,-122.482,-140.217,2005CA-Bmu-02082
8442,-122.791,37.668,37.668,42.712,-122.791,-147.707,2005CA-Bmu-02082
8443,-123.36700000000002,38.166,38.166,30.243,-123.367,-161.273,2005CA-Bmu-02082
8444,-124.013,38.463,38.463,40.101,-124.013,-133.417,2005CA-Bmu-02082
8445,-123.285,37.763,37.763,33.124,-123.285,-145.443,2005CA-Bmu-02082
8446,-123.324,37.583,37.583,33.802,-123.324,-142.36,2005CA-Bmu-02082
8447,-122.929,36.576,36.576,33.125,-122.929,-139.339,2005CA-Bmu-02082
8448,-123.137,36.66,36.66,34.655,-123.137,-131.404,2005CA-Bmu-02082
8449,-122.199,36.364,36.364,44.586,-122.199,-162.555,2005CA-Bmu-02082
8450,-123.27800000000002,38.087,38.087,45.865,-123.278,-159.621,2005CA-Bmu-02082
8451,-123.369,38.077,38.077,41.047,-123.369,-138.733,2005CA-Bmu-02082
8452,-123.888,37.304,37.304,27.982,-123.888,-169.993,2005CA-Bmu-02082
8453,-123.852,37.306,37.306,33.234,-123.852,-144.364,2005CA-Bmu-02082
8454,-124.046,36.762,36.762,43.018,-124.046,-155.377,2005CA-Bmu-02082
8455,-124.372,36.583,36.583,34.979,-124.372,-132.288,2005CA-Bmu-02082
8456,-123.69299999999998,36.536,36.536,42.146,-123.693,-150.543,2005CA-Bmu-02082
8457,-123.425,36.193,36.193,25.772,-123.425,-174.547,2005CA-Bmu-02082
8458,-122.95,36.296,36.296,41.032,-122.95,-145.485,2005CA-Bmu-02082
8459,-122.83100000000002,36.325,36.325,29.777,-122.831,-153.976,2005CA-Bmu-02082
8460,-122.63299999999998,36.402,36.402,40.344,-122.633,-143.123,2005CA-Bmu-02082
8461,-122.388,36.327,36.327,27.441,-122.388,-165.88,2005CA-Bmu-02082
8462,-122.547,36.412,36.412,30.983,-122.547,-148.669,2005CA-Bmu-02082
8463,-122.564,36.423,36.423,26.276,-122.564,-171.762,2005CA-Bmu-02082
8464,-122.4,36.483,36.483,31.317,-122.4,-147.585,2005CA-Bmu-02082
