,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
550,-120.24200000000002,34.112,34.112,29.625,-120.242,-142.466,1995CA-Bmu-23041
551,-120.176,34.16,34.16,40.466,-120.176,-150.061,1995CA-Bmu-23041
552,-120.036,34.234,34.234,36.072,-120.036,-129.28,1995CA-Bmu-23041
553,-120.14499999999998,34.287,34.287,26.481,-120.145,-155.709,1995CA-Bmu-23041
554,-119.741,34.213,34.213,41.0,-119.741,-84.579,1995CA-Bmu-23041
555,-120.13299999999998,34.209,34.209,31.784,-120.133,-132.235,1995CA-Bmu-23041
556,-120.368,34.126,34.126,39.158,-120.368,-144.3,1995CA-Bmu-23041
557,-119.314,34.071,34.071,34.207,-119.314,-119.941,1995CA-Bmu-23041
558,-120.156,34.321,34.321,27.726,-120.156,-150.395,1995CA-Bmu-23041
559,-120.151,34.022,34.022,43.199,-120.151,-73.901,1995CA-Bmu-23041
560,-119.704,34.257,34.257,33.738,-119.704,-122.287,1995CA-Bmu-23041
561,-120.204,34.108,34.108,38.148,-120.204,-139.378,1995CA-Bmu-23041
562,-120.263,34.021,34.021,31.738,-120.263,-108.932,1995CA-Bmu-23041
563,-120.83499999999998,33.746,33.746,28.804,-120.835,-144.851,1995CA-Bmu-23041
564,-120.926,33.977,33.977,36.045,-120.926,-110.701,1995CA-Bmu-23041
565,-120.279,34.039,34.039,36.925,-120.279,-134.391,1995CA-Bmu-23041
566,-119.821,34.163,34.163,29.198,-119.821,-98.148,1995CA-Bmu-23041
567,-120.47,34.148,34.148,30.087,-120.47,-139.918,1995CA-Bmu-23041
568,-120.471,34.273,34.273,38.183,-120.471,-100.833,1995CA-Bmu-23041
569,-120.601,34.242,34.242,28.505,-120.601,-148.651,1995CA-Bmu-23041
570,-120.454,34.153,34.153,35.827,-120.454,-128.63,1995CA-Bmu-23041
571,-120.68200000000002,34.099,34.099,27.442,-120.682,-87.748,1995CA-Bmu-23041
572,-120.613,34.247,34.247,40.286,-120.613,-90.537,1995CA-Bmu-23041
573,-120.639,34.239,34.239,30.684,-120.639,-138.171,1995CA-Bmu-23041
574,-121.07,33.928,33.928,34.395,-121.07,-123.282,1995CA-Bmu-23041
575,-121.178,33.855,33.855,43.882,-121.178,-171.467,1995CA-Bmu-23041
576,-120.904,33.803,33.803,24.56,-120.904,-76.703,1995CA-Bmu-23041
577,-121.275,33.756,33.756,34.399,-121.275,-124.619,1995CA-Bmu-23041
578,-121.26,33.558,33.558,21.799,-121.26,-177.062,1995CA-Bmu-23041
579,-120.901,33.373,33.373,41.682,-120.901,-79.301,1995CA-Bmu-23041
580,-120.983,33.275,33.275,32.045,-120.983,-126.903,1995CA-Bmu-23041
581,-121.076,33.007,33.007,32.345,-121.076,-118.35,1995CA-Bmu-23041
582,-120.918,32.922,32.922,42.438,-120.918,-166.839,1995CA-Bmu-23041
583,-121.015,32.893,32.893,21.683,-121.015,-66.701,1995CA-Bmu-23041
584,-120.93,32.751,32.751,31.546,-120.93,-115.147,1995CA-Bmu-23041
585,-121.375,32.472,32.472,21.868,-121.375,-170.805,1995CA-Bmu-23041
586,-120.707,32.588,32.588,32.658,-120.707,-118.0,1995CA-Bmu-23041
587,-119.401,31.311,31.311,30.573,-119.401,-115.572,1995CA-Bmu-23041
588,-120.982,32.328,32.328,40.819,-120.982,-161.917,1995CA-Bmu-23041
589,-120.901,32.39,32.39,29.076,-120.901,-104.995,1995CA-Bmu-23041
590,-120.946,32.326,32.326,22.613,-120.946,-165.969,1995CA-Bmu-23041
591,-121.01999999999998,32.374,32.374,35.54,-121.02,-105.829,1995CA-Bmu-23041
592,-120.957,32.307,32.307,25.574,-120.957,-153.587,1995CA-Bmu-23041
593,-120.86,32.252,32.252,40.037,-120.86,-157.553,1995CA-Bmu-23041
594,-120.957,32.402,32.402,26.816,-120.957,-94.787,1995CA-Bmu-23041
595,-121.377,32.706,32.706,24.267,-121.377,-160.521,1995CA-Bmu-23041
596,-120.825,32.287,32.287,37.447,-120.825,-95.402,1995CA-Bmu-23041
597,-120.905,32.283,32.283,27.59,-120.905,-143.342,1995CA-Bmu-23041
598,-121.314,32.145,32.145,38.299,-121.314,-151.619,1995CA-Bmu-23041
599,-120.952,32.217,32.217,24.535,-120.952,-84.34,1995CA-Bmu-23041
600,-121.197,32.231,32.231,34.21,-121.197,-131.668,1995CA-Bmu-23041
601,-120.833,32.285,32.285,24.963,-120.833,-155.56,1995CA-Bmu-23041
602,-120.916,32.416,32.416,39.553,-120.916,-84.983,1995CA-Bmu-23041
603,-120.977,32.28,32.28,29.925,-120.977,-132.602,1995CA-Bmu-23041
604,-120.702,32.441,32.441,37.985,-120.702,-146.562,1995CA-Bmu-23041
