,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
193,-120.237,34.207,34.207,39.417,-120.237,-94.874,1995CA-Bmu-00841
194,-120.20999999999998,34.103,34.103,29.573,-120.21,-142.581,1995CA-Bmu-00841
195,-120.449,34.146,34.146,30.252,-120.449,-101.687,1995CA-Bmu-00841
196,-120.30700000000002,34.204,34.204,40.168,-120.307,-149.734,1995CA-Bmu-00841
197,-120.453,34.228,34.228,25.969,-120.453,-81.036,1995CA-Bmu-00841
198,-119.719,33.799,33.799,36.061,-119.719,-129.59,1995CA-Bmu-00841
199,-120.336,34.223,34.223,37.0,-120.336,-107.614,1995CA-Bmu-00841
200,-120.39600000000002,34.287,34.287,26.956,-120.396,-155.566,1995CA-Bmu-00841
201,-120.29399999999998,34.127,34.127,39.122,-120.294,-144.499,1995CA-Bmu-00841
202,-120.29500000000002,34.156,34.156,43.296,-120.295,-166.727,1995CA-Bmu-00841
203,-120.2,34.115,34.115,37.735,-120.2,-102.4,1995CA-Bmu-00841
204,-120.175,34.134,34.134,27.762,-120.175,-150.545,1995CA-Bmu-00841
205,-120.187,34.132,34.132,43.46,-120.187,-73.844,1995CA-Bmu-00841
206,-119.986,34.12,34.12,33.696,-119.986,-122.059,1995CA-Bmu-00841
207,-119.882,34.18,34.18,28.172,-119.882,-91.663,1995CA-Bmu-00841
208,-119.922,34.098,34.098,39.127,-119.922,-137.864,1995CA-Bmu-00841
209,-120.478,34.083,34.083,38.812,-120.478,-97.0,1995CA-Bmu-00841
210,-120.305,34.008,34.008,35.807,-120.305,-111.33,1995CA-Bmu-00841
211,-120.314,34.156,34.156,26.063,-120.314,-159.162,1995CA-Bmu-00841
212,-120.39600000000002,34.186,34.186,36.998,-120.396,-134.184,1995CA-Bmu-00841
213,-120.31900000000002,34.153,34.153,29.751,-120.319,-98.438,1995CA-Bmu-00841
214,-120.27100000000002,34.141,34.141,39.17,-120.271,-146.064,1995CA-Bmu-00841
215,-120.27100000000002,34.146,34.146,29.899,-120.271,-140.283,1995CA-Bmu-00841
216,-120.296,34.164,34.164,37.995,-120.296,-100.988,1995CA-Bmu-00841
217,-120.304,34.09,34.09,28.334,-120.304,-148.905,1995CA-Bmu-00841
218,-119.91500000000002,33.961,33.961,37.39,-119.915,-135.703,1995CA-Bmu-00841
219,-120.328,34.142,34.142,41.138,-120.328,-86.787,1995CA-Bmu-00841
220,-120.264,34.107,34.107,39.951,-120.264,-90.609,1995CA-Bmu-00841
221,-120.566,34.383,34.383,25.599,-120.566,-77.28,1995CA-Bmu-00841
222,-120.554,34.284,34.284,35.211,-120.554,-125.192,1995CA-Bmu-00841
223,-120.503,34.242,34.242,32.371,-120.503,-129.563,1995CA-Bmu-00841
224,-120.53300000000002,34.274,34.274,32.764,-120.533,-128.126,1995CA-Bmu-00841
225,-120.348,34.254,34.254,33.324,-120.348,-124.602,1995CA-Bmu-00841
226,-119.914,34.136,34.136,43.902,-119.914,-70.499,1995CA-Bmu-00841
227,-120.114,34.145,34.145,32.757,-120.114,-113.735,1995CA-Bmu-00841
228,-120.15699999999998,34.141,34.141,37.061,-120.157,-108.613,1995CA-Bmu-00841
229,-120.297,34.318,34.318,31.87,-120.297,-107.923,1995CA-Bmu-00841
230,-120.40699999999998,34.126,34.126,38.377,-120.407,-142.139,1995CA-Bmu-00841
231,-120.773,34.212,34.212,35.455,-120.773,-114.188,1995CA-Bmu-00841
232,-120.16899999999998,34.096,34.096,26.49,-120.169,-84.442,1995CA-Bmu-00841
233,-119.925,34.117,34.117,36.084,-119.925,-109.619,1995CA-Bmu-00841
234,-120.547,33.501,33.501,29.621,-120.547,-140.359,1995CA-Bmu-00841
235,-120.94,32.401,32.401,32.402,-120.94,-120.944,1995CA-Bmu-00841
