,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
2610,-113.535,28.988,28.988,25.245,-113.535,-95.554,1999CA-Bmu-10821
2611,-108.30700000000002,24.49,24.49,20.939,-108.307,-92.093,1999CA-Bmu-10821
2612,-108.6,24.559,24.559,14.66,-108.6,-65.998,1999CA-Bmu-10821
2613,-108.21699999999998,24.482,24.482,25.821,-108.217,-114.376,1999CA-Bmu-10821
2614,-108.562,24.412,24.412,18.471,-108.562,-81.063,1999CA-Bmu-10821
2615,-109.007,24.304,24.304,29.882,-109.007,-135.065,1999CA-Bmu-10821
2616,-108.65,24.259,24.259,26.385,-108.65,-117.95,1999CA-Bmu-10821
2617,-108.852,24.709,24.709,27.986,-108.852,-124.243,1999CA-Bmu-10821
2618,-109.346,25.476,25.476,22.574,-109.346,-96.016,1999CA-Bmu-10821
2619,-109.84,25.836,25.836,20.335,-109.84,-84.818,1999CA-Bmu-10821
2620,-110.20600000000002,25.941,25.941,18.88,-110.206,-142.333,1999CA-Bmu-10821
2621,-111.8,27.27,27.27,26.588,-111.8,-108.658,1999CA-Bmu-10821
2622,-112.474,27.616,27.616,26.562,-112.474,-107.669,1999CA-Bmu-10821
2623,-112.15800000000002,27.557,27.557,18.402,-112.158,-75.076,1999CA-Bmu-10821
2624,-112.317,27.481,27.481,33.285,-112.317,-140.794,1999CA-Bmu-10821
2625,-111.05200000000002,26.127,26.127,27.018,-111.052,-115.122,1999CA-Bmu-10821
2626,-110.936,25.77,25.77,27.867,-110.936,-101.598,1999CA-Bmu-10821
2627,-110.882,25.119,25.119,22.563,-110.882,-99.26,1999CA-Bmu-10821
2628,-110.636,24.618,24.618,23.63,-110.636,-105.616,1999CA-Bmu-10821
2629,-110.16899999999998,24.6,24.6,21.376,-110.169,-95.426,1999CA-Bmu-10821
2630,-109.84,24.454,24.454,28.617,-109.84,-91.0,1999CA-Bmu-10821
2631,-109.654,22.86,22.86,15.418,-109.654,-75.492,1999CA-Bmu-10821
2632,-109.65800000000002,22.93,22.93,29.618,-109.658,-79.214,1999CA-Bmu-10821
2633,-108.421,22.476,22.476,23.625,-108.421,-114.058,1999CA-Bmu-10821
2634,-110.00400000000002,22.145,22.145,23.607,-110.004,-103.186,1999CA-Bmu-10821
2635,-107.75799999999998,21.461,21.461,22.683,-107.758,-113.418,1999CA-Bmu-10821
2636,-111.464,21.751,21.751,14.902,-111.464,-79.846,1999CA-Bmu-10821
