,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
12577,-120.02800000000002,34.143,34.143,31.719,-120.028,-131.209,2007CA-Bmu-10842
12578,-119.96800000000002,34.154,34.154,34.713,-119.968,-116.942,2007CA-Bmu-10842
12579,-119.804,34.082,34.082,34.021,-119.804,-119.527,2007CA-Bmu-10842
12580,-120.038,34.119,34.119,30.801,-120.038,-103.132,2007CA-Bmu-10842
12581,-120.067,34.12,34.12,38.147,-120.067,-140.236,2007CA-Bmu-10842
12582,-120.445,33.929,33.929,36.853,-120.445,-109.911,2007CA-Bmu-10842
12583,-120.2,34.152,34.152,31.332,-120.2,-133.972,2007CA-Bmu-10842
12584,-120.213,34.224,34.224,31.634,-120.213,-107.938,2007CA-Bmu-10842
12585,-120.224,34.221,34.221,29.152,-120.224,-95.074,2007CA-Bmu-10842
12586,-121.43200000000002,34.401,34.401,33.995,-121.432,-119.06,2007CA-Bmu-10842
12587,-120.239,34.078,34.078,35.469,-120.239,-128.424,2007CA-Bmu-10842
12588,-120.221,34.148,34.148,31.473,-120.221,-106.881,2007CA-Bmu-10842
12589,-120.213,34.153,34.153,39.914,-120.213,-148.572,2007CA-Bmu-10842
12590,-120.247,34.189,34.189,36.086,-120.247,-110.948,2007CA-Bmu-10842
12591,-120.232,34.187,34.187,28.721,-120.232,-145.363,2007CA-Bmu-10842
12592,-120.026,34.108,34.108,38.626,-120.026,-97.805,2007CA-Bmu-10842
12593,-120.005,34.11,34.11,29.576,-120.005,-142.163,2007CA-Bmu-10842
12594,-119.916,34.15,34.15,29.543,-119.916,-97.737,2007CA-Bmu-10842
12595,-120.026,34.14,34.14,35.962,-120.026,-129.116,2007CA-Bmu-10842
12596,-120.134,34.063,34.063,31.19,-120.134,-133.805,2007CA-Bmu-10842
12597,-120.163,34.117,34.117,33.686,-120.163,-122.247,2007CA-Bmu-10842
12598,-120.15,34.116,34.116,33.359,-120.15,-123.837,2007CA-Bmu-10842
12599,-120.01,34.173,34.173,25.079,-120.01,-75.005,2007CA-Bmu-10842
12600,-120.159,34.109,34.109,32.156,-120.159,-110.544,2007CA-Bmu-10842
12601,-120.58100000000002,34.12,34.12,29.887,-120.581,-100.015,2007CA-Bmu-10842
