,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
5171,-123.40300000000002,37.895,37.895,40.155,-123.403,-134.061,2004CA-Bmu-00840
5172,-123.47,38.09,38.09,34.73,-123.47,-140.714,2004CA-Bmu-00840
5173,-123.351,38.372,38.372,43.206,-123.351,-99.739,2004CA-Bmu-00840
5174,-123.289,38.332,38.332,37.05,-123.289,-130.304,2004CA-Bmu-00840
5175,-123.50400000000002,38.372,38.372,45.161,-123.504,-87.881,2004CA-Bmu-00840
5176,-123.542,38.373,38.373,27.475,-123.542,-174.867,2004CA-Bmu-00840
5177,-123.791,38.773,38.773,31.731,-123.791,-89.701,2004CA-Bmu-00840
5178,-123.90699999999998,38.978,38.978,29.597,-123.907,-169.514,2004CA-Bmu-00840
5179,-124.25799999999998,39.155,39.155,43.31,-124.258,-102.04,2004CA-Bmu-00840
5180,-124.195,39.307,39.307,44.485,-124.195,-151.405,2004CA-Bmu-00840
5181,-124.0,39.517,39.517,35.66,-124.0,-103.811,2004CA-Bmu-00840
5182,-123.934,39.456,39.456,31.253,-123.934,-164.248,2004CA-Bmu-00840
5183,-123.937,39.525,39.525,35.447,-123.937,-144.18,2004CA-Bmu-00840
5184,-123.857,39.718,39.718,32.611,-123.857,-158.98,2004CA-Bmu-00840
5185,-124.12900000000002,39.715,39.715,44.187,-124.129,-100.646,2004CA-Bmu-00840
5186,-124.1,39.686,39.686,38.128,-124.1,-133.436,2004CA-Bmu-00840
5187,-123.861,39.811,39.811,46.518,-123.861,-90.177,2004CA-Bmu-00840
5188,-124.285,40.119,40.119,34.243,-124.285,-153.407,2004CA-Bmu-00840
5189,-124.191,40.128,40.128,46.834,-124.191,-89.249,2004CA-Bmu-00840
5190,-124.425,40.255,40.255,40.654,-124.425,-122.225,2004CA-Bmu-00840
5191,-124.55700000000002,40.379,40.379,43.203,-124.557,-136.136,2004CA-Bmu-00840
5192,-124.59699999999998,40.565,40.565,36.252,-124.597,-146.657,2004CA-Bmu-00840
5193,-124.55,40.668,40.668,33.941,-124.55,-92.06,2004CA-Bmu-00840
5194,-124.498,40.733,40.733,50.173,-124.498,-171.343,2004CA-Bmu-00840
5195,-124.34199999999998,40.759,40.759,45.064,-124.342,-102.068,2004CA-Bmu-00840
5196,-124.255,41.914,41.914,41.619,-124.255,-125.697,2004CA-Bmu-00840
5197,-124.53300000000002,42.071,42.071,48.987,-124.533,-159.458,2004CA-Bmu-00840
