,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
5972,-120.179,34.222,34.222,41.167,-120.179,-86.158,2004CA-Bmu-10820
5973,-120.10500000000002,34.192,34.192,41.472,-120.105,-86.146,2004CA-Bmu-10820
5974,-120.178,34.233,34.233,39.177,-120.178,-145.386,2004CA-Bmu-10820
5975,-120.268,34.212,34.212,42.507,-120.268,-79.798,2004CA-Bmu-10820
5976,-120.299,34.224,34.224,28.626,-120.299,-147.061,2004CA-Bmu-10820
5977,-120.567,34.382,34.382,45.451,-120.567,-176.353,2004CA-Bmu-10820
5978,-120.591,34.44,34.44,37.05,-120.591,-133.618,2004CA-Bmu-10820
5979,-120.61700000000002,34.417,34.417,31.398,-120.617,-135.759,2004CA-Bmu-10820
5980,-120.34,34.135,34.135,27.964,-120.34,-95.515,2004CA-Bmu-10820
5981,-120.175,34.186,34.186,44.534,-120.175,-171.076,2004CA-Bmu-10820
5982,-120.575,34.308,34.308,33.527,-120.575,-124.553,2004CA-Bmu-10820
5983,-120.827,34.535,34.535,28.857,-120.827,-101.401,2004CA-Bmu-10820
5984,-120.749,34.53,34.53,23.715,-120.749,-171.12,2004CA-Bmu-10820
5985,-121.173,34.926,34.926,42.545,-121.173,-158.831,2004CA-Bmu-10820
5986,-121.088,34.548,34.548,29.208,-121.088,-95.984,2004CA-Bmu-10820
5987,-121.035,34.547,34.547,39.665,-121.035,-147.121,2004CA-Bmu-10820
5988,-120.89499999999998,34.411,34.411,24.633,-120.895,-165.187,2004CA-Bmu-10820
5989,-120.857,34.264,34.264,24.107,-120.857,-170.325,2004CA-Bmu-10820
5990,-120.98000000000002,34.17,34.17,28.485,-120.98,-149.402,2004CA-Bmu-10820
5991,-120.85500000000002,34.648,34.648,26.385,-120.855,-160.2,2004CA-Bmu-10820
5992,-120.869,34.693,34.693,39.845,-120.869,-96.759,2004CA-Bmu-10820
5996,-120.59300000000002,34.209,34.209,40.459,-120.593,-90.448,2004CA-Bmu-10820
5997,-120.435,34.281,34.281,40.467,-120.435,-88.178,2004CA-Bmu-10820
5998,-120.216,34.312,34.312,41.656,-120.216,-84.855,2004CA-Bmu-10820
5999,-120.39499999999998,34.355,34.355,41.218,-120.395,-148.648,2004CA-Bmu-10820
6000,-120.41899999999998,34.339,34.339,38.203,-120.419,-139.494,2004CA-Bmu-10820
6001,-120.345,34.355,34.355,44.634,-120.345,-71.894,2004CA-Bmu-10820
6002,-120.387,34.344,34.344,30.152,-120.387,-141.384,2004CA-Bmu-10820
6003,-120.409,34.191,34.191,29.575,-120.409,-97.545,2004CA-Bmu-10820
6004,-120.386,34.263,34.263,35.712,-120.386,-127.972,2004CA-Bmu-10820
6005,-120.596,34.254,34.254,32.352,-120.596,-129.859,2004CA-Bmu-10820
6006,-120.759,34.136,34.136,44.217,-120.759,-169.358,2004CA-Bmu-10820
6007,-120.679,34.162,34.162,30.0,-120.679,-101.573,2004CA-Bmu-10820
6008,-120.688,34.189,34.189,40.877,-120.688,-88.047,2004CA-Bmu-10820
6009,-120.799,34.325,34.325,42.98,-120.799,-163.634,2004CA-Bmu-10820
6010,-120.829,34.347,34.347,40.575,-120.829,-152.967,2004CA-Bmu-10820
6011,-120.816,34.284,34.284,23.994,-120.816,-169.596,2004CA-Bmu-10820
6012,-120.711,34.06,34.06,31.709,-120.711,-110.03,2004CA-Bmu-10820
6013,-120.709,34.142,34.142,38.421,-120.709,-141.864,2004CA-Bmu-10820
6014,-120.857,34.58,34.58,24.567,-120.857,-165.221,2004CA-Bmu-10820
6015,-120.805,34.557,34.557,39.847,-120.805,-95.34,2004CA-Bmu-10820
6016,-120.975,34.677,34.677,29.373,-120.975,-97.221,2004CA-Bmu-10820
6017,-120.912,34.513,34.513,36.422,-120.912,-130.258,2004CA-Bmu-10820
6018,-120.607,34.268,34.268,26.251,-120.607,-158.792,2004CA-Bmu-10820
6019,-120.7,34.29,34.29,38.348,-120.7,-100.536,2004CA-Bmu-10820
6020,-120.62900000000002,34.327,34.327,31.871,-120.629,-132.566,2004CA-Bmu-10820
6021,-120.627,34.31,34.31,41.063,-120.627,-89.157,2004CA-Bmu-10820
6022,-120.608,34.322,34.322,27.236,-120.608,-153.296,2004CA-Bmu-10820
6023,-120.491,34.391,34.391,40.926,-120.491,-88.565,2004CA-Bmu-10820
6024,-120.439,34.329,34.329,33.564,-120.439,-122.811,2004CA-Bmu-10820
6025,-120.588,34.31,34.31,41.95,-120.588,-82.898,2004CA-Bmu-10820
6026,-120.73000000000002,33.742,33.742,31.874,-120.73,-110.208,2004CA-Bmu-10820
6027,-120.75400000000002,34.531,34.531,38.426,-120.754,-101.413,2004CA-Bmu-10820
6028,-120.776,34.535,34.535,31.599,-120.776,-135.349,2004CA-Bmu-10820
6029,-121.08499999999998,34.777,34.777,34.216,-121.085,-124.462,2004CA-Bmu-10820
