,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
282,-122.09300000000002,33.361,33.361,36.733,-122.093,-105.225,1995CA-Bmu-04173
283,-120.199,34.124,34.124,28.853,-120.199,-94.406,1995CA-Bmu-04173
284,-120.096,34.425,34.425,25.475,-120.096,-163.025,1995CA-Bmu-04173
285,-120.063,34.349,34.349,38.944,-120.063,-97.457,1995CA-Bmu-04173
286,-120.168,34.169,34.169,29.151,-120.168,-145.211,1995CA-Bmu-04173
287,-120.74599999999998,33.678,33.678,40.055,-120.746,-151.151,1995CA-Bmu-04173
288,-119.70600000000002,33.282,33.282,25.795,-119.706,-84.423,1995CA-Bmu-04173
289,-121.985,34.242,34.242,27.179,-121.985,-155.735,1995CA-Bmu-04173
290,-120.452,34.023,34.023,40.639,-120.452,-86.236,1995CA-Bmu-04173
291,-120.44,33.863,33.863,30.387,-120.44,-134.705,1995CA-Bmu-04173
292,-122.091,35.397,35.397,39.95,-122.091,-144.204,1995CA-Bmu-04173
293,-120.94299999999998,33.91,33.91,27.381,-120.943,-150.813,1995CA-Bmu-04173
294,-124.916,32.602,32.602,33.925,-124.916,-119.82,1995CA-Bmu-04173
295,-122.231,34.6,34.6,38.108,-122.231,-138.768,1995CA-Bmu-04173
296,-122.469,34.259,34.259,31.506,-122.469,-109.08,1995CA-Bmu-04173
297,-123.31799999999998,34.706,34.706,46.154,-123.318,-62.937,1995CA-Bmu-04173
298,-123.548,34.186,34.186,45.524,-123.548,-179.226,1995CA-Bmu-04173
299,-123.106,34.6,34.6,31.17,-123.106,-139.28,1995CA-Bmu-04173
300,-123.43099999999998,34.722,34.722,39.106,-123.431,-100.903,1995CA-Bmu-04173
301,-123.199,34.796,34.796,29.604,-123.199,-149.08,1995CA-Bmu-04173
302,-122.837,34.691,34.691,35.732,-122.837,-127.555,1995CA-Bmu-04173
303,-123.049,34.923,34.923,45.277,-123.049,-176.065,1995CA-Bmu-04173
304,-123.253,35.048,35.048,41.44,-123.253,-90.787,1995CA-Bmu-04173
305,-122.671,34.831,34.831,43.24,-122.671,-81.467,1995CA-Bmu-04173
306,-122.118,34.936,34.936,33.577,-122.118,-128.939,1995CA-Bmu-04173
307,-122.423,34.942,34.942,33.988,-122.423,-117.858,1995CA-Bmu-04173
308,-122.091,34.791,34.791,43.911,-122.091,-166.302,1995CA-Bmu-04173
309,-123.61700000000002,35.648,35.648,33.749,-123.617,-112.842,1995CA-Bmu-04173
310,-122.274,33.874,33.874,23.372,-122.274,-172.335,1995CA-Bmu-04173
311,-121.685,33.758,33.758,43.672,-121.685,-70.293,1995CA-Bmu-04173
312,-120.906,34.133,34.133,42.527,-120.906,-162.593,1995CA-Bmu-04173
313,-122.926,32.883,32.883,26.985,-122.926,-104.124,1995CA-Bmu-04173
314,-120.267,33.534,33.534,41.159,-120.267,-158.44,1995CA-Bmu-04173
315,-119.829,33.273,33.273,28.522,-119.829,-97.372,1995CA-Bmu-04173
316,-119.268,33.263,33.263,23.379,-119.268,-163.656,1995CA-Bmu-04173
317,-119.275,33.032,33.032,36.804,-119.275,-99.821,1995CA-Bmu-04173
318,-119.38299999999998,32.98,32.98,27.31,-119.383,-147.084,1995CA-Bmu-04173
319,-119.204,32.77,32.77,39.933,-119.204,-154.371,1995CA-Bmu-04173
320,-119.04500000000002,32.719,32.719,26.354,-119.045,-87.78,1995CA-Bmu-04173
321,-119.098,32.619,32.619,36.002,-119.098,-135.884,1995CA-Bmu-04173
322,-118.452,32.07,32.07,37.927,-118.452,-89.128,1995CA-Bmu-04173
323,-118.124,31.954,31.954,38.875,-118.124,-149.841,1995CA-Bmu-04173
324,-118.064,31.759,31.759,23.198,-118.064,-78.148,1995CA-Bmu-04173
325,-117.845,31.729,31.729,33.631,-117.845,-126.977,1995CA-Bmu-04173
326,-117.628,31.519,31.519,23.731,-117.628,-154.297,1995CA-Bmu-04173
327,-117.372,31.514,31.514,39.025,-117.372,-79.322,1995CA-Bmu-04173
328,-117.39600000000002,31.55,31.55,29.496,-117.396,-127.3,1995CA-Bmu-04173
329,-115.228,28.885,28.885,30.374,-115.228,-119.037,1995CA-Bmu-04173
330,-116.625,30.704,30.704,28.951,-116.625,-108.047,1995CA-Bmu-04173
331,-116.689,30.326,30.326,24.452,-116.689,-144.501,1995CA-Bmu-04173
332,-116.796,29.687,29.687,34.033,-116.796,-137.5,1995CA-Bmu-04173
333,-116.739,29.495,29.495,24.244,-116.739,-139.035,1995CA-Bmu-04173
334,-119.001,29.266,29.266,34.402,-119.001,-93.417,1995CA-Bmu-04173
335,-118.10399999999998,29.116,29.116,32.618,-118.104,-134.782,1995CA-Bmu-04173
336,-116.038,27.224,27.224,30.015,-116.038,-129.207,1995CA-Bmu-04173
337,-115.941,26.949,26.949,29.319,-115.941,-127.255,1995CA-Bmu-04173
338,-115.137,26.694,26.694,25.107,-115.137,-122.843,1995CA-Bmu-04173
339,-115.149,26.437,26.437,27.014,-115.149,-117.736,1995CA-Bmu-04173
