,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
406,-124.24,35.327,35.327,38.814,-124.24,-104.899,1995CA-Bmu-23040
407,-120.661,33.809,33.809,26.803,-120.661,-154.744,1995CA-Bmu-23040
409,-118.564,33.407,33.407,28.906,-118.564,-96.011,1995CA-Bmu-23040
410,-119.924,33.844,33.844,24.925,-119.924,-162.446,1995CA-Bmu-23040
411,-120.055,34.147,34.147,38.667,-120.055,-97.003,1995CA-Bmu-23040
412,-119.808,33.964,33.964,40.485,-119.808,-151.694,1995CA-Bmu-23040
413,-119.882,33.286,33.286,25.934,-119.882,-84.822,1995CA-Bmu-23040
414,-120.19400000000002,34.247,34.247,26.484,-120.194,-157.279,1995CA-Bmu-23040
415,-120.393,34.344,34.344,40.968,-120.393,-86.568,1995CA-Bmu-23040
416,-120.99200000000002,34.265,34.265,31.711,-120.992,-133.722,1995CA-Bmu-23040
417,-120.685,34.487,34.487,39.573,-120.685,-145.032,1995CA-Bmu-23040
418,-120.886,34.031,34.031,42.873,-120.886,-75.363,1995CA-Bmu-23040
419,-121.661,33.926,33.926,33.61,-121.661,-123.17,1995CA-Bmu-23040
420,-120.503,33.976,33.976,38.205,-120.503,-140.718,1995CA-Bmu-23040
421,-120.507,33.966,33.966,32.016,-120.507,-111.108,1995CA-Bmu-23040
422,-120.191,33.251,33.251,27.025,-120.191,-146.385,1995CA-Bmu-23040
423,-120.25799999999998,33.716,33.716,44.31,-120.258,-65.406,1995CA-Bmu-23040
424,-120.173,33.968,33.968,35.26,-120.173,-113.759,1995CA-Bmu-23040
425,-119.798,33.638,33.638,37.175,-119.798,-136.404,1995CA-Bmu-23040
426,-121.172,34.89,34.89,30.614,-121.172,-99.027,1995CA-Bmu-23040
427,-119.644,33.331,33.331,28.75,-119.644,-141.603,1995CA-Bmu-23040
428,-134.998,28.954,28.954,23.143,-134.998,-119.271,1995CA-Bmu-23040
429,-119.888,33.432,33.432,27.612,-119.888,-90.407,1995CA-Bmu-23040
430,-119.685,33.349,33.349,34.734,-119.685,-126.276,1995CA-Bmu-23040
431,-119.70499999999998,33.42,33.42,25.479,-119.705,-80.746,1995CA-Bmu-23040
432,-119.906,33.478,33.478,40.874,-119.906,-82.26,1995CA-Bmu-23040
433,-119.713,33.49,33.49,31.292,-119.713,-130.603,1995CA-Bmu-23040
434,-120.017,33.356,33.356,33.55,-120.017,-120.93,1995CA-Bmu-23040
435,-119.70999999999998,33.363,33.363,43.302,-119.71,-169.299,1995CA-Bmu-23040
436,-122.726,31.843,31.843,29.183,-122.726,-115.322,1995CA-Bmu-23040
437,-119.40300000000002,33.131,33.131,32.974,-119.403,-120.198,1995CA-Bmu-23040
438,-119.937,33.114,33.114,32.264,-119.937,-115.575,1995CA-Bmu-23040
439,-119.623,33.039,33.039,42.029,-119.623,-164.255,1995CA-Bmu-23040
440,-119.44400000000002,33.583,33.583,31.362,-119.444,-107.589,1995CA-Bmu-23040
441,-118.912,32.863,32.863,34.561,-118.912,-110.174,1995CA-Bmu-23040
442,-118.03300000000002,32.682,32.682,41.346,-118.033,-160.814,1995CA-Bmu-23040
443,-118.888,32.465,32.465,36.157,-118.888,-99.775,1995CA-Bmu-23040
444,-118.736,32.44,32.44,26.57,-118.736,-147.465,1995CA-Bmu-23040
445,-118.215,32.2,32.2,26.104,-118.215,-88.878,1995CA-Bmu-23040
446,-117.857,32.329,32.329,28.262,-117.857,-137.788,1995CA-Bmu-23040
447,-117.60399999999998,32.092,32.092,38.968,-117.604,-151.097,1995CA-Bmu-23040
448,-116.934,32.158,32.158,38.238,-116.934,-146.429,1995CA-Bmu-23040
449,-117.55,32.958,32.958,37.515,-117.55,-139.889,1995CA-Bmu-23040
450,-117.491,32.515,32.515,30.3,-117.491,-105.898,1995CA-Bmu-23040
451,-117.52100000000002,32.911,32.911,26.778,-117.521,-145.223,1995CA-Bmu-23040
452,-117.741,33.251,33.251,35.182,-117.741,-107.774,1995CA-Bmu-23040
453,-117.75799999999998,33.09,33.09,25.523,-117.758,-154.884,1995CA-Bmu-23040
454,-119.035,33.86,33.86,38.3,-119.035,-96.197,1995CA-Bmu-23040
455,-119.127,33.937,33.937,28.952,-119.127,-143.708,1995CA-Bmu-23040
456,-117.473,32.748,32.748,34.515,-117.473,-123.731,1995CA-Bmu-23040
457,-118.596,33.812,33.812,34.345,-118.596,-121.218,1995CA-Bmu-23040
458,-120.933,34.127,34.127,33.014,-120.933,-115.733,1995CA-Bmu-23040
459,-121.406,33.914,33.914,31.267,-121.406,-108.355,1995CA-Bmu-23040
460,-120.173,32.625,32.625,27.075,-120.173,-98.759,1995CA-Bmu-23040
461,-119.12099999999998,33.284,33.284,36.87,-119.121,-101.678,1995CA-Bmu-23040
462,-119.52100000000002,33.614,33.614,27.474,-119.521,-149.503,1995CA-Bmu-23040
463,-118.59699999999998,31.867,31.867,39.713,-118.597,-156.983,1995CA-Bmu-23040
464,-121.113,32.905,32.905,36.493,-121.113,-134.884,1995CA-Bmu-23040
465,-118.232,32.176,32.176,37.45,-118.232,-91.481,1995CA-Bmu-23040
466,-117.737,31.599,31.599,34.026,-117.737,-129.483,1995CA-Bmu-23040
467,-116.64,31.44,31.44,22.965,-116.64,-156.527,1995CA-Bmu-23040
468,-116.888,31.023,31.023,28.379,-116.888,-129.689,1995CA-Bmu-23040
469,-116.5,30.697,30.697,37.533,-116.5,-149.052,1995CA-Bmu-23040
470,-116.103,30.501,30.501,21.621,-116.103,-73.117,1995CA-Bmu-23040
471,-116.238,30.645,30.645,31.619,-116.238,-121.023,1995CA-Bmu-23040
472,-116.963,30.579,30.579,23.417,-116.963,-150.591,1995CA-Bmu-23040
473,-115.965,30.132,30.132,38.927,-115.965,-71.614,1995CA-Bmu-23040
474,-117.66899999999998,29.546,29.546,29.47,-117.669,-118.05,1995CA-Bmu-23040
475,-115.744,29.363,29.363,35.5,-115.744,-145.31,1995CA-Bmu-23040
476,-115.473,29.308,29.308,28.582,-115.473,-111.989,1995CA-Bmu-23040
477,-114.999,28.85,28.85,30.002,-114.999,-109.414,1995CA-Bmu-23040
478,-114.578,28.175,28.175,25.737,-114.578,-102.931,1995CA-Bmu-23040
479,-115.356,27.611,27.611,31.159,-115.356,-98.002,1995CA-Bmu-23040
480,-115.05599999999998,27.94,27.94,21.355,-115.056,-146.499,1995CA-Bmu-23040
481,-115.288,27.714,27.714,32.267,-115.288,-136.179,1995CA-Bmu-23040
