,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
5662,-119.902,34.189,34.189,28.616,-119.902,-147.57,2004CA-Bmu-01389
5663,-119.666,34.17,34.17,37.056,-119.666,-134.557,2004CA-Bmu-01389
5664,-120.752,34.403,34.403,33.627,-120.752,-124.539,2004CA-Bmu-01389
5665,-120.507,34.006,34.006,39.471,-120.507,-147.927,2004CA-Bmu-01389
5666,-119.905,33.605,33.605,38.435,-119.905,-96.871,2004CA-Bmu-01389
5667,-119.436,33.743,33.743,32.008,-119.436,-127.843,2004CA-Bmu-01389
5668,-120.458,34.333,34.333,32.433,-120.458,-110.686,2004CA-Bmu-01389
5669,-125.142,34.053,34.053,34.961,-125.142,-120.236,2004CA-Bmu-01389
5670,-123.775,33.472,33.472,34.14,-123.775,-120.838,2004CA-Bmu-01389
5671,-121.036,34.229,34.229,37.163,-121.036,-134.842,2004CA-Bmu-01389
5672,-121.084,34.242,34.242,30.861,-121.084,-137.449,2004CA-Bmu-01389
5673,-121.101,34.263,34.263,26.056,-121.101,-159.917,2004CA-Bmu-01389
5674,-120.809,34.455,34.455,37.511,-120.809,-105.631,2004CA-Bmu-01389
5675,-120.918,34.681,34.681,30.463,-120.918,-140.714,2004CA-Bmu-01389
5676,-120.924,35.225,35.225,36.273,-120.924,-126.237,2004CA-Bmu-01389
5677,-121.501,35.637,35.637,34.217,-121.501,-129.692,2004CA-Bmu-01389
5678,-122.505,37.015,37.015,45.533,-122.505,-165.67,2004CA-Bmu-01389
5679,-122.756,36.952,36.952,41.543,-122.756,-148.219,2004CA-Bmu-01389
5680,-122.85,37.113,37.113,26.343,-122.85,-174.882,2004CA-Bmu-01389
5681,-122.901,37.335,37.335,40.109,-122.901,-137.32,2004CA-Bmu-01389
5682,-123.015,37.39,37.39,27.679,-123.015,-169.605,2004CA-Bmu-01389
5683,-122.936,37.289,37.289,46.488,-122.936,-77.829,2004CA-Bmu-01389
5684,-122.89600000000002,37.287,37.287,33.411,-122.896,-142.675,2004CA-Bmu-01389
5685,-122.892,37.394,37.394,46.905,-122.892,-172.102,2004CA-Bmu-01389
5686,-122.786,37.475,37.475,45.242,-122.786,-82.847,2004CA-Bmu-01389
5687,-122.83100000000002,37.331,37.331,47.6,-122.831,-71.267,2004CA-Bmu-01389
5688,-122.92700000000002,37.404,37.404,35.596,-122.927,-131.879,2004CA-Bmu-01389
5689,-122.716,37.416,37.416,42.645,-122.716,-149.112,2004CA-Bmu-01389
5690,-122.962,37.481,37.481,29.048,-122.962,-159.568,2004CA-Bmu-01389
5691,-123.156,37.395,37.395,37.965,-123.156,-120.439,2004CA-Bmu-01389
5692,-122.973,37.404,37.404,31.079,-122.973,-153.01,2004CA-Bmu-01389
5693,-122.95499999999998,37.699,37.699,40.833,-122.955,-139.142,2004CA-Bmu-01389
5694,-122.905,37.461,37.461,30.601,-122.905,-91.545,2004CA-Bmu-01389
5695,-123.101,37.492,37.492,31.673,-123.101,-148.227,2004CA-Bmu-01389
5696,-122.909,37.381,37.381,32.83,-122.909,-145.423,2004CA-Bmu-01389
5697,-122.735,37.806,37.806,38.939,-122.735,-128.113,2004CA-Bmu-01389
5698,-123.384,38.466,38.466,36.406,-123.384,-135.106,2004CA-Bmu-01389
5699,-123.969,39.153,39.153,46.501,-123.969,-88.738,2004CA-Bmu-01389
5700,-123.814,39.086,39.086,47.66,-123.814,-167.716,2004CA-Bmu-01389
5701,-123.952,39.183,39.183,42.323,-123.952,-107.905,2004CA-Bmu-01389
5702,-123.94299999999998,39.244,39.244,46.758,-123.943,-161.799,2004CA-Bmu-01389
5703,-123.916,39.158,39.158,44.479,-123.916,-96.029,2004CA-Bmu-01389
5704,-123.928,39.236,39.236,45.696,-123.928,-156.384,2004CA-Bmu-01389
5705,-123.73399999999998,39.173,39.173,46.574,-123.734,-84.311,2004CA-Bmu-01389
5706,-124.079,39.085,39.085,29.637,-124.079,-168.576,2004CA-Bmu-01389
5707,-124.017,39.068,39.068,49.804,-124.017,-70.219,2004CA-Bmu-01389
5708,-123.947,38.992,38.992,36.393,-123.947,-137.28,2004CA-Bmu-01389
5709,-123.997,38.986,38.986,30.895,-123.997,-162.605,2004CA-Bmu-01389
5710,-123.864,39.498,39.498,34.79,-123.864,-100.365,2004CA-Bmu-01389
5711,-123.93,39.388,39.388,32.987,-123.93,-93.685,2004CA-Bmu-01389
5712,-123.858,39.386,39.386,32.382,-123.858,-88.79,2004CA-Bmu-01389
5713,-124.252,39.4,39.4,33.867,-124.252,-151.601,2004CA-Bmu-01389
5714,-124.122,39.437,39.437,44.926,-124.122,-96.663,2004CA-Bmu-01389
5715,-123.933,39.548,39.548,41.087,-123.933,-131.829,2004CA-Bmu-01389
5716,-124.031,39.246,39.246,34.597,-124.031,-146.268,2004CA-Bmu-01389
5717,-123.947,39.273,39.273,46.728,-123.947,-85.123,2004CA-Bmu-01389
5718,-123.971,39.231,39.231,36.034,-123.971,-139.878,2004CA-Bmu-01389
5719,-123.85399999999998,39.13,39.13,29.118,-123.854,-75.794,2004CA-Bmu-01389
5720,-124.00799999999998,39.041,39.041,30.184,-124.008,-168.356,2004CA-Bmu-01389
5721,-123.906,39.07,39.07,38.112,-123.906,-128.68,2004CA-Bmu-01389
5722,-123.973,39.05,39.05,46.466,-123.973,-87.498,2004CA-Bmu-01389
5723,-123.963,39.012,39.012,47.642,-123.963,-81.273,2004CA-Bmu-01389
5724,-124.135,38.802,38.802,31.959,-124.135,-89.683,2004CA-Bmu-01389
5725,-123.781,39.068,39.068,47.488,-123.781,-166.129,2004CA-Bmu-01389
5726,-123.898,38.96,38.96,48.344,-123.898,-173.277,2004CA-Bmu-01389
5727,-123.808,38.786,38.786,40.963,-123.808,-135.182,2004CA-Bmu-01389
5728,-123.844,38.573,38.573,45.965,-123.844,-85.499,2004CA-Bmu-01389
5729,-123.69299999999998,38.58,38.58,28.493,-123.693,-172.348,2004CA-Bmu-01389
5730,-123.762,38.701,38.701,35.089,-123.762,-142.406,2004CA-Bmu-01389
5731,-123.526,38.321,38.321,29.489,-123.526,-166.613,2004CA-Bmu-01389
5732,-123.422,38.312,38.312,36.754,-123.422,-131.367,2004CA-Bmu-01389
