,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
10582,-120.083,34.161,34.161,34.845,-120.083,-116.664,2007CA-Bmu-00831
10583,-120.071,34.171,34.171,34.01,-120.071,-119.29,2007CA-Bmu-00831
10584,-120.02800000000002,34.119,34.119,38.234,-120.028,-140.47,2007CA-Bmu-00831
10585,-120.274,34.184,34.184,35.946,-120.274,-128.725,2007CA-Bmu-00831
10586,-119.80200000000002,34.297,34.297,40.081,-119.802,-149.161,2007CA-Bmu-00831
10587,-119.971,34.324,34.324,28.812,-119.971,-145.331,2007CA-Bmu-00831
10588,-119.94,34.192,34.192,36.064,-119.94,-129.276,2007CA-Bmu-00831
10589,-119.925,34.183,34.183,36.764,-119.925,-132.833,2007CA-Bmu-00831
10590,-119.252,34.172,34.172,33.361,-119.252,-123.142,2007CA-Bmu-00831
10591,-120.16500000000002,34.084,34.084,33.37,-120.165,-123.963,2007CA-Bmu-00831
10592,-120.07,34.114,34.114,32.25,-120.07,-110.765,2007CA-Bmu-00831
10593,-119.697,34.159,34.159,37.516,-119.697,-102.411,2007CA-Bmu-00831
10594,-119.939,34.236,34.236,35.047,-119.939,-115.816,2007CA-Bmu-00831
10595,-119.961,34.232,34.232,28.213,-119.961,-148.094,2007CA-Bmu-00831
10596,-119.95999999999998,34.125,34.125,39.232,-119.96,-145.883,2007CA-Bmu-00831
10597,-120.082,34.11,34.11,30.525,-120.082,-136.656,2007CA-Bmu-00831
10598,-120.25400000000002,34.124,34.124,30.397,-120.254,-138.825,2007CA-Bmu-00831
10599,-120.464,34.191,34.191,35.11,-120.464,-125.185,2007CA-Bmu-00831
10600,-120.426,34.182,34.182,33.542,-120.426,-117.571,2007CA-Bmu-00831
10601,-119.824,34.254,34.254,34.517,-119.824,-118.443,2007CA-Bmu-00831
10602,-120.66,34.365,34.365,36.332,-120.66,-109.312,2007CA-Bmu-00831
10603,-120.446,34.21,34.21,32.677,-120.446,-113.174,2007CA-Bmu-00831
10604,-120.369,34.208,34.208,30.271,-120.369,-138.977,2007CA-Bmu-00831
10605,-120.491,34.25,34.25,26.102,-120.491,-82.951,2007CA-Bmu-00831
10606,-120.575,34.231,34.231,35.507,-120.575,-126.722,2007CA-Bmu-00831
10607,-121.398,34.099,34.099,33.908,-121.398,-122.339,2007CA-Bmu-00831
10608,-120.567,34.206,34.206,35.029,-120.567,-116.619,2007CA-Bmu-00831
10609,-120.56,34.211,34.211,31.223,-120.56,-135.12,2007CA-Bmu-00831
10610,-120.566,34.211,34.211,33.163,-120.566,-115.66,2007CA-Bmu-00831
10611,-120.635,34.16,34.16,38.32,-120.635,-99.235,2007CA-Bmu-00831
10612,-120.648,34.013,34.013,35.142,-120.648,-115.122,2007CA-Bmu-00831
10613,-120.49,33.426,33.426,35.17,-120.49,-129.119,2007CA-Bmu-00831
10614,-120.491,33.429,33.429,39.479,-120.491,-149.911,2007CA-Bmu-00831
10615,-120.506,33.997,33.997,33.222,-120.506,-124.389,2007CA-Bmu-00831
10616,-120.602,34.056,34.056,27.216,-120.602,-152.684,2007CA-Bmu-00831
10617,-120.43200000000002,34.054,34.054,30.92,-120.432,-106.567,2007CA-Bmu-00831
10618,-120.687,33.974,33.974,35.737,-120.687,-130.034,2007CA-Bmu-00831
10619,-120.525,34.062,34.062,37.87,-120.525,-101.741,2007CA-Bmu-00831
10620,-120.268,33.939,33.939,29.358,-120.268,-141.628,2007CA-Bmu-00831
10621,-121.142,33.558,33.558,33.223,-121.142,-122.849,2007CA-Bmu-00831
10622,-119.797,34.372,34.372,33.43,-119.797,-124.52,2007CA-Bmu-00831
10623,-120.487,34.246,34.246,38.015,-120.487,-138.715,2007CA-Bmu-00831
10624,-120.546,34.19,34.19,37.945,-120.546,-101.631,2007CA-Bmu-00831
10625,-120.45,34.2,34.2,28.155,-120.45,-90.633,2007CA-Bmu-00831
10626,-120.462,34.208,34.208,32.817,-120.462,-127.412,2007CA-Bmu-00831
10627,-120.547,34.022,34.022,32.649,-120.547,-114.093,2007CA-Bmu-00831
10628,-120.50799999999998,34.208,34.208,39.593,-120.508,-146.743,2007CA-Bmu-00831
10629,-120.49,34.174,34.174,37.018,-120.49,-106.317,2007CA-Bmu-00831
10630,-120.471,34.163,34.163,37.178,-120.471,-105.377,2007CA-Bmu-00831
10631,-120.462,34.154,34.154,30.125,-120.462,-140.162,2007CA-Bmu-00831
10632,-120.579,34.034,34.034,28.415,-120.579,-92.811,2007CA-Bmu-00831
10633,-119.95,33.602,33.602,35.25,-119.95,-128.445,2007CA-Bmu-00831
10634,-120.329,33.931,33.931,31.188,-120.329,-132.824,2007CA-Bmu-00831
10635,-121.041,33.679,33.679,33.995,-121.041,-119.604,2007CA-Bmu-00831
10636,-121.846,33.513,33.513,31.993,-121.846,-129.682,2007CA-Bmu-00831
10637,-120.313,33.92,33.92,34.134,-120.313,-121.311,2007CA-Bmu-00831
10638,-120.035,33.795,33.795,33.487,-120.035,-118.505,2007CA-Bmu-00831
10639,-120.07999999999998,33.747,33.747,36.098,-120.08,-108.604,2007CA-Bmu-00831
10640,-120.041,33.686,33.686,36.929,-120.041,-136.04,2007CA-Bmu-00831
10641,-120.09,33.742,33.742,31.989,-120.09,-128.637,2007CA-Bmu-00831
10642,-119.96699999999998,33.724,33.724,29.319,-119.967,-98.889,2007CA-Bmu-00831
10643,-120.15300000000002,33.817,33.817,34.211,-120.153,-122.131,2007CA-Bmu-00831
10644,-119.651,33.148,33.148,34.459,-119.651,-113.215,2007CA-Bmu-00831
10645,-116.917,31.875,31.875,24.14,-116.917,-79.086,2007CA-Bmu-00831
