,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
37,-120.582,34.424,34.424,44.333,-120.582,-70.438,1994CA-Bmu-10828
38,-121.303,34.44,34.44,28.415,-121.303,-149.251,1994CA-Bmu-10828
39,-119.969,34.093,34.093,34.071,-119.969,-119.589,1994CA-Bmu-10828
40,-120.168,34.134,34.134,34.104,-120.168,-120.309,1994CA-Bmu-10828
41,-120.614,34.072,34.072,27.326,-120.614,-89.593,1994CA-Bmu-10828
42,-120.761,34.059,34.059,37.584,-120.761,-137.451,1994CA-Bmu-10828
43,-120.671,34.075,34.075,30.799,-120.671,-105.118,1994CA-Bmu-10828
44,-120.41899999999998,34.438,34.438,39.705,-120.419,-95.998,1994CA-Bmu-10828
45,-121.024,33.91,33.91,29.16,-121.024,-143.431,1994CA-Bmu-10828
46,-120.668,34.196,34.196,36.886,-120.668,-108.265,1994CA-Bmu-10828
47,-120.801,34.138,34.138,35.532,-120.801,-114.459,1994CA-Bmu-10828
48,-120.47199999999998,33.725,33.725,25.913,-120.472,-84.027,1994CA-Bmu-10828
49,-120.392,33.694,33.694,36.065,-120.392,-131.967,1994CA-Bmu-10828
50,-120.815,33.851,33.851,38.156,-120.815,-142.526,1994CA-Bmu-10828
51,-120.64600000000002,33.834,33.834,30.027,-120.646,-102.003,1994CA-Bmu-10828
52,-120.95499999999998,33.914,33.914,40.5,-120.955,-89.701,1994CA-Bmu-10828
53,-120.574,33.978,33.978,30.083,-120.574,-137.564,1994CA-Bmu-10828
54,-120.491,33.8,33.8,38.31,-120.491,-97.726,1994CA-Bmu-10828
55,-120.751,33.694,33.694,28.719,-120.751,-144.989,1994CA-Bmu-10828
56,-118.223,33.109,33.109,35.091,-118.223,-127.093,1994CA-Bmu-10828
57,-120.482,34.114,34.114,27.012,-120.482,-84.19,1994CA-Bmu-10828
58,-120.392,33.856,33.856,28.803,-120.392,-96.539,1994CA-Bmu-10828
59,-120.34300000000002,33.438,33.438,41.056,-120.343,-83.88,1994CA-Bmu-10828
60,-120.38,33.385,33.385,30.968,-120.38,-131.592,1994CA-Bmu-10828
61,-120.80200000000002,33.225,33.225,39.95,-120.802,-86.313,1994CA-Bmu-10828
62,-120.471,33.486,33.486,30.355,-120.471,-135.057,1994CA-Bmu-10828
63,-120.291,33.472,33.472,37.307,-120.291,-101.895,1994CA-Bmu-10828
64,-120.34300000000002,33.333,33.333,33.329,-120.343,-120.325,1994CA-Bmu-10828
65,-120.059,33.339,33.339,33.955,-120.059,-123.071,1994CA-Bmu-10828
66,-120.012,33.316,33.316,26.956,-120.012,-90.996,1994CA-Bmu-10828
67,-119.578,32.986,32.986,41.683,-119.578,-78.396,1994CA-Bmu-10828
68,-119.679,32.96,32.96,31.567,-119.679,-126.106,1994CA-Bmu-10828
69,-119.44299999999998,32.955,32.955,41.278,-119.443,-77.11,1994CA-Bmu-10828
70,-119.571,32.845,32.845,31.7,-119.571,-125.003,1994CA-Bmu-10828
71,-119.571,32.858,32.858,37.813,-119.571,-96.138,1994CA-Bmu-10828
