,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
2152,-120.55,34.035,34.035,31.375,-120.55,-133.344,1999CA-Bmu-04172
2153,-120.704,33.984,33.984,29.063,-120.704,-97.783,1999CA-Bmu-04172
2154,-120.61700000000002,34.017,34.017,30.189,-120.617,-102.145,1999CA-Bmu-04172
2155,-120.522,33.985,33.985,27.82,-120.522,-92.697,1999CA-Bmu-04172
2156,-121.11,34.306,34.306,27.982,-121.11,-91.428,1999CA-Bmu-04172
2157,-120.664,34.149,34.149,38.719,-120.664,-98.657,1999CA-Bmu-04172
2158,-120.696,34.153,34.153,39.639,-120.696,-94.313,1999CA-Bmu-04172
2159,-120.315,33.981,33.981,26.921,-120.315,-87.249,1999CA-Bmu-04172
2160,-119.611,33.521,33.521,39.402,-119.611,-148.649,1999CA-Bmu-04172
2161,-120.659,34.167,34.167,39.807,-120.659,-93.246,1999CA-Bmu-04172
2162,-120.372,34.065,34.065,41.493,-120.372,-83.833,1999CA-Bmu-04172
2163,-120.85899999999998,34.077,34.077,28.255,-120.859,-148.899,1999CA-Bmu-04172
2164,-121.2,34.606,34.606,25.034,-121.2,-79.754,1999CA-Bmu-04172
2165,-120.575,34.11,34.11,37.285,-120.575,-136.224,1999CA-Bmu-04172
2166,-120.654,34.119,34.119,40.938,-120.654,-87.647,1999CA-Bmu-04172
2167,-120.743,33.968,33.968,30.35,-120.743,-138.5,1999CA-Bmu-04172
2168,-120.21800000000002,33.987,33.987,35.202,-120.218,-126.156,1999CA-Bmu-04172
2169,-120.88299999999998,33.963,33.963,41.942,-120.883,-81.995,1999CA-Bmu-04172
2170,-120.712,34.184,34.184,33.009,-120.712,-114.892,1999CA-Bmu-04172
2171,-121.662,34.071,34.071,28.819,-121.662,-96.087,1999CA-Bmu-04172
2172,-120.97,34.007,34.007,42.215,-120.97,-162.615,1999CA-Bmu-04172
2173,-120.83499999999998,34.075,34.075,38.341,-120.835,-99.222,1999CA-Bmu-04172
2174,-121.39499999999998,34.018,34.018,26.688,-121.395,-85.703,1999CA-Bmu-04172
2175,-120.688,33.991,33.991,40.13,-120.688,-152.048,1999CA-Bmu-04172
2176,-120.563,33.912,33.912,40.127,-120.563,-88.844,1999CA-Bmu-04172
2177,-120.638,33.847,33.847,26.938,-120.638,-154.234,1999CA-Bmu-04172
2178,-120.48000000000002,34.091,34.091,24.915,-120.48,-75.735,1999CA-Bmu-04172
2179,-120.67000000000002,34.129,34.129,38.228,-120.67,-141.451,1999CA-Bmu-04172
2180,-120.817,34.136,34.136,29.418,-120.817,-143.394,1999CA-Bmu-04172
2181,-120.6,34.096,34.096,30.155,-120.6,-102.174,1999CA-Bmu-04172
2182,-120.591,34.117,34.117,36.187,-120.591,-130.679,1999CA-Bmu-04172
2183,-120.64499999999998,34.066,34.066,31.546,-120.645,-133.193,1999CA-Bmu-04172
2184,-120.64600000000002,34.121,34.121,28.82,-120.646,-96.563,1999CA-Bmu-04172
2185,-121.06900000000002,34.03,34.03,33.743,-121.069,-119.502,1999CA-Bmu-04172
2186,-120.509,34.083,34.083,30.322,-120.509,-102.685,1999CA-Bmu-04172
2187,-121.18200000000002,34.33,34.33,31.835,-121.182,-109.114,1999CA-Bmu-04172
2188,-120.32999999999998,34.044,34.044,39.003,-120.33,-94.843,1999CA-Bmu-04172
2189,-120.97899999999998,34.032,34.032,26.27,-120.979,-159.299,1999CA-Bmu-04172
2190,-120.664,34.183,34.183,25.65,-120.664,-80.494,1999CA-Bmu-04172
2191,-120.95999999999998,34.414,34.414,39.422,-120.96,-146.268,1999CA-Bmu-04172
2192,-120.732,34.038,34.038,28.26,-120.732,-149.091,1999CA-Bmu-04172
2193,-120.598,34.063,34.063,37.167,-120.598,-136.152,1999CA-Bmu-04172
2194,-119.422,34.123,34.123,40.514,-119.422,-87.866,1999CA-Bmu-04172
2195,-121.38,33.273,33.273,41.508,-121.38,-162.504,1999CA-Bmu-04172
2196,-120.75400000000002,35.041,35.041,39.166,-120.754,-100.063,1999CA-Bmu-04172
2197,-120.723,34.421,34.421,27.282,-120.723,-86.217,1999CA-Bmu-04172
2198,-120.61,34.321,34.321,40.616,-120.61,-89.507,1999CA-Bmu-04172
2199,-120.071,33.058,33.058,29.093,-120.071,-102.087,1999CA-Bmu-04172
2200,-119.96800000000002,33.028,33.028,35.499,-119.968,-132.026,1999CA-Bmu-04172
2201,-119.865,33.303,33.303,33.552,-119.865,-121.103,1999CA-Bmu-04172
2202,-119.642,33.131,33.131,29.991,-119.642,-103.572,1999CA-Bmu-04172
2203,-119.649,33.567,33.567,27.284,-119.649,-91.317,1999CA-Bmu-04172
2204,-119.257,33.263,33.263,27.97,-119.257,-93.483,1999CA-Bmu-04172
2205,-119.12900000000002,33.291,33.291,37.943,-119.129,-96.992,1999CA-Bmu-04172
2206,-118.449,33.82,33.82,38.462,-118.449,-95.925,1999CA-Bmu-04172
2207,-119.90800000000002,33.492,33.492,24.847,-119.908,-81.259,1999CA-Bmu-04172
2208,-118.93200000000002,33.117,33.117,39.936,-118.932,-84.703,1999CA-Bmu-04172
2209,-119.388,33.38,33.38,29.374,-119.388,-138.76,1999CA-Bmu-04172
2210,-118.981,33.743,33.743,24.055,-118.981,-75.333,1999CA-Bmu-04172
2211,-118.749,33.472,33.472,41.369,-118.749,-80.968,1999CA-Bmu-04172
2212,-119.683,33.382,33.382,29.075,-119.683,-98.478,1999CA-Bmu-04172
2213,-119.589,34.01,34.01,42.588,-119.589,-163.474,1999CA-Bmu-04172
2214,-118.921,33.033,33.033,42.015,-118.921,-75.097,1999CA-Bmu-04172
2215,-118.97899999999998,33.599,33.599,37.212,-118.979,-100.921,1999CA-Bmu-04172
2216,-118.946,33.344,33.344,27.109,-118.946,-88.536,1999CA-Bmu-04172
2217,-119.59,33.773,33.773,40.35,-119.59,-152.892,1999CA-Bmu-04172
2218,-118.77800000000002,33.415,33.415,26.035,-118.778,-155.214,1999CA-Bmu-04172
2219,-120.691,34.145,34.145,24.59,-120.691,-76.46,1999CA-Bmu-04172
2220,-118.05,33.582,33.582,38.305,-118.05,-142.912,1999CA-Bmu-04172
2221,-118.963,32.488,32.488,40.405,-118.963,-79.03,1999CA-Bmu-04172
2222,-120.876,34.068,34.068,28.607,-120.876,-143.874,1999CA-Bmu-04172
2223,-119.148,33.399,33.399,29.501,-119.148,-101.165,1999CA-Bmu-04172
2224,-119.215,33.226,33.226,35.793,-119.215,-132.11,1999CA-Bmu-04172
2225,-119.475,33.427,33.427,30.553,-119.475,-133.177,1999CA-Bmu-04172
2226,-119.10399999999998,33.499,33.499,28.383,-119.104,-95.796,1999CA-Bmu-04172
2227,-119.808,33.108,33.108,29.674,-119.808,-103.643,1999CA-Bmu-04172
2228,-119.481,33.953,33.953,32.119,-119.481,-110.309,1999CA-Bmu-04172
2229,-119.33100000000002,33.485,33.485,28.151,-119.331,-92.853,1999CA-Bmu-04172
2230,-118.30200000000002,33.675,33.675,42.123,-118.302,-159.885,1999CA-Bmu-04172
2231,-119.18200000000002,33.542,33.542,38.385,-119.182,-95.712,1999CA-Bmu-04172
2232,-118.523,33.318,33.318,26.139,-118.523,-83.638,1999CA-Bmu-04172
2233,-117.61700000000002,33.233,33.233,39.831,-117.617,-149.771,1999CA-Bmu-04172
2234,-118.361,32.844,32.844,38.588,-118.361,-90.527,1999CA-Bmu-04172
2235,-118.594,32.532,32.532,26.103,-118.594,-149.689,1999CA-Bmu-04172
2236,-118.428,32.754,32.754,24.071,-118.428,-79.6,1999CA-Bmu-04172
2237,-116.054,30.74,30.74,36.743,-116.054,-140.064,1999CA-Bmu-04172
2238,-117.439,32.209,32.209,38.935,-117.439,-85.725,1999CA-Bmu-04172
2239,-117.46800000000002,32.269,32.269,27.624,-117.468,-139.555,1999CA-Bmu-04172
2240,-117.316,32.606,32.606,23.388,-117.316,-76.154,1999CA-Bmu-04172
2241,-118.53300000000002,33.422,33.422,35.344,-118.533,-126.328,1999CA-Bmu-04172
2242,-116.284,30.746,30.746,21.258,-116.284,-72.409,1999CA-Bmu-04172
2243,-116.376,30.826,30.826,28.004,-116.376,-102.772,1999CA-Bmu-04172
2244,-116.039,30.335,30.335,33.323,-116.039,-102.013,1999CA-Bmu-04172
2245,-115.77800000000002,29.597,29.597,24.943,-115.778,-93.403,1999CA-Bmu-04172
2246,-114.279,28.611,28.611,35.356,-114.279,-81.236,1999CA-Bmu-04172
2247,-114.265,28.316,28.316,19.529,-114.265,-74.241,1999CA-Bmu-04172
2248,-115.03199999999998,27.923,27.923,23.863,-115.032,-133.947,1999CA-Bmu-04172
2249,-115.054,27.918,27.918,30.46,-115.054,-127.448,1999CA-Bmu-04172
2250,-116.351,27.891,27.891,26.342,-116.351,-109.459,1999CA-Bmu-04172
2251,-115.41,27.572,27.572,30.909,-115.41,-99.902,1999CA-Bmu-04172
2252,-115.325,26.776,26.776,22.508,-115.325,-95.945,1999CA-Bmu-04172
2253,-115.315,26.638,26.638,23.526,-115.315,-100.535,1999CA-Bmu-04172
2254,-115.178,26.218,26.218,30.805,-115.178,-93.865,1999CA-Bmu-04172
2255,-115.084,26.014,26.014,30.149,-115.084,-95.273,1999CA-Bmu-04172
2256,-114.946,25.724,25.724,20.485,-114.946,-91.284,1999CA-Bmu-04172
2257,-114.75799999999998,25.602,25.602,20.455,-114.758,-90.886,1999CA-Bmu-04172
2258,-114.61700000000002,25.164,25.164,30.831,-114.617,-88.319,1999CA-Bmu-04172
2259,-114.678,24.952,24.952,31.228,-114.678,-84.326,1999CA-Bmu-04172
2260,-114.247,24.633,24.633,18.488,-114.247,-86.868,1999CA-Bmu-04172
