,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
3811,-123.126,37.56,37.56,43.813,-123.126,-93.504,2000CA-Bmu-01390
3812,-122.824,37.498,37.498,32.289,-122.824,-96.841,2000CA-Bmu-01390
3813,-111.724,22.843,22.843,24.181,-111.724,-105.731,2000CA-Bmu-01390
3814,-98.497,12.093,12.093,7.156,-98.497,-120.647,2000CA-Bmu-01390
3815,-98.284,10.472,10.472,9.139,-98.284,-104.188,2000CA-Bmu-01390
3816,-97.764,9.917,9.917,3.576,-97.764,-125.026,2000CA-Bmu-01390
3817,-97.435,8.83,8.83,12.229,-97.435,-82.273,2000CA-Bmu-01390
3818,-97.209,8.953,8.953,5.06,-97.209,-113.844,2000CA-Bmu-01390
3819,-97.019,9.28,9.28,7.984,-97.019,-102.587,2000CA-Bmu-01390
3820,-97.466,9.079,9.079,5.741,-97.466,-112.168,2000CA-Bmu-01390
3821,-96.01999999999998,9.08,9.08,6.526,-96.02,-107.352,2000CA-Bmu-01390
3822,-96.038,9.045,9.045,16.933,-96.038,-132.499,2000CA-Bmu-01390
3823,-95.51,8.564,8.564,12.142,-95.51,-111.091,2000CA-Bmu-01390
3824,-94.613,8.832,8.832,9.067,-94.613,-93.554,2000CA-Bmu-01390
3825,-94.73399999999998,8.651,8.651,5.95,-94.734,-106.699,2000CA-Bmu-01390
3826,-94.245,9.123,9.123,8.282,-94.245,-98.031,2000CA-Bmu-01390
3827,-94.142,8.963,8.963,1.923,-94.142,-123.608,2000CA-Bmu-01390
3828,-94.325,9.247,9.247,5.406,-94.325,-112.012,2000CA-Bmu-01390
3829,-94.38800000000003,9.003,9.003,5.093,-94.388,-111.822,2000CA-Bmu-01390
3830,-94.255,9.056,9.056,1.517,-94.255,-127.859,2000CA-Bmu-01390
3831,-94.20499999999998,9.053,9.053,4.1,-94.205,-116.565,2000CA-Bmu-01390
3832,-95.488,7.842,7.842,5.888,-95.488,-103.84,2000CA-Bmu-01390
3833,-95.488,7.842,7.842,5.888,-95.488,-103.84,2000CA-Bmu-01390
3834,-95.221,7.773,7.773,-0.205,-95.221,-130.619,2000CA-Bmu-01390
3835,-94.45299999999996,8.664,8.664,3.966,-94.453,-113.439,2000CA-Bmu-01390
3836,-95.14499999999998,8.029,8.029,2.45,-95.145,-119.919,2000CA-Bmu-01390
3837,-95.15499999999996,7.904,7.904,5.104,-95.155,-107.146,2000CA-Bmu-01390
3838,-95.115,7.884,7.884,6.445,-95.115,-101.272,2000CA-Bmu-01390
3839,-96.30599999999998,7.0,7.0,4.555,-96.306,-106.777,2000CA-Bmu-01390
3840,-95.47000000000004,7.848,7.848,3.786,-95.47,-112.808,2000CA-Bmu-01390
3841,-95.67399999999998,8.371,8.371,2.548,-95.674,-120.72,2000CA-Bmu-01390
3842,-95.88299999999998,8.322,8.322,4.796,-95.883,-111.811,2000CA-Bmu-01390
3843,-96.031,8.565,8.565,14.321,-96.031,-122.238,2000CA-Bmu-01390
3844,-95.65300000000002,9.134,9.134,7.206,-95.653,-101.909,2000CA-Bmu-01390
3845,-95.21699999999998,8.314,8.314,11.898,-95.217,-112.363,2000CA-Bmu-01390
3846,-95.675,8.306,8.306,3.334,-95.675,-117.831,2000CA-Bmu-01390
3847,-95.791,8.509,8.509,6.009,-95.791,-106.955,2000CA-Bmu-01390
3848,-96.31,8.382,8.382,4.101,-96.31,-115.427,2000CA-Bmu-01390
3849,-95.89600000000002,8.341,8.341,14.908,-95.896,-127.134,2000CA-Bmu-01390
3850,-95.83299999999996,8.606,8.606,6.214,-95.833,-105.285,2000CA-Bmu-01390
3851,-96.264,8.56,8.56,2.96,-96.264,-122.116,2000CA-Bmu-01390
3852,-96.337,8.453,8.453,5.221,-96.337,-110.911,2000CA-Bmu-01390
3853,-96.438,8.381,8.381,2.151,-96.438,-122.153,2000CA-Bmu-01390
3855,-96.628,8.341,8.341,1.643,-96.628,-126.076,2000CA-Bmu-01390
3856,-96.627,8.376,8.376,6.471,-96.627,-104.707,2000CA-Bmu-01390
3857,-95.86900000000004,8.438,8.438,7.185,-95.869,-101.026,2000CA-Bmu-01390
3858,-97.168,8.112,8.112,0.697,-97.168,-130.119,2000CA-Bmu-01390
3859,-96.901,8.12,8.12,3.022,-96.901,-119.444,2000CA-Bmu-01390
3860,-96.98900000000005,8.334,8.334,6.085,-96.989,-108.758,2000CA-Bmu-01390
3861,-96.64999999999998,8.276,8.276,2.861,-96.65,-118.77,2000CA-Bmu-01390
3862,-97.33299999999996,8.288,8.288,4.839,-97.333,-111.993,2000CA-Bmu-01390
3863,-97.18099999999998,8.123,8.123,6.641,-97.181,-104.006,2000CA-Bmu-01390
3864,-97.34300000000002,8.391,8.391,-0.008,-97.343,-134.638,2000CA-Bmu-01390
3865,-97.358,8.337,8.337,14.917,-97.358,-125.762,2000CA-Bmu-01390
3866,-97.322,8.312,8.312,12.319,-97.322,-115.303,2000CA-Bmu-01390
3867,-98.70799999999996,8.777,8.777,10.021,-98.708,-92.017,2000CA-Bmu-01390
3868,-97.113,8.444,8.444,2.477,-97.113,-123.326,2000CA-Bmu-01390
3869,-97.44799999999998,8.066,8.066,4.671,-97.448,-112.602,2000CA-Bmu-01390
3870,-99.39100000000002,7.018,7.018,5.683,-99.391,-105.179,2000CA-Bmu-01390
3871,-97.712,7.771,7.771,12.497,-97.712,-119.075,2000CA-Bmu-01390
3872,-97.54899999999998,7.51,7.51,0.704,-97.549,-127.726,2000CA-Bmu-01390
3873,-97.801,7.63,7.63,1.284,-97.801,-125.093,2000CA-Bmu-01390
