,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
7639,-122.187,36.977,36.977,27.906,-122.187,-166.621,2005CA-Bmu-00834
7640,-122.263,37.033,37.033,29.875,-122.263,-156.824,2005CA-Bmu-00834
7641,-123.123,37.739,37.739,41.42,-123.123,-140.794,2005CA-Bmu-00834
7642,-123.31900000000002,37.943,37.943,42.822,-123.319,-148.081,2005CA-Bmu-00834
7643,-123.518,38.326,38.326,32.722,-123.518,-150.861,2005CA-Bmu-00834
7644,-123.445,38.462,38.462,32.332,-123.445,-154.195,2005CA-Bmu-00834
7645,-123.784,38.782,38.782,40.406,-123.784,-133.372,2005CA-Bmu-00834
7646,-124.04000000000002,39.591,39.591,35.12,-124.04,-145.962,2005CA-Bmu-00834
7647,-123.975,39.837,39.837,35.717,-123.975,-143.375,2005CA-Bmu-00834
7648,-124.56,40.411,40.411,52.21,-124.56,172.448,2005CA-Bmu-00834
7649,-124.493,40.574,40.574,37.099,-124.493,-140.757,2005CA-Bmu-00834
7650,-124.575,40.475,40.475,50.925,-124.575,-71.216,2005CA-Bmu-00834
7651,-124.576,40.576,40.576,51.433,-124.576,177.681,2005CA-Bmu-00834
7652,-124.55700000000002,40.503,40.503,47.061,-124.557,-158.857,2005CA-Bmu-00834
7653,-124.566,40.482,40.482,31.319,-124.566,-78.507,2005CA-Bmu-00834
7654,-124.638,40.517,40.517,50.547,-124.638,-177.473,2005CA-Bmu-00834
7655,-124.476,40.677,40.677,49.81,-124.476,-173.746,2005CA-Bmu-00834
7656,-124.497,40.666,40.666,44.982,-124.497,-147.575,2005CA-Bmu-00834
7657,-124.382,40.607,40.607,47.751,-124.382,-88.164,2005CA-Bmu-00834
7658,-124.462,40.591,40.591,34.223,-124.462,-157.09,2005CA-Bmu-00834
7659,-124.399,40.88,40.88,49.988,-124.399,-172.365,2005CA-Bmu-00834
7660,-124.381,40.856,40.856,43.286,-124.381,-135.28,2005CA-Bmu-00834
7661,-124.16500000000002,41.395,41.395,31.394,-124.165,-172.714,2005CA-Bmu-00834
7662,-124.174,41.431,41.431,37.038,-124.174,-146.382,2005CA-Bmu-00834
7663,-124.615,41.821,41.821,47.179,-124.615,-151.383,2005CA-Bmu-00834
7664,-124.30700000000002,41.81,41.81,37.356,-124.307,-101.848,2005CA-Bmu-00834
7665,-124.586,41.995,41.995,39.418,-124.586,-135.657,2005CA-Bmu-00834
7666,-124.531,42.013,42.013,46.321,-124.531,-145.49,2005CA-Bmu-00834
7667,-124.55599999999998,42.01,42.01,34.969,-124.556,-90.137,2005CA-Bmu-00834
7668,-124.493,42.042,42.042,46.596,-124.493,-101.415,2005CA-Bmu-00834
7669,-124.505,42.059,42.059,34.255,-124.505,-161.228,2005CA-Bmu-00834
7670,-124.58100000000002,42.819,42.819,45.848,-124.581,-139.057,2005CA-Bmu-00834
7671,-124.60500000000002,42.935,42.935,46.682,-124.605,-147.488,2005CA-Bmu-00834
7672,-124.458,43.038,43.038,33.295,-124.458,-173.026,2005CA-Bmu-00834
7673,-124.522,43.083,43.083,49.408,-124.522,-90.292,2005CA-Bmu-00834
7674,-124.856,42.951,42.951,36.066,-124.856,-160.84,2005CA-Bmu-00834
7675,-124.394,42.618,42.618,44.391,-124.394,-134.035,2005CA-Bmu-00834
7676,-124.426,42.332,42.332,45.016,-124.426,-136.893,2005CA-Bmu-00834
7677,-124.507,42.387,42.387,44.98,-124.507,-137.046,2005CA-Bmu-00834
7678,-124.215,41.66,41.66,33.161,-124.215,-167.246,2005CA-Bmu-00834
