,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
14256,-119.93200000000002,34.15,34.15,34.769,-119.932,-116.689,2008CA-Bmu-04177
14257,-119.997,34.13,34.13,33.799,-119.997,-121.658,2008CA-Bmu-04177
14258,-120.01,34.2,34.2,33.058,-120.01,-125.193,2008CA-Bmu-04177
14259,-120.32999999999998,34.17,34.17,36.287,-120.33,-110.121,2008CA-Bmu-04177
14260,-120.167,34.389,34.389,36.382,-120.167,-109.74,2008CA-Bmu-04177
14261,-119.862,34.185,34.185,36.915,-119.862,-133.305,2008CA-Bmu-04177
14262,-119.856,34.177,34.177,38.63,-119.856,-140.372,2008CA-Bmu-04177
14263,-119.929,34.157,34.157,35.132,-119.929,-115.304,2008CA-Bmu-04177
14264,-120.102,34.118,34.118,34.419,-120.102,-121.451,2008CA-Bmu-04177
14265,-120.78199999999998,34.706,34.706,37.844,-120.782,-132.786,2008CA-Bmu-04177
14266,-120.239,34.153,34.153,33.468,-120.239,-123.678,2008CA-Bmu-04177
14267,-120.30700000000002,34.171,34.171,39.832,-120.307,-147.361,2008CA-Bmu-04177
14268,-118.049,32.535,32.535,31.579,-118.049,-112.707,2008CA-Bmu-04177
14269,-120.45499999999998,34.179,34.179,35.913,-120.455,-111.997,2008CA-Bmu-04177
14270,-121.75400000000002,33.261,33.261,30.798,-121.754,-133.721,2008CA-Bmu-04177
14271,-120.436,34.173,34.173,38.572,-120.436,-142.269,2008CA-Bmu-04177
14272,-120.311,34.157,34.157,34.824,-120.311,-123.375,2008CA-Bmu-04177
14273,-120.42700000000002,34.145,34.145,32.183,-120.427,-129.434,2008CA-Bmu-04177
14274,-120.647,34.174,34.174,37.291,-120.647,-136.67,2008CA-Bmu-04177
14275,-121.113,34.124,34.124,32.36,-121.113,-115.842,2008CA-Bmu-04177
14276,-120.47199999999998,34.183,34.183,37.09,-120.472,-134.943,2008CA-Bmu-04177
14277,-120.10500000000002,34.083,34.083,34.945,-120.105,-123.446,2008CA-Bmu-04177
14278,-120.074,34.159,34.159,30.117,-120.074,-138.54,2008CA-Bmu-04177
14279,-120.161,34.152,34.152,34.725,-120.161,-117.463,2008CA-Bmu-04177
14280,-120.098,34.171,34.171,32.965,-120.098,-126.086,2008CA-Bmu-04177
14281,-120.19400000000002,34.19,34.19,35.681,-120.194,-127.143,2008CA-Bmu-04177
14282,-120.28,34.175,34.175,32.432,-120.28,-112.23,2008CA-Bmu-04177
14283,-120.26,34.131,34.131,31.336,-120.26,-133.309,2008CA-Bmu-04177
14284,-120.417,34.134,34.134,35.65,-120.417,-112.736,2008CA-Bmu-04177
14285,-120.416,34.154,34.154,35.317,-120.416,-114.338,2008CA-Bmu-04177
14286,-120.1,34.148,34.148,34.488,-120.1,-122.054,2008CA-Bmu-04177
14287,-119.933,34.212,34.212,37.812,-119.933,-104.239,2008CA-Bmu-04177
14288,-120.05200000000002,34.137,34.137,36.93,-120.052,-107.157,2008CA-Bmu-04177
14289,-120.082,34.089,34.089,37.647,-120.082,-137.583,2008CA-Bmu-04177
14290,-120.082,34.117,34.117,33.414,-120.082,-123.419,2008CA-Bmu-04177
14291,-125.997,35.288,35.288,34.142,-125.997,-120.228,2008CA-Bmu-04177
14292,-120.191,34.106,34.106,37.734,-120.191,-137.247,2008CA-Bmu-04177
14293,-120.239,34.091,34.091,34.742,-120.239,-116.41,2008CA-Bmu-04177
14294,-119.595,34.168,34.168,32.392,-119.595,-128.471,2008CA-Bmu-04177
14295,-119.824,34.172,34.172,32.628,-119.824,-114.405,2008CA-Bmu-04177
14296,-119.628,34.112,34.112,36.732,-119.628,-132.186,2008CA-Bmu-04177
14297,-119.33100000000002,34.292,34.292,35.423,-119.331,-113.926,2008CA-Bmu-04177
14298,-119.643,34.103,34.103,34.634,-119.643,-116.981,2008CA-Bmu-04177
14299,-120.025,34.159,34.159,37.055,-120.025,-106.04,2008CA-Bmu-04177
14300,-120.188,34.142,34.142,31.569,-120.188,-132.227,2008CA-Bmu-04177
