,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
8465,-122.00799999999998,36.786,36.786,28.288,-122.008,-81.937,2005CA-Bmu-10820
8466,-122.01600000000002,36.713,36.713,30.607,-122.016,-151.437,2005CA-Bmu-10820
8467,-122.265,36.931,36.931,45.702,-122.265,-167.356,2005CA-Bmu-10820
8468,-122.235,36.936,36.936,44.389,-122.235,-158.439,2005CA-Bmu-10820
8469,-123.16899999999998,37.271,37.271,43.164,-123.169,-151.795,2005CA-Bmu-10820
8470,-123.16899999999998,37.3,37.3,27.424,-123.169,-170.728,2005CA-Bmu-10820
8471,-123.226,37.305,37.305,29.369,-123.226,-161.589,2005CA-Bmu-10820
8472,-123.777,37.263,37.263,36.269,-123.777,-128.325,2005CA-Bmu-10820
8473,-122.976,37.291,37.291,42.171,-122.976,-146.369,2005CA-Bmu-10820
8474,-123.05700000000002,37.33,37.33,44.336,-123.057,-159.658,2005CA-Bmu-10820
8475,-123.054,37.264,37.264,30.312,-123.054,-156.239,2005CA-Bmu-10820
8476,-122.969,37.653,37.653,47.889,-122.969,-176.006,2005CA-Bmu-10820
8477,-122.84300000000002,37.666,37.666,42.452,-122.843,-148.234,2005CA-Bmu-10820
8478,-123.312,37.866,37.866,30.152,-123.312,-161.297,2005CA-Bmu-10820
8479,-123.439,37.973,37.973,31.949,-123.439,-153.841,2005CA-Bmu-10820
8480,-124.257,38.178,38.178,39.813,-124.257,-133.416,2005CA-Bmu-10820
8481,-123.606,38.345,38.345,46.017,-123.606,-163.317,2005CA-Bmu-10820
8482,-123.637,38.109,38.109,40.029,-123.637,-135.425,2005CA-Bmu-10820
8483,-123.988,38.434,38.434,34.144,-123.988,-144.981,2005CA-Bmu-10820
8484,-123.588,38.312,38.312,34.324,-123.588,-142.852,2005CA-Bmu-10820
8485,-123.471,38.266,38.266,47.552,-123.471,-77.068,2005CA-Bmu-10820
8486,-123.433,38.049,38.049,34.199,-123.433,-104.218,2005CA-Bmu-10820
