,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
236,-120.079,34.142,34.142,39.295,-120.079,-94.847,1995CA-Bmu-00845
237,-120.274,34.419,34.419,29.896,-120.274,-142.583,1995CA-Bmu-00845
238,-119.66500000000002,34.208,34.208,40.539,-119.665,-149.835,1995CA-Bmu-00845
239,-120.272,34.257,34.257,26.171,-120.272,-81.291,1995CA-Bmu-00845
240,-121.255,33.535,33.535,31.48,-121.255,-131.393,1995CA-Bmu-00845
241,-121.285,33.026,33.026,37.073,-121.285,-101.198,1995CA-Bmu-00845
242,-120.638,32.506,32.506,41.881,-120.638,-72.519,1995CA-Bmu-00845
243,-122.882,32.015,32.015,32.959,-122.882,-118.315,1995CA-Bmu-00845
