,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
7915,-122.349,36.958,36.958,41.769,-122.349,-98.309,2005CA-Bmu-00849
7916,-122.31,37.01,37.01,41.725,-122.31,-146.597,2005CA-Bmu-00849
7917,-122.882,37.279,37.279,31.399,-122.882,-151.637,2005CA-Bmu-00849
7918,-123.009,37.623,37.623,46.07,-123.009,-166.269,2005CA-Bmu-00849
7919,-123.007,37.609,37.609,39.44,-123.007,-133.733,2005CA-Bmu-00849
7920,-123.361,37.748,37.748,34.472,-123.361,-139.9,2005CA-Bmu-00849
7921,-123.42700000000002,37.566,37.566,29.597,-123.427,-161.628,2005CA-Bmu-00849
7922,-123.378,38.373,38.373,42.824,-123.378,-147.253,2005CA-Bmu-00849
7923,-123.58100000000002,38.739,38.739,33.032,-123.581,-151.323,2005CA-Bmu-00849
7924,-122.77100000000002,36.78,36.78,41.464,-122.771,-99.009,2005CA-Bmu-00849
7925,-122.363,37.138,37.138,30.055,-122.363,-156.644,2005CA-Bmu-00849
7926,-121.822,36.033,36.033,30.34,-121.822,-149.459,2005CA-Bmu-00849
7927,-121.765,35.903,35.903,30.671,-121.765,-148.144,2005CA-Bmu-00849
7928,-121.276,34.655,34.655,31.11,-121.276,-139.132,2005CA-Bmu-00849
7929,-121.39,34.555,34.555,25.583,-121.39,-77.1,2005CA-Bmu-00849
7930,-121.18099999999998,34.554,34.554,38.735,-121.181,-101.433,2005CA-Bmu-00849
7931,-120.68200000000002,34.018,34.018,27.474,-120.682,-153.0,2005CA-Bmu-00849
7932,-121.243,33.99,33.99,40.354,-121.243,-89.408,2005CA-Bmu-00849
7933,-122.21699999999998,34.13,34.13,27.726,-122.217,-154.198,2005CA-Bmu-00849
7934,-122.136,34.232,34.232,37.819,-122.136,-140.776,2005CA-Bmu-00849
7935,-122.207,34.348,34.348,30.123,-122.207,-143.086,2005CA-Bmu-00849
7936,-122.16500000000002,34.429,34.429,32.486,-122.165,-131.818,2005CA-Bmu-00849
7937,-122.237,34.45,34.45,41.027,-122.237,-154.324,2005CA-Bmu-00849
7938,-122.477,34.162,34.162,27.125,-122.477,-154.463,2005CA-Bmu-00849
7939,-122.099,33.137,33.137,22.536,-122.099,-172.392,2005CA-Bmu-00849
7940,-122.055,34.221,34.221,38.626,-122.055,-143.784,2005CA-Bmu-00849
7941,-122.29500000000002,34.146,34.146,28.318,-122.295,-149.218,2005CA-Bmu-00849
7942,-122.299,34.156,34.156,29.362,-122.299,-144.098,2005CA-Bmu-00849
7943,-122.35,34.137,34.137,31.706,-122.35,-134.272,2005CA-Bmu-00849
7944,-122.19299999999998,34.068,34.068,40.709,-122.193,-90.435,2005CA-Bmu-00849
7945,-122.437,33.971,33.971,40.713,-122.437,-157.558,2005CA-Bmu-00849
7946,-122.805,34.454,34.454,38.934,-122.805,-145.287,2005CA-Bmu-00849
7947,-122.233,33.993,33.993,28.632,-122.233,-148.096,2005CA-Bmu-00849
7948,-122.34199999999998,33.821,33.821,37.943,-122.342,-101.888,2005CA-Bmu-00849
7949,-122.089,33.891,33.891,30.909,-122.089,-137.041,2005CA-Bmu-00849
7950,-122.264,33.924,33.924,26.928,-122.264,-88.29,2005CA-Bmu-00849
7951,-122.17700000000002,33.919,33.919,24.578,-122.177,-75.874,2005CA-Bmu-00849
7952,-122.464,33.88,33.88,40.349,-122.464,-90.054,2005CA-Bmu-00849
7953,-122.387,33.789,33.789,26.156,-122.387,-158.256,2005CA-Bmu-00849
7954,-122.049,33.939,33.939,39.631,-122.049,-147.861,2005CA-Bmu-00849
7955,-122.006,34.279,34.279,30.744,-122.006,-139.618,2005CA-Bmu-00849
7956,-122.01999999999998,34.434,34.434,32.748,-122.02,-128.941,2005CA-Bmu-00849
7957,-122.106,34.396,34.396,31.331,-122.106,-136.513,2005CA-Bmu-00849
7958,-121.387,34.567,34.567,40.32,-121.387,-92.537,2005CA-Bmu-00849
7959,-120.964,34.913,34.913,27.162,-120.964,-157.904,2005CA-Bmu-00849
7960,-121.187,34.832,34.832,39.986,-121.187,-145.488,2005CA-Bmu-00849
7961,-121.299,35.061,35.061,39.203,-121.299,-142.59,2005CA-Bmu-00849
7962,-121.366,35.09,35.09,29.167,-121.366,-147.21,2005CA-Bmu-00849
