,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
11206,-119.923,34.086,34.086,31.699,-119.923,-131.23,2007CA-Bmu-04172
11207,-119.97899999999998,34.145,34.145,34.83,-119.979,-116.764,2007CA-Bmu-04172
11208,-119.911,34.112,34.112,34.08,-119.911,-119.764,2007CA-Bmu-04172
11209,-120.08100000000002,34.16,34.16,38.361,-120.081,-140.561,2007CA-Bmu-04172
11210,-120.115,34.087,34.087,36.347,-120.115,-108.684,2007CA-Bmu-04172
11211,-120.233,34.142,34.142,31.324,-120.233,-133.719,2007CA-Bmu-04172
11212,-120.09199999999998,34.12,34.12,31.596,-120.092,-108.161,2007CA-Bmu-04172
11213,-120.12900000000002,34.121,34.121,28.961,-120.129,-95.612,2007CA-Bmu-04172
11214,-119.96699999999998,34.204,34.204,36.117,-119.967,-129.057,2007CA-Bmu-04172
11215,-120.036,34.166,34.166,34.09,-120.036,-120.393,2007CA-Bmu-04172
11216,-120.24599999999998,34.087,34.087,31.416,-120.246,-106.913,2007CA-Bmu-04172
11217,-120.187,34.109,34.109,40.054,-120.187,-148.496,2007CA-Bmu-04172
11218,-120.23000000000002,34.142,34.142,28.68,-120.23,-144.889,2007CA-Bmu-04172
11219,-119.78300000000002,34.374,34.374,39.81,-119.783,-100.667,2007CA-Bmu-04172
11220,-119.964,34.077,34.077,29.417,-119.964,-142.196,2007CA-Bmu-04172
11221,-119.953,34.128,34.128,29.65,-119.953,-97.736,2007CA-Bmu-04172
11222,-120.214,34.121,34.121,35.913,-120.214,-128.963,2007CA-Bmu-04172
11223,-120.2,34.153,34.153,36.723,-120.2,-131.996,2007CA-Bmu-04172
11224,-120.689,33.468,33.468,30.968,-120.689,-133.433,2007CA-Bmu-04172
11225,-120.05599999999998,34.103,34.103,33.637,-120.056,-122.34,2007CA-Bmu-04172
11226,-120.025,34.105,34.105,33.304,-120.025,-123.965,2007CA-Bmu-04172
11227,-119.898,34.113,34.113,24.667,-119.898,-74.576,2007CA-Bmu-04172
11228,-118.898,33.92,33.92,34.817,-118.898,-123.23,2007CA-Bmu-04172
11229,-120.112,34.093,34.093,32.207,-120.112,-110.714,2007CA-Bmu-04172
11230,-120.259,34.288,34.288,38.364,-120.259,-102.144,2007CA-Bmu-04172
11231,-120.228,34.146,34.146,32.049,-120.228,-110.533,2007CA-Bmu-04172
11232,-120.219,34.143,34.143,29.84,-120.219,-99.994,2007CA-Bmu-04172
11233,-120.458,33.725,33.725,31.799,-120.458,-130.04,2007CA-Bmu-04172
11234,-120.514,34.132,34.132,32.779,-120.514,-127.28,2007CA-Bmu-04172
11235,-120.445,34.049,34.049,25.132,-120.445,-77.014,2007CA-Bmu-04172
11236,-120.626,34.122,34.122,35.212,-120.626,-115.118,2007CA-Bmu-04172
11237,-120.531,34.14,34.14,28.44,-120.531,-147.946,2007CA-Bmu-04172
11238,-120.56,34.175,34.175,37.33,-120.56,-105.112,2007CA-Bmu-04172
11239,-120.332,34.3,34.3,29.683,-120.332,-101.491,2007CA-Bmu-04172
11240,-120.591,34.225,34.225,39.349,-120.591,-145.244,2007CA-Bmu-04172
11241,-120.207,34.232,34.232,30.754,-120.207,-136.204,2007CA-Bmu-04172
11242,-120.60899999999998,34.133,34.133,30.416,-120.609,-138.342,2007CA-Bmu-04172
11243,-120.579,34.321,34.321,25.626,-120.579,-79.194,2007CA-Bmu-04172
11244,-120.506,34.143,34.143,34.955,-120.506,-124.324,2007CA-Bmu-04172
11245,-120.77800000000002,34.205,34.205,35.104,-120.778,-125.19,2007CA-Bmu-04172
11246,-120.41,34.139,34.139,33.607,-120.41,-117.795,2007CA-Bmu-04172
11247,-120.35899999999998,34.235,34.235,32.671,-120.359,-113.065,2007CA-Bmu-04172
11248,-121.385,35.196,35.196,40.605,-121.385,-95.268,2007CA-Bmu-04172
11249,-122.072,35.42,35.42,37.363,-122.072,-131.533,2007CA-Bmu-04172
11250,-121.388,35.39,35.39,35.623,-121.388,-120.161,2007CA-Bmu-04172
11251,-122.32,35.266,35.266,29.61,-122.32,-149.607,2007CA-Bmu-04172
11252,-122.35500000000002,35.251,35.251,34.531,-122.355,-125.946,2007CA-Bmu-04172
11253,-122.643,36.295,36.295,33.027,-122.643,-138.521,2007CA-Bmu-04172
11254,-123.269,36.194,36.194,39.011,-123.269,-137.921,2007CA-Bmu-04172
11255,-123.34,36.206,36.206,35.8,-123.34,-121.19,2007CA-Bmu-04172
11256,-123.787,36.521,36.521,35.857,-123.787,-126.598,2007CA-Bmu-04172
11257,-122.731,36.886,36.886,37.093,-122.731,-121.692,2007CA-Bmu-04172
11258,-123.998,36.545,36.545,38.544,-123.998,-115.301,2007CA-Bmu-04172
11259,-123.841,36.665,36.665,34.666,-123.841,-133.76,2007CA-Bmu-04172
