,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
5488,-120.142,34.257,34.257,41.24,-120.142,-86.104,2004CA-Bmu-00849
5489,-120.118,34.179,34.179,41.38,-120.118,-86.199,2004CA-Bmu-00849
5490,-119.872,34.163,34.163,39.449,-119.872,-146.077,2004CA-Bmu-00849
5491,-119.95499999999998,34.143,34.143,42.801,-119.955,-81.49,2004CA-Bmu-00849
5492,-119.791,34.14,34.14,28.574,-119.791,-147.598,2004CA-Bmu-00849
5493,-120.15,34.018,34.018,36.416,-120.15,-133.788,2004CA-Bmu-00849
5494,-120.33499999999998,34.293,34.293,30.954,-120.335,-136.104,2004CA-Bmu-00849
5495,-120.409,34.274,34.274,29.293,-120.409,-96.375,2004CA-Bmu-00849
5496,-120.37900000000002,34.29,34.29,38.835,-120.379,-98.34,2004CA-Bmu-00849
5497,-120.83499999999998,34.321,34.321,33.344,-120.835,-124.894,2004CA-Bmu-00849
5498,-119.82999999999998,34.338,34.338,43.502,-119.83,-165.436,2004CA-Bmu-00849
5499,-120.159,34.142,34.142,30.591,-120.159,-103.337,2004CA-Bmu-00849
5500,-120.087,34.097,34.097,40.594,-120.087,-86.808,2004CA-Bmu-00849
5501,-120.638,34.773,34.773,40.932,-120.638,-145.508,2004CA-Bmu-00849
5502,-120.308,34.335,34.335,29.249,-120.308,-96.967,2004CA-Bmu-00849
5503,-120.411,34.224,34.224,24.08,-120.411,-165.867,2004CA-Bmu-00849
5504,-120.535,34.422,34.422,37.668,-120.535,-136.651,2004CA-Bmu-00849
5505,-120.701,34.471,34.471,25.87,-120.701,-160.045,2004CA-Bmu-00849
5506,-120.70499999999998,34.494,34.494,30.814,-120.705,-138.423,2004CA-Bmu-00849
5507,-120.692,34.499,34.499,39.494,-120.692,-96.871,2004CA-Bmu-00849
5509,-120.65800000000002,34.449,34.449,35.316,-120.658,-125.04,2004CA-Bmu-00849
5512,-120.564,34.39,34.39,40.563,-120.564,-90.525,2004CA-Bmu-00849
5513,-120.618,34.393,34.393,28.333,-120.618,-149.242,2004CA-Bmu-00849
5514,-120.56,34.384,34.384,40.881,-120.56,-87.368,2004CA-Bmu-00849
5515,-120.49200000000002,34.441,34.441,41.866,-120.492,-84.629,2004CA-Bmu-00849
5516,-121.03,34.425,34.425,43.737,-121.03,-77.29,2004CA-Bmu-00849
5517,-120.64600000000002,34.424,34.424,38.027,-120.646,-139.07,2004CA-Bmu-00849
5518,-120.587,34.529,34.529,30.271,-120.587,-141.091,2004CA-Bmu-00849
5519,-120.62900000000002,34.499,34.499,29.619,-120.629,-97.292,2004CA-Bmu-00849
5520,-120.841,34.523,34.523,38.897,-120.841,-99.531,2004CA-Bmu-00849
5521,-120.68200000000002,34.51,34.51,32.612,-120.682,-130.065,2004CA-Bmu-00849
5522,-120.66,34.505,34.505,46.168,-120.66,178.641,2004CA-Bmu-00849
5523,-120.35500000000002,34.378,34.378,30.32,-120.355,-101.833,2004CA-Bmu-00849
5524,-120.406,34.431,34.431,40.785,-120.406,-88.347,2004CA-Bmu-00849
5525,-120.72,34.396,34.396,22.899,-120.72,-175.479,2004CA-Bmu-00849
5526,-120.036,34.104,34.104,41.211,-120.036,-152.402,2004CA-Bmu-00849
5527,-119.88,34.062,34.062,32.274,-119.88,-110.567,2004CA-Bmu-00849
5528,-120.567,34.527,34.527,25.298,-120.567,-164.47,2004CA-Bmu-00849
5529,-120.827,34.643,34.643,39.902,-120.827,-95.632,2004CA-Bmu-00849
5530,-121.046,35.09,35.09,41.308,-121.046,-152.143,2004CA-Bmu-00849
5531,-121.594,35.098,35.098,36.319,-121.594,-128.791,2004CA-Bmu-00849
5532,-121.074,35.257,35.257,26.976,-121.074,-82.148,2004CA-Bmu-00849
5533,-121.564,35.789,35.789,27.269,-121.564,-159.596,2004CA-Bmu-00849
5534,-121.37,35.765,35.765,40.003,-121.37,-100.677,2004CA-Bmu-00849
5535,-121.62900000000002,36.026,36.026,32.732,-121.629,-133.639,2004CA-Bmu-00849
5536,-121.64499999999998,35.81,35.81,42.387,-121.645,-89.044,2004CA-Bmu-00849
5537,-122.336,36.89,36.89,30.447,-122.336,-153.434,2004CA-Bmu-00849
5538,-122.47199999999998,36.863,36.863,43.102,-122.472,-89.296,2004CA-Bmu-00849
5539,-124.75,36.957,36.957,37.822,-124.75,-119.68,2004CA-Bmu-00849
5540,-122.796,36.228,36.228,33.185,-122.796,-108.06,2004CA-Bmu-00849
5541,-122.70999999999998,36.118,36.118,39.846,-122.71,-141.641,2004CA-Bmu-00849
5542,-121.969,35.47,35.47,30.516,-121.969,-97.327,2004CA-Bmu-00849
5543,-121.985,35.381,35.381,37.319,-121.985,-131.035,2004CA-Bmu-00849
5544,-121.635,35.106,35.106,39.2,-121.635,-100.802,2004CA-Bmu-00849
5545,-121.689,34.739,34.739,32.302,-121.689,-135.208,2004CA-Bmu-00849
5546,-120.84300000000002,34.666,34.666,30.139,-120.843,-99.702,2004CA-Bmu-00849
5547,-120.671,34.601,34.601,40.686,-120.671,-89.864,2004CA-Bmu-00849
5548,-120.81,34.585,34.585,33.982,-120.81,-124.936,2004CA-Bmu-00849
5549,-120.138,34.113,34.113,28.598,-120.138,-94.499,2004CA-Bmu-00849
5550,-120.119,34.2,34.2,42.932,-120.119,-79.588,2004CA-Bmu-00849
5551,-120.65,34.162,34.162,41.403,-120.65,-156.714,2004CA-Bmu-00849
5552,-120.715,34.339,34.339,25.665,-120.715,-81.953,2004CA-Bmu-00849
5553,-120.695,34.295,34.295,37.522,-120.695,-135.231,2004CA-Bmu-00849
5554,-120.565,34.076,34.076,37.778,-120.565,-101.986,2004CA-Bmu-00849
5555,-120.538,34.125,34.125,30.724,-120.538,-138.548,2004CA-Bmu-00849
5556,-120.65800000000002,34.324,34.324,26.554,-120.658,-157.488,2004CA-Bmu-00849
5557,-120.80700000000002,34.393,34.393,40.399,-120.807,-90.061,2004CA-Bmu-00849
5558,-121.97899999999998,34.412,34.412,33.274,-121.979,-126.615,2004CA-Bmu-00849
5559,-120.548,34.26,34.26,27.607,-120.548,-152.088,2004CA-Bmu-00849
5560,-120.628,34.405,34.405,40.15,-120.628,-149.925,2004CA-Bmu-00849
5561,-120.632,34.419,34.419,40.097,-120.632,-149.983,2004CA-Bmu-00849
5562,-120.357,34.16,34.16,37.912,-120.357,-138.987,2004CA-Bmu-00849
5563,-120.901,34.021,34.021,38.435,-120.901,-104.462,2004CA-Bmu-00849
5564,-120.649,34.081,34.081,30.012,-120.649,-140.668,2004CA-Bmu-00849
5565,-120.305,34.058,34.058,35.56,-120.305,-127.915,2004CA-Bmu-00849
5566,-120.489,34.148,34.148,43.777,-120.489,-165.843,2004CA-Bmu-00849
5567,-120.65300000000002,34.215,34.215,40.5,-120.653,-152.758,2004CA-Bmu-00849
5568,-120.618,34.209,34.209,23.25,-120.618,-172.742,2004CA-Bmu-00849
5569,-120.648,34.215,34.215,42.409,-120.648,-161.145,2004CA-Bmu-00849
5570,-120.45499999999998,34.159,34.159,38.369,-120.455,-141.476,2004CA-Bmu-00849
5571,-120.702,34.177,34.177,24.053,-120.702,-166.865,2004CA-Bmu-00849
5572,-120.85399999999998,34.189,34.189,37.556,-120.854,-103.587,2004CA-Bmu-00849
5573,-120.58100000000002,34.212,34.212,36.137,-120.581,-130.238,2004CA-Bmu-00849
5574,-120.728,34.24,34.24,25.362,-120.728,-161.944,2004CA-Bmu-00849
5575,-120.594,34.249,34.249,31.872,-120.594,-132.108,2004CA-Bmu-00849
5576,-120.68,34.442,34.442,27.986,-120.68,-150.62,2004CA-Bmu-00849
5577,-121.09300000000002,34.379,34.379,37.776,-121.093,-103.873,2004CA-Bmu-00849
5578,-120.70600000000002,34.441,34.441,29.276,-120.706,-146.297,2004CA-Bmu-00849
5579,-120.572,34.019,34.019,33.409,-120.572,-124.118,2004CA-Bmu-00849
5580,-120.21800000000002,34.003,34.003,38.53,-120.218,-98.02,2004CA-Bmu-00849
5581,-120.19299999999998,34.241,34.241,32.606,-120.193,-114.112,2004CA-Bmu-00849
5582,-120.60500000000002,34.146,34.146,30.307,-120.605,-102.414,2004CA-Bmu-00849
5583,-120.529,34.175,34.175,39.942,-120.529,-146.275,2004CA-Bmu-00849
5584,-120.45600000000002,34.166,34.166,41.662,-120.456,-85.222,2004CA-Bmu-00849
5585,-120.337,34.12,34.12,28.374,-120.337,-149.059,2004CA-Bmu-00849
5586,-120.753,34.174,34.174,27.74,-120.753,-90.503,2004CA-Bmu-00849
5587,-120.631,34.175,34.175,37.677,-120.631,-134.326,2004CA-Bmu-00849
5588,-120.50799999999998,34.167,34.167,39.663,-120.508,-93.463,2004CA-Bmu-00849
5589,-120.551,34.111,34.111,24.593,-120.551,-165.76,2004CA-Bmu-00849
5590,-120.576,34.073,34.073,30.688,-120.576,-137.632,2004CA-Bmu-00849
5591,-120.825,34.516,34.516,33.401,-120.825,-126.289,2004CA-Bmu-00849
5592,-120.65699999999998,34.344,34.344,30.807,-120.657,-103.391,2004CA-Bmu-00849
5593,-120.628,34.358,34.358,30.338,-120.628,-102.165,2004CA-Bmu-00849
5594,-120.636,34.133,34.133,27.932,-120.636,-148.965,2004CA-Bmu-00849
5595,-120.574,34.053,34.053,28.114,-120.574,-95.693,2004CA-Bmu-00849
5596,-120.253,34.279,34.279,27.722,-120.253,-90.639,2004CA-Bmu-00849
5597,-120.189,34.308,34.308,32.705,-120.189,-130.537,2004CA-Bmu-00849
5598,-120.613,34.08,34.08,30.716,-120.613,-104.522,2004CA-Bmu-00849
5599,-120.688,34.108,34.108,43.898,-120.688,-169.509,2004CA-Bmu-00849
5600,-120.889,34.002,34.002,40.365,-120.889,-152.307,2004CA-Bmu-00849
5601,-121.428,34.567,34.567,28.447,-121.428,-91.547,2004CA-Bmu-00849
5602,-121.689,34.807,34.807,40.239,-121.689,-93.875,2004CA-Bmu-00849
5603,-121.45499999999998,34.726,34.726,24.633,-121.455,-169.321,2004CA-Bmu-00849
5604,-121.70999999999998,34.855,34.855,36.652,-121.71,-126.726,2004CA-Bmu-00849
5605,-122.85,35.703,35.703,31.54,-122.85,-102.16,2004CA-Bmu-00849
5606,-123.601,35.565,35.565,29.651,-123.601,-152.27,2004CA-Bmu-00849
5607,-122.977,35.875,35.875,30.731,-122.977,-146.949,2004CA-Bmu-00849
5608,-122.939,35.87,35.87,41.485,-122.939,-94.208,2004CA-Bmu-00849
5609,-122.98000000000002,35.859,35.859,31.374,-122.98,-145.039,2004CA-Bmu-00849
5610,-122.959,35.862,35.862,37.156,-122.959,-129.476,2004CA-Bmu-00849
5611,-123.015,35.941,35.941,45.647,-123.015,-173.985,2004CA-Bmu-00849
5612,-122.892,35.895,35.895,43.769,-122.892,-82.492,2004CA-Bmu-00849
5613,-122.898,35.951,35.951,33.279,-122.898,-133.837,2004CA-Bmu-00849
5614,-122.963,35.95,35.95,41.918,-122.963,-93.922,2004CA-Bmu-00849
5615,-123.303,35.981,35.981,36.19,-123.303,-122.237,2004CA-Bmu-00849
5616,-123.038,36.088,36.088,40.005,-123.038,-143.356,2004CA-Bmu-00849
5617,-123.134,36.076,36.076,45.746,-123.134,-75.115,2004CA-Bmu-00849
5618,-122.94799999999998,36.109,36.109,31.284,-122.948,-147.403,2004CA-Bmu-00849
5619,-122.67700000000002,35.714,35.714,43.194,-122.677,-158.472,2004CA-Bmu-00849
5620,-123.526,35.659,35.659,25.924,-123.526,-166.577,2004CA-Bmu-00849
5621,-123.268,35.702,35.702,33.272,-123.268,-135.662,2004CA-Bmu-00849
5622,-123.45499999999998,35.513,35.513,41.79,-123.455,-153.676,2004CA-Bmu-00849
5623,-123.488,35.392,35.392,27.477,-123.488,-161.015,2004CA-Bmu-00849
5624,-123.441,35.379,35.379,26.731,-123.441,-166.066,2004CA-Bmu-00849
5625,-123.517,35.422,35.422,31.156,-123.517,-102.994,2004CA-Bmu-00849
5626,-123.49,35.28,35.28,29.649,-123.49,-96.305,2004CA-Bmu-00849
5627,-123.19,35.314,35.314,28.295,-123.19,-155.323,2004CA-Bmu-00849
5628,-123.377,35.114,35.114,28.633,-123.377,-91.61,2004CA-Bmu-00849
5629,-123.4,35.109,35.109,39.176,-123.4,-145.685,2004CA-Bmu-00849
5630,-123.35,35.155,35.155,29.403,-123.35,-149.743,2004CA-Bmu-00849
5631,-123.031,35.388,35.388,37.363,-123.031,-134.61,2004CA-Bmu-00849
5632,-123.386,35.15,35.15,31.477,-123.386,-138.406,2004CA-Bmu-00849
5633,-123.388,35.784,35.784,26.958,-123.388,-167.033,2004CA-Bmu-00849
5634,-123.493,35.66,35.66,34.989,-123.493,-127.175,2004CA-Bmu-00849
5635,-123.07,35.894,35.894,46.151,-123.07,-173.881,2004CA-Bmu-00849
5636,-123.212,35.811,35.811,44.626,-123.212,-79.742,2004CA-Bmu-00849
5637,-123.142,35.97,35.97,29.547,-123.142,-92.101,2004CA-Bmu-00849
5638,-123.17000000000002,35.99,35.99,45.098,-123.17,-168.802,2004CA-Bmu-00849
5639,-123.179,35.957,35.957,40.482,-123.179,-148.047,2004CA-Bmu-00849
5640,-123.14100000000002,36.12,36.12,46.155,-123.141,-74.362,2004CA-Bmu-00849
5641,-123.16899999999998,36.026,36.026,44.074,-123.169,-163.231,2004CA-Bmu-00849
5642,-123.06900000000002,35.479,35.479,26.123,-123.069,-171.151,2004CA-Bmu-00849
5643,-123.363,36.181,36.181,32.614,-123.363,-141.221,2004CA-Bmu-00849
5644,-123.714,35.983,35.983,36.211,-123.714,-125.101,2004CA-Bmu-00849
5645,-123.542,36.089,36.089,27.27,-123.542,-165.397,2004CA-Bmu-00849
5646,-123.499,36.065,36.065,34.794,-123.499,-130.031,2004CA-Bmu-00849
5647,-123.596,35.968,35.968,28.466,-123.596,-159.752,2004CA-Bmu-00849
5648,-123.542,36.006,36.006,38.815,-123.542,-108.73,2004CA-Bmu-00849
5649,-123.235,36.38,36.38,41.711,-123.235,-151.178,2004CA-Bmu-00849
5650,-122.824,35.905,35.905,43.226,-122.824,-85.536,2004CA-Bmu-00849
5651,-122.148,36.011,36.011,30.246,-122.148,-94.464,2004CA-Bmu-00849
5652,-121.985,36.323,36.323,31.231,-121.985,-148.377,2004CA-Bmu-00849
5653,-122.035,36.876,36.876,33.931,-122.035,-136.917,2004CA-Bmu-00849
5654,-123.43200000000002,37.953,37.953,31.682,-123.432,-154.091,2004CA-Bmu-00849
5655,-123.19,38.194,38.194,35.215,-123.19,-140.076,2004CA-Bmu-00849
5656,-123.363,38.089,38.089,47.274,-123.363,-169.899,2004CA-Bmu-00849
5657,-123.487,38.076,38.076,42.72,-123.487,-146.859,2004CA-Bmu-00849
5658,-123.671,37.802,37.802,45.058,-123.671,-87.506,2004CA-Bmu-00849
5659,-123.522,37.967,37.967,33.966,-123.522,-141.963,2004CA-Bmu-00849
5660,-123.329,37.907,37.907,43.178,-123.329,-149.847,2004CA-Bmu-00849
5661,-123.287,38.123,38.123,45.057,-123.287,-90.243,2004CA-Bmu-00849
