,location-long,location-lat,individual-local-identifier,year,month
3984,-123.163,37.555,2000CA-Bmu-10828,2000,10
3985,-122.841,37.579,2000CA-Bmu-10828,2000,10
3986,-123.084,37.523,2000CA-Bmu-10828,2000,10
3987,-122.96800000000002,37.556,2000CA-Bmu-10828,2000,10
3988,-123.67000000000002,37.553,2000CA-Bmu-10828,2000,10
3989,-123.525,38.03,2000CA-Bmu-10828,2000,10
3990,-123.889,38.265,2000CA-Bmu-10828,2000,10
3991,-122.675,37.076,2000CA-Bmu-10828,2000,10
3992,-122.745,37.2,2000CA-Bmu-10828,2000,10
3993,-122.399,36.991,2000CA-Bmu-10828,2000,10
3994,-122.77100000000002,37.14,2000CA-Bmu-10828,2000,10
3995,-123.86700000000002,36.567,2000CA-Bmu-10828,2000,10
3996,-124.082,36.766,2000CA-Bmu-10828,2000,10
3997,-119.15800000000002,31.923,2000CA-Bmu-10828,2000,10
3998,-118.09199999999998,30.851,2000CA-Bmu-10828,2000,10
3999,-115.061,27.283,2000CA-Bmu-10828,2000,11
4000,-110.083,22.942,2000CA-Bmu-10828,2000,11
4001,-112.535,21.545,2000CA-Bmu-10828,2000,11
4002,-113.434,19.988,2000CA-Bmu-10828,2000,11
4003,-100.526,9.833,2000CA-Bmu-10828,2000,12
