,location-long,location-lat,individual-local-identifier,year,month
3588,-122.97899999999998,37.573,2000CA-Bmu-00826,2000,10
3589,-122.94299999999998,37.575,2000CA-Bmu-00826,2000,10
3590,-123.013,37.649,2000CA-Bmu-00826,2000,10
3591,-123.476,38.015,2000CA-Bmu-00826,2000,10
3592,-123.447,38.07,2000CA-Bmu-00826,2000,10
3593,-123.446,38.214,2000CA-Bmu-00826,2000,10
3594,-123.255,38.12,2000CA-Bmu-00826,2000,10
3595,-123.418,38.128,2000CA-Bmu-00826,2000,10
3596,-123.52100000000002,38.201,2000CA-Bmu-00826,2000,10
3597,-123.534,38.255,2000CA-Bmu-00826,2000,10
3598,-123.445,38.207,2000CA-Bmu-00826,2000,10
3599,-123.39600000000002,38.033,2000CA-Bmu-00826,2000,10
3600,-123.486,38.02,2000CA-Bmu-00826,2000,10
3601,-123.422,37.919,2000CA-Bmu-00826,2000,10
