,location-long,location-lat,individual-local-identifier,year,month
8159,-122.03199999999998,36.657,2005CA-Bmu-01390,2005,8
8160,-121.947,36.707,2005CA-Bmu-01390,2005,8
8161,-122.406,36.715,2005CA-Bmu-01390,2005,8
8162,-122.074,36.826,2005CA-Bmu-01390,2005,8
8163,-122.076,36.599,2005CA-Bmu-01390,2005,8
8164,-121.82299999999998,35.754,2005CA-Bmu-01390,2005,8
8165,-121.147,35.069,2005CA-Bmu-01390,2005,8
8166,-121.03199999999998,34.927,2005CA-Bmu-01390,2005,8
8167,-121.036,34.688,2005CA-Bmu-01390,2005,8
8168,-121.791,34.178,2005CA-Bmu-01390,2005,8
8169,-121.501,34.014,2005CA-Bmu-01390,2005,8
8170,-121.542,33.989,2005CA-Bmu-01390,2005,8
8171,-121.026,34.262,2005CA-Bmu-01390,2005,8
8172,-121.14499999999998,34.136,2005CA-Bmu-01390,2005,8
8173,-121.191,34.602,2005CA-Bmu-01390,2005,8
8174,-121.176,35.214,2005CA-Bmu-01390,2005,8
8175,-121.51999999999998,35.295,2005CA-Bmu-01390,2005,8
8176,-121.619,35.598,2005CA-Bmu-01390,2005,8
8177,-121.672,35.892,2005CA-Bmu-01390,2005,8
8178,-121.921,36.308,2005CA-Bmu-01390,2005,8
8179,-121.985,36.411,2005CA-Bmu-01390,2005,8
8180,-122.035,36.468,2005CA-Bmu-01390,2005,8
8181,-122.049,36.482,2005CA-Bmu-01390,2005,8
8182,-122.126,36.659,2005CA-Bmu-01390,2005,8
8183,-122.013,36.651,2005CA-Bmu-01390,2005,8
8184,-122.043,36.681,2005CA-Bmu-01390,2005,8
8185,-121.768,35.699,2005CA-Bmu-01390,2005,9
8186,-121.24,35.33,2005CA-Bmu-01390,2005,9
8187,-121.27100000000002,35.304,2005CA-Bmu-01390,2005,9
8188,-121.203,34.507,2005CA-Bmu-01390,2005,9
8189,-121.077,34.367,2005CA-Bmu-01390,2005,9
8190,-121.138,34.135,2005CA-Bmu-01390,2005,9
8191,-120.994,33.834,2005CA-Bmu-01390,2005,9
8192,-121.411,34.454,2005CA-Bmu-01390,2005,9
8193,-121.376,34.699,2005CA-Bmu-01390,2005,9
8194,-122.526,34.778,2005CA-Bmu-01390,2005,9
8195,-124.543,35.532,2005CA-Bmu-01390,2005,9
8196,-122.04399999999998,34.962,2005CA-Bmu-01390,2005,9
8197,-122.083,35.028,2005CA-Bmu-01390,2005,9
8198,-122.152,35.232,2005CA-Bmu-01390,2005,9
8199,-122.067,35.276,2005CA-Bmu-01390,2005,9
8200,-122.091,35.114,2005CA-Bmu-01390,2005,9
8201,-121.884,35.158,2005CA-Bmu-01390,2005,9
8202,-121.839,35.169,2005CA-Bmu-01390,2005,9
8203,-121.862,35.164,2005CA-Bmu-01390,2005,9
8204,-121.62,35.148,2005CA-Bmu-01390,2005,9
8205,-121.799,35.1,2005CA-Bmu-01390,2005,9
8206,-121.83100000000002,35.109,2005CA-Bmu-01390,2005,9
8207,-121.822,35.123,2005CA-Bmu-01390,2005,9
8208,-121.929,34.985,2005CA-Bmu-01390,2005,9
8209,-121.74599999999998,34.738,2005CA-Bmu-01390,2005,9
8210,-121.894,34.733,2005CA-Bmu-01390,2005,9
8211,-121.789,34.712,2005CA-Bmu-01390,2005,9
8212,-121.548,34.615,2005CA-Bmu-01390,2005,9
8213,-121.547,34.62,2005CA-Bmu-01390,2005,9
8214,-121.23399999999998,34.57,2005CA-Bmu-01390,2005,9
8215,-121.321,35.071,2005CA-Bmu-01390,2005,9
8216,-121.144,34.803,2005CA-Bmu-01390,2005,9
8217,-120.864,34.511,2005CA-Bmu-01390,2005,9
8218,-121.514,34.128,2005CA-Bmu-01390,2005,9
8219,-121.439,34.074,2005CA-Bmu-01390,2005,9
8220,-121.498,34.085,2005CA-Bmu-01390,2005,9
8221,-121.462,34.117,2005CA-Bmu-01390,2005,9
8222,-121.488,34.028,2005CA-Bmu-01390,2005,9
8223,-121.394,34.041,2005CA-Bmu-01390,2005,9
8224,-121.59699999999998,34.202,2005CA-Bmu-01390,2005,9
8225,-121.554,34.136,2005CA-Bmu-01390,2005,9
8226,-121.34,33.975,2005CA-Bmu-01390,2005,9
8227,-121.248,34.233,2005CA-Bmu-01390,2005,9
8228,-121.50799999999998,34.183,2005CA-Bmu-01390,2005,9
8229,-121.51600000000002,34.202,2005CA-Bmu-01390,2005,9
8230,-121.457,34.158,2005CA-Bmu-01390,2005,9
8231,-121.491,34.18,2005CA-Bmu-01390,2005,9
8232,-121.339,34.156,2005CA-Bmu-01390,2005,9
8233,-121.326,34.147,2005CA-Bmu-01390,2005,9
8234,-121.485,34.23,2005CA-Bmu-01390,2005,9
8235,-121.405,34.142,2005CA-Bmu-01390,2005,9
8236,-121.564,34.709,2005CA-Bmu-01390,2005,9
8237,-121.401,34.185,2005CA-Bmu-01390,2005,9
8238,-121.433,34.102,2005CA-Bmu-01390,2005,9
8239,-121.505,33.952,2005CA-Bmu-01390,2005,9
8240,-121.62,33.921,2005CA-Bmu-01390,2005,9
8241,-121.578,33.934,2005CA-Bmu-01390,2005,9
8242,-121.69,34.084,2005CA-Bmu-01390,2005,9
8243,-121.763,34.003,2005CA-Bmu-01390,2005,9
8244,-121.687,34.214,2005CA-Bmu-01390,2005,9
8245,-121.809,34.094,2005CA-Bmu-01390,2005,9
8246,-121.74,34.138,2005CA-Bmu-01390,2005,9
8247,-121.747,34.244,2005CA-Bmu-01390,2005,9
8248,-121.762,34.177,2005CA-Bmu-01390,2005,9
8249,-121.702,34.294,2005CA-Bmu-01390,2005,10
8250,-121.63299999999998,34.142,2005CA-Bmu-01390,2005,10
8251,-121.733,34.067,2005CA-Bmu-01390,2005,10
8252,-121.91899999999998,34.066,2005CA-Bmu-01390,2005,10
8253,-121.652,34.03,2005CA-Bmu-01390,2005,10
8254,-121.589,34.031,2005CA-Bmu-01390,2005,10
8255,-121.675,34.007,2005CA-Bmu-01390,2005,10
8256,-121.79399999999998,33.912,2005CA-Bmu-01390,2005,10
8257,-121.549,33.951,2005CA-Bmu-01390,2005,10
8258,-121.716,33.913,2005CA-Bmu-01390,2005,10
8259,-121.714,33.968,2005CA-Bmu-01390,2005,10
8260,-121.755,33.961,2005CA-Bmu-01390,2005,10
8261,-121.689,33.947,2005CA-Bmu-01390,2005,10
8262,-121.65800000000002,33.919,2005CA-Bmu-01390,2005,10
8263,-121.775,33.902,2005CA-Bmu-01390,2005,10
8264,-121.882,33.875,2005CA-Bmu-01390,2005,10
8265,-121.724,33.947,2005CA-Bmu-01390,2005,10
8266,-121.744,33.861,2005CA-Bmu-01390,2005,10
8267,-121.933,33.875,2005CA-Bmu-01390,2005,10
8268,-121.91500000000002,33.924,2005CA-Bmu-01390,2005,10
8269,-121.938,34.004,2005CA-Bmu-01390,2005,10
8270,-121.85,34.013,2005CA-Bmu-01390,2005,10
8271,-121.769,34.131,2005CA-Bmu-01390,2005,10
8272,-121.791,34.008,2005CA-Bmu-01390,2005,10
8273,-121.852,34.044,2005CA-Bmu-01390,2005,10
8274,-121.826,34.11,2005CA-Bmu-01390,2005,10
8275,-121.86,34.074,2005CA-Bmu-01390,2005,10
8276,-121.781,34.04,2005CA-Bmu-01390,2005,10
8277,-121.856,34.054,2005CA-Bmu-01390,2005,10
8278,-121.865,34.084,2005CA-Bmu-01390,2005,10
8279,-121.87900000000002,34.05,2005CA-Bmu-01390,2005,10
8280,-121.936,34.292,2005CA-Bmu-01390,2005,10
8281,-121.774,34.145,2005CA-Bmu-01390,2005,10
8282,-121.81,34.152,2005CA-Bmu-01390,2005,10
8283,-121.74,34.16,2005CA-Bmu-01390,2005,10
8284,-121.817,34.105,2005CA-Bmu-01390,2005,10
8285,-121.447,34.012,2005CA-Bmu-01390,2005,10
8286,-121.57999999999998,33.645,2005CA-Bmu-01390,2005,10
8287,-120.922,31.76,2005CA-Bmu-01390,2005,10
8288,-120.862,31.504,2005CA-Bmu-01390,2005,10
8289,-120.074,30.52,2005CA-Bmu-01390,2005,10
8290,-119.048,29.315,2005CA-Bmu-01390,2005,10
8291,-118.373,28.83,2005CA-Bmu-01390,2005,10
8292,-117.933,28.622,2005CA-Bmu-01390,2005,10
8293,-116.71699999999998,27.86,2005CA-Bmu-01390,2005,10
8294,-115.764,27.209,2005CA-Bmu-01390,2005,10
8295,-115.344,26.834,2005CA-Bmu-01390,2005,10
8296,-114.072,25.803,2005CA-Bmu-01390,2005,10
8297,-114.006,25.637,2005CA-Bmu-01390,2005,10
8298,-113.25,24.939,2005CA-Bmu-01390,2005,10
8299,-113.149,24.849,2005CA-Bmu-01390,2005,10
8300,-111.388,23.276,2005CA-Bmu-01390,2005,10
8301,-109.876,20.942,2005CA-Bmu-01390,2005,10
8302,-109.34,20.698,2005CA-Bmu-01390,2005,10
8303,-109.172,20.502,2005CA-Bmu-01390,2005,10
8304,-108.75,20.376,2005CA-Bmu-01390,2005,10
8305,-108.828,20.256,2005CA-Bmu-01390,2005,10
