,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
4307,-122.962,37.73,37.73,42.723,-122.962,-99.354,2000CA-Bmu-23029,23:18:32,2000,10
4308,-123.375,37.446,37.446,45.211,-123.375,-164.198,2000CA-Bmu-23029,15:17:08,2000,10
4309,-122.65,37.149,37.149,43.012,-122.65,-93.734,2000CA-Bmu-23029,23:03:23,2000,10
4310,-123.494,37.72,37.72,36.561,-123.494,-117.798,2000CA-Bmu-23029,15:53:49,2000,10
4311,-123.094,37.329,37.329,30.18,-123.094,-159.247,2000CA-Bmu-23029,02:11:31,2000,10
4312,-123.168,37.767,37.767,37.004,-123.168,-119.555,2000CA-Bmu-23029,12:56:31,2000,10
4313,-124.115,37.847,37.847,34.259,-124.115,-106.602,2000CA-Bmu-23029,15:30:12,2000,10
4314,-122.974,37.788,37.788,39.573,-122.974,-113.952,2000CA-Bmu-23029,02:51:56,2000,10
4315,-122.882,37.506,37.506,35.687,-122.882,-114.413,2000CA-Bmu-23029,12:43:48,2000,10
4316,-122.61,37.524,37.524,41.305,-122.61,-103.385,2000CA-Bmu-23029,02:29:08,2000,10
4317,-125.247,37.076,37.076,38.753,-125.247,-116.937,2000CA-Bmu-23029,23:55:40,2000,10
4318,-122.92000000000002,37.529,37.529,39.484,-122.92,-113.454,2000CA-Bmu-23029,23:45:48,2000,10
4319,-122.65,37.172,37.172,35.145,-122.65,-112.768,2000CA-Bmu-23029,15:42:16,2000,10
4320,-122.43099999999998,37.144,37.144,30.434,-122.431,-88.92,2000CA-Bmu-23029,12:37:18,2000,10
4321,-123.32,36.916,36.916,40.037,-123.32,-107.27,2000CA-Bmu-23029,02:37:19,2000,10
4322,-122.66899999999998,37.164,37.164,42.62,-122.669,-96.438,2000CA-Bmu-23029,23:11:42,2000,10
4323,-122.829,37.412,37.412,36.271,-122.829,-117.131,2000CA-Bmu-23029,15:52:49,2000,10
