,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
915,-119.19299999999998,33.215,33.215,28.459,-119.193,-141.755,1998CA-Bmu-00833,03:51:26,1998,8
916,-119.212,33.269,33.269,30.741,-119.212,-131.367,1998CA-Bmu-00833,03:29:53,1998,8
917,-119.173,33.122,33.122,30.828,-119.173,-108.324,1998CA-Bmu-00833,16:41:53,1998,8
918,-119.334,33.27,33.27,33.018,-119.334,-120.55,1998CA-Bmu-00833,03:08:06,1998,8
919,-120.009,33.103,33.103,29.194,-120.009,-101.533,1998CA-Bmu-00833,16:30:53,1998,8
920,-120.997,34.127,34.127,28.698,-120.997,-146.001,1998CA-Bmu-00833,23:27:45,1998,8
921,-119.54500000000002,33.315,33.315,35.984,-119.545,-106.761,1998CA-Bmu-00833,03:47:17,1998,8
922,-119.063,33.119,33.119,28.793,-119.063,-97.672,1998CA-Bmu-00833,15:09:33,1998,8
923,-120.24,34.203,34.203,43.49,-120.24,-166.948,1998CA-Bmu-00833,15:58:45,1998,8
924,-120.45,33.4,33.4,23.423,-120.45,-169.55,1998CA-Bmu-00833,03:20:52,1998,8
925,-119.40800000000002,33.239,33.239,37.223,-119.408,-101.169,1998CA-Bmu-00833,03:37:46,1998,8
926,-119.144,33.062,33.062,41.034,-119.144,-158.684,1998CA-Bmu-00833,15:38:38,1998,8
927,-118.988,33.088,33.088,26.592,-118.988,-90.259,1998CA-Bmu-00833,16:01:57,1998,8
928,-119.06,32.613,32.613,35.801,-119.06,-135.104,1998CA-Bmu-00833,16:23:09,1998,8
929,-118.751,33.174,33.174,29.149,-118.751,-137.119,1998CA-Bmu-00833,23:02:29,1998,8
930,-118.90800000000002,32.837,32.837,37.848,-118.908,-95.246,1998CA-Bmu-00833,03:24:45,1998,8
931,-118.917,32.966,32.966,28.999,-118.917,-137.135,1998CA-Bmu-00833,03:40:51,1998,8
932,-118.976,32.758,32.758,33.941,-118.976,-124.854,1998CA-Bmu-00833,16:04:14,1998,8
933,-118.962,32.653,32.653,38.864,-118.962,-88.783,1998CA-Bmu-00833,03:10:21,1998,8
934,-118.83499999999998,33.007,33.007,31.383,-118.835,-126.569,1998CA-Bmu-00833,03:20:38,1998,8
935,-118.082,33.447,33.447,24.913,-118.082,-78.982,1998CA-Bmu-00833,15:36:48,1998,8
936,-122.035,33.212,33.212,31.056,-122.035,-111.714,1998CA-Bmu-00833,15:37:09,1998,8
937,-118.328,32.855,32.855,40.082,-118.328,-83.487,1998CA-Bmu-00833,02:59:09,1998,9
938,-121.848,33.503,33.503,31.2,-121.848,-112.724,1998CA-Bmu-00833,11:01:50,1998,9
939,-118.7,32.986,32.986,29.996,-118.7,-104.107,1998CA-Bmu-00833,15:19:24,1998,9
940,-119.72,33.29,33.29,39.679,-119.72,-150.826,1998CA-Bmu-00833,16:57:01,1998,9
941,-121.082,33.664,33.664,40.89,-121.082,-156.424,1998CA-Bmu-00833,12:37:11,1998,9
942,-118.464,33.532,33.532,38.276,-118.464,-141.34,1998CA-Bmu-00833,16:34:26,1998,9
943,-118.897,32.342,32.342,41.931,-118.897,-69.451,1998CA-Bmu-00833,23:47:33,1998,9
944,-118.30599999999998,32.943,32.943,27.804,-118.306,-143.253,1998CA-Bmu-00833,03:50:57,1998,9
945,-119.66500000000002,33.499,33.499,40.285,-119.665,-152.576,1998CA-Bmu-00833,12:24:39,1998,9
946,-119.24599999999998,33.197,33.197,35.465,-119.246,-130.223,1998CA-Bmu-00833,16:13:46,1998,9
947,-118.84699999999998,33.072,33.072,30.817,-118.847,-108.386,1998CA-Bmu-00833,16:40:20,1998,9
948,-119.40699999999998,32.208,32.208,23.962,-119.407,-157.522,1998CA-Bmu-00833,23:45:11,1998,9
949,-118.595,31.926,31.926,29.179,-118.595,-131.94,1998CA-Bmu-00833,03:30:52,1998,9
950,-119.464,32.951,32.951,39.02,-119.464,-147.685,1998CA-Bmu-00833,12:10:10,1998,9
951,-128.308,32.336,32.336,27.937,-128.308,-111.31,1998CA-Bmu-00833,15:48:42,1998,9
952,-118.822,32.688,32.688,29.152,-118.822,-102.33,1998CA-Bmu-00833,16:26:44,1998,9
953,-118.554,32.677,32.677,32.004,-118.554,-121.848,1998CA-Bmu-00833,03:08:29,1998,9
954,-118.728,32.721,32.721,35.203,-118.728,-107.068,1998CA-Bmu-00833,03:50:23,1998,9
955,-118.78199999999998,32.883,32.883,37.991,-118.782,-142.971,1998CA-Bmu-00833,12:01:20,1998,9
956,-118.524,32.312,32.312,30.644,-118.524,-109.853,1998CA-Bmu-00833,15:29:10,1998,9
957,-117.509,31.601,31.601,27.509,-117.509,-98.073,1998CA-Bmu-00833,16:19:21,1998,9
958,-118.761,33.27,33.27,26.859,-118.761,-147.76,1998CA-Bmu-00833,23:25:40,1998,9
959,-118.666,32.8,32.8,36.622,-118.666,-101.264,1998CA-Bmu-00833,03:38:32,1998,9
960,-118.978,32.758,32.758,36.651,-118.978,-137.619,1998CA-Bmu-00833,11:50:54,1998,9
961,-119.011,32.102,32.102,27.975,-119.011,-99.093,1998CA-Bmu-00833,15:08:50,1998,9
962,-119.519,33.718,33.718,43.442,-119.519,-169.593,1998CA-Bmu-00833,16:03:22,1998,9
963,-117.80599999999998,32.975,32.975,27.284,-117.806,-91.289,1998CA-Bmu-00833,16:04:08,1998,9
964,-117.917,32.824,32.824,39.111,-117.917,-148.095,1998CA-Bmu-00833,16:45:40,1998,9
965,-118.596,32.903,32.903,37.784,-118.596,-95.178,1998CA-Bmu-00833,03:23:00,1998,9
966,-118.751,32.941,32.941,35.711,-118.751,-132.164,1998CA-Bmu-00833,11:40:00,1998,9
967,-117.19299999999998,32.347,32.347,36.447,-117.193,-138.078,1998CA-Bmu-00833,16:31:13,1998,9
968,-118.986,32.855,32.855,29.03,-118.986,-136.847,1998CA-Bmu-00833,23:01:09,1998,9
969,-118.987,33.097,33.097,39.61,-118.987,-88.837,1998CA-Bmu-00833,03:14:14,1998,9
970,-119.05700000000002,33.262,33.262,29.345,-119.057,-137.845,1998CA-Bmu-00833,03:43:35,1998,9
971,-118.99,32.624,32.624,38.597,-118.99,-149.621,1998CA-Bmu-00833,15:22:58,1998,9
972,-118.461,29.389,29.389,31.119,-118.461,-127.89,1998CA-Bmu-00833,16:05:27,1998,9
973,-119.42700000000002,33.438,33.438,41.104,-119.427,-83.138,1998CA-Bmu-00833,03:02:22,1998,9
974,-119.28,33.165,33.165,31.552,-119.28,-127.086,1998CA-Bmu-00833,03:21:21,1998,9
975,-118.71699999999998,32.723,32.723,33.32,-118.717,-121.662,1998CA-Bmu-00833,11:17:23,1998,9
976,-119.958,33.105,33.105,42.992,-119.958,-168.695,1998CA-Bmu-00833,12:58:37,1998,9
977,-118.674,33.66,33.66,23.35,-118.674,-72.248,1998CA-Bmu-00833,15:23:44,1998,9
978,-119.49200000000002,33.008,33.008,32.071,-119.492,-114.894,1998CA-Bmu-00833,15:44:26,1998,9
