,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
10924,-120.77800000000002,34.066,34.066,31.708,-120.778,-131.116,2007CA-Bmu-01385,00:11:28,2007,9
10925,-120.55599999999998,28.299,28.299,29.814,-120.556,-113.021,2007CA-Bmu-01385,05:36:08,2007,9
10926,-120.114,34.116,34.116,33.923,-120.114,-119.194,2007CA-Bmu-01385,12:36:13,2007,9
10927,-120.09300000000002,34.126,34.126,37.986,-120.093,-140.136,2007CA-Bmu-01385,18:38:33,2007,9
10928,-120.281,34.133,34.133,36.349,-120.281,-108.714,2007CA-Bmu-01385,00:23:26,2007,9
10929,-120.273,34.124,34.124,31.311,-120.273,-133.695,2007CA-Bmu-01385,05:36:26,2007,9
10930,-120.101,34.152,34.152,31.468,-120.101,-107.863,2007CA-Bmu-01385,12:11:58,2007,9
10931,-120.13,34.142,34.142,28.995,-120.13,-95.42,2007CA-Bmu-01385,12:47:02,2007,9
10932,-120.25799999999998,34.151,34.151,35.856,-120.258,-128.886,2007CA-Bmu-01385,18:52:13,2007,9
10933,-122.309,34.117,34.117,34.945,-122.309,-118.221,2007CA-Bmu-01385,05:41:48,2007,9
10934,-123.017,34.304,34.304,30.545,-123.017,-104.302,2007CA-Bmu-01385,18:05:50,2007,9
10935,-123.071,34.322,34.322,38.907,-123.071,-145.92,2007CA-Bmu-01385,18:56:03,2007,9
10936,-124.296,34.64,34.64,37.963,-124.296,-107.834,2007CA-Bmu-01385,00:34:24,2007,9
10937,-124.281,34.638,34.638,30.602,-124.281,-141.992,2007CA-Bmu-01385,00:39:20,2007,9
10938,-124.35399999999998,34.753,34.753,31.893,-124.354,-138.507,2007CA-Bmu-01385,05:51:58,2007,9
10939,-125.74200000000002,35.754,35.754,34.532,-125.742,-130.355,2007CA-Bmu-01385,00:16:19,2007,9
10940,-125.873,35.918,35.918,37.465,-125.873,-118.173,2007CA-Bmu-01385,05:11:45,2007,9
10941,-125.759,35.946,35.946,37.126,-125.759,-119.758,2007CA-Bmu-01385,05:49:07,2007,9
10942,-126.022,36.136,36.136,33.955,-126.022,-115.716,2007CA-Bmu-01385,12:41:19,2007,9
10943,-126.582,37.08,37.08,40.481,-126.582,-109.496,2007CA-Bmu-01385,00:39:40,2007,9
