,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
13453,-131.324,30.844,30.844,33.558,-131.324,-118.054,2008CA-Bmu-00840,21:39:47,2008,7
13454,-122.038,34.13,34.13,35.736,-122.038,-114.287,2008CA-Bmu-00840,00:19:13,2008,7
13455,-122.792,33.358,33.358,34.22,-122.792,-118.492,2008CA-Bmu-00840,00:42:37,2008,7
13456,-120.31799999999998,34.418,34.418,34.18,-120.318,-119.156,2008CA-Bmu-00840,10:03:02,2008,7
13457,-120.655,34.128,34.128,36.492,-120.655,-109.882,2008CA-Bmu-00840,00:12:08,2008,7
13458,-120.65300000000002,34.135,34.135,36.346,-120.653,-109.657,2008CA-Bmu-00840,00:14:56,2008,7
13459,-120.44,33.653,33.653,33.767,-120.44,-119.922,2008CA-Bmu-00840,21:13:03,2008,7
13460,-118.175,33.754,33.754,37.093,-118.175,-135.176,2008CA-Bmu-00840,13:53:39,2008,7
13461,-118.713,33.848,33.848,34.372,-118.713,-116.348,2008CA-Bmu-00840,21:04:28,2008,7
13462,-118.43099999999998,33.734,33.734,37.627,-118.431,-136.376,2008CA-Bmu-00840,13:54:00,2008,7
13463,-118.322,33.663,33.663,32.313,-118.322,-124.873,2008CA-Bmu-00840,00:45:15,2008,8
13464,-118.498,33.713,33.713,40.24,-118.498,-149.6,2008CA-Bmu-00840,10:56:22,2008,8
13465,-118.562,33.291,33.291,31.08,-118.562,-111.265,2008CA-Bmu-00840,12:58:19,2008,8
13466,-118.126,33.422,33.422,36.266,-118.126,-131.387,2008CA-Bmu-00840,13:41:22,2008,8
13467,-118.05,33.221,33.221,34.222,-118.05,-114.931,2008CA-Bmu-00840,00:23:56,2008,8
13468,-117.523,33.242,33.242,39.181,-117.523,-145.575,2008CA-Bmu-00840,10:46:15,2008,8
13469,-117.475,33.177,33.177,35.126,-117.475,-125.993,2008CA-Bmu-00840,13:31:47,2008,8
13470,-117.44400000000002,33.102,33.102,30.049,-117.444,-131.339,2008CA-Bmu-00840,00:54:36,2008,8
13471,-117.35,33.078,33.078,38.046,-117.35,-140.73,2008CA-Bmu-00840,10:35:48,2008,8
13472,-117.303,32.973,32.973,33.832,-117.303,-120.34,2008CA-Bmu-00840,13:18:25,2008,8
13473,-117.373,32.655,32.655,30.804,-117.373,-125.799,2008CA-Bmu-00840,00:41:41,2008,8
13474,-117.37,32.679,32.679,36.43,-117.37,-135.306,2008CA-Bmu-00840,10:28:35,2008,8
13475,-117.285,32.647,32.647,32.132,-117.285,-115.138,2008CA-Bmu-00840,13:07:58,2008,8
13476,-117.406,32.684,32.684,27.82,-117.406,-139.861,2008CA-Bmu-00840,21:52:14,2008,8
13477,-117.38299999999998,32.681,32.681,32.148,-117.383,-119.837,2008CA-Bmu-00840,00:31:41,2008,8
13478,-117.41899999999998,32.68,32.68,30.614,-117.419,-127.463,2008CA-Bmu-00840,00:47:19,2008,8
13479,-117.438,32.655,32.655,35.435,-117.438,-130.592,2008CA-Bmu-00840,10:16:48,2008,8
13480,-117.35500000000002,32.632,32.632,32.26,-117.355,-115.638,2008CA-Bmu-00840,13:07:36,2008,8
13481,-117.64,32.385,32.385,28.929,-117.64,-134.94,2008CA-Bmu-00840,21:35:41,2008,8
13482,-117.385,32.681,32.681,32.947,-117.385,-116.069,2008CA-Bmu-00840,00:22:51,2008,8
13483,-117.362,32.655,32.655,34.407,-117.362,-125.727,2008CA-Bmu-00840,10:08:49,2008,8
13484,-117.34699999999998,32.4,32.4,34.28,-117.347,-108.561,2008CA-Bmu-00840,00:05:36,2008,8
13485,-117.256,32.373,32.373,33.152,-117.256,-121.008,2008CA-Bmu-00840,09:59:34,2008,8
13486,-117.22199999999998,32.461,32.461,30.829,-117.222,-124.826,2008CA-Bmu-00840,21:21:16,2008,8
13487,-117.243,32.329,32.329,37.523,-117.243,-141.117,2008CA-Bmu-00840,13:57:45,2008,8
13488,-117.381,32.515,32.515,31.95,-117.381,-120.006,2008CA-Bmu-00840,21:07:19,2008,8
13489,-117.374,32.518,32.518,29.978,-117.374,-129.701,2008CA-Bmu-00840,00:52:33,2008,8
13490,-117.31900000000002,32.655,32.655,36.339,-117.319,-134.93,2008CA-Bmu-00840,13:49:49,2008,8
