,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
23,-123.288,37.554,37.554,30.763,-123.288,-154.057,1994CA-Bmu-10823,01:53:29,1994,9
24,-122.58100000000002,37.44,37.44,45.132,-122.581,-83.256,1994CA-Bmu-10823,03:22:44,1994,9
25,-123.611,37.693,37.693,31.433,-123.611,-150.655,1994CA-Bmu-10823,04:06:31,1994,9
26,-122.977,37.88,37.88,30.898,-122.977,-90.468,1994CA-Bmu-10823,12:35:24,1994,9
27,-123.162,37.76,37.76,39.73,-123.162,-133.021,1994CA-Bmu-10823,16:21:18,1994,9
28,-123.344,37.761,37.761,43.605,-123.344,-94.867,1994CA-Bmu-10823,23:46:00,1994,9
29,-122.94799999999998,37.706,37.706,33.39,-122.948,-143.068,1994CA-Bmu-10823,01:28:34,1994,9
30,-123.14100000000002,37.772,37.772,45.706,-123.141,-81.775,1994CA-Bmu-10823,01:37:56,1994,9
31,-123.301,37.967,37.967,34.622,-123.301,-111.216,1994CA-Bmu-10823,15:33:04,1994,9
32,-123.15800000000002,38.396,38.396,35.315,-123.158,-137.447,1994CA-Bmu-10823,01:16:37,1994,9
33,-122.378,36.798,36.798,39.928,-122.378,-107.383,1994CA-Bmu-10823,00:13:26,1994,9
