,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
7259,-120.38,34.415,34.415,31.326,-120.38,-136.126,2004CA-Bmu-23030,02:33:00,2004,8
7260,-120.866,34.755,34.755,39.333,-120.866,-98.419,2004CA-Bmu-23030,23:38:45,2004,8
7261,-120.938,34.77,34.77,34.07,-120.938,-124.359,2004CA-Bmu-23030,02:12:00,2004,8
7262,-121.50799999999998,35.362,35.362,24.634,-121.508,-171.512,2004CA-Bmu-23030,23:49:54,2004,8
7263,-121.61,35.92,35.92,43.359,-121.61,-157.706,2004CA-Bmu-23030,12:11:32,2004,8
7264,-121.707,35.959,35.959,40.6,-121.707,-145.84,2004CA-Bmu-23030,15:46:44,2004,8
7265,-122.272,36.927,36.927,42.677,-122.272,-150.659,2004CA-Bmu-23030,11:58:40,2004,8
7266,-122.095,36.835,36.835,39.082,-122.095,-133.711,2004CA-Bmu-23030,15:23:49,2004,8
7267,-122.733,37.231,37.231,34.152,-122.733,-138.224,2004CA-Bmu-23030,02:39:16,2004,8
7268,-123.499,37.296,37.296,36.763,-123.499,-120.792,2004CA-Bmu-23030,14:59:19,2004,8
7269,-122.672,37.063,37.063,28.183,-122.672,-81.048,2004CA-Bmu-23030,15:15:14,2004,8
7271,-122.886,37.285,37.285,36.491,-122.886,-126.995,2004CA-Bmu-23030,02:16:23,2004,8
7272,-122.712,37.479,37.479,44.298,-122.712,-90.324,2004CA-Bmu-23030,02:41:58,2004,8
7273,-122.965,37.345,37.345,47.635,-122.965,-176.698,2004CA-Bmu-23030,15:15:11,2004,8
7274,-122.935,37.323,37.323,31.907,-122.935,-149.156,2004CA-Bmu-23030,22:58:13,2004,8
7275,-122.865,37.325,37.325,44.481,-122.865,-87.333,2004CA-Bmu-23030,23:16:45,2004,8
7276,-123.369,38.131,38.131,40.678,-123.369,-132.988,2004CA-Bmu-23030,15:22:35,2004,8
7277,-123.773,38.047,38.047,33.961,-123.773,-141.327,2004CA-Bmu-23030,02:49:18,2004,8
7278,-123.524,38.085,38.085,47.409,-123.524,-169.993,2004CA-Bmu-23030,12:42:25,2004,8
7279,-125.015,38.444,38.444,37.77,-125.015,-120.632,2004CA-Bmu-23030,15:01:20,2004,8
7280,-123.449,37.528,37.528,41.581,-123.449,-100.007,2004CA-Bmu-23030,23:42:16,2004,8
7281,-123.433,37.826,37.826,36.66,-123.433,-129.402,2004CA-Bmu-23030,02:21:20,2004,8
7282,-123.429,37.997,37.997,46.539,-123.429,-164.175,2004CA-Bmu-23030,12:31:44,2004,8
7283,-123.159,38.029,38.029,31.884,-123.159,-96.388,2004CA-Bmu-23030,15:48:11,2004,8
7284,-123.292,37.907,37.907,45.405,-123.292,-159.565,2004CA-Bmu-23030,12:17:32,2004,8
7285,-123.292,37.904,37.904,31.109,-123.292,-90.977,2004CA-Bmu-23030,15:39:22,2004,8
7286,-123.289,37.946,37.946,43.97,-123.289,-146.391,2004CA-Bmu-23030,15:50:23,2004,8
7287,-123.664,38.071,38.071,28.661,-123.664,-169.198,2004CA-Bmu-23030,23:43:18,2004,8
7288,-123.44400000000002,38.174,38.174,44.137,-123.444,-153.289,2004CA-Bmu-23030,12:09:38,2004,8
