,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
10781,-120.05,34.125,34.125,36.358,-120.05,-108.722,2007CA-Bmu-00835,00:26:25,2007,9
10782,-120.14499999999998,34.12,34.12,31.408,-120.145,-107.07,2007CA-Bmu-00835,18:01:11,2007,9
10783,-123.524,35.88,35.88,39.558,-123.524,-141.577,2007CA-Bmu-00835,18:47:37,2007,9
10784,-122.826,36.31,36.31,33.352,-122.826,-137.487,2007CA-Bmu-00835,05:46:40,2007,9
10785,-124.83100000000002,39.72,39.72,41.732,-124.831,-134.833,2007CA-Bmu-00835,18:39:31,2007,10
10786,-124.811,38.295,38.295,39.101,-124.811,-120.942,2007CA-Bmu-00835,00:57:06,2007,10
10787,-124.631,38.136,38.136,40.026,-124.631,-115.455,2007CA-Bmu-00835,05:38:24,2007,10
10788,-124.709,38.102,38.102,36.318,-124.709,-133.601,2007CA-Bmu-00835,05:40:50,2007,10
10789,-122.837,35.96,35.96,37.7,-122.837,-114.271,2007CA-Bmu-00835,04:59:05,2007,10
10790,-122.20999999999998,35.149,35.149,36.048,-122.21,-126.596,2007CA-Bmu-00835,18:47:10,2007,10
10791,-122.221,35.144,35.144,40.284,-122.221,-148.003,2007CA-Bmu-00835,18:58:06,2007,10
10792,-120.81900000000002,34.086,34.086,33.444,-120.819,-124.04,2007CA-Bmu-00835,00:57:29,2007,10
10793,-120.848,33.873,33.873,34.144,-120.848,-119.505,2007CA-Bmu-00835,05:42:11,2007,10
10794,-120.94299999999998,33.849,33.849,29.396,-120.943,-143.026,2007CA-Bmu-00835,05:53:33,2007,10
10795,-120.88,33.59,33.59,30.164,-120.88,-106.182,2007CA-Bmu-00835,17:59:03,2007,10
10796,-120.814,33.593,33.593,35.275,-120.814,-130.068,2007CA-Bmu-00835,18:22:15,2007,10
10797,-120.715,33.454,33.454,37.474,-120.715,-101.017,2007CA-Bmu-00835,00:13:30,2007,10
10798,-120.727,33.412,33.412,32.821,-120.727,-123.176,2007CA-Bmu-00835,05:15:48,2007,10
10799,-120.724,33.243,33.243,26.351,-120.724,-88.147,2007CA-Bmu-00835,12:28:54,2007,10
10800,-120.901,33.381,33.381,35.394,-120.901,-129.092,2007CA-Bmu-00835,12:58:59,2007,10
10801,-120.631,33.057,33.057,35.633,-120.631,-133.223,2007CA-Bmu-00835,18:52:54,2007,10
10802,-120.142,31.662,31.662,29.742,-120.142,-129.122,2007CA-Bmu-00835,00:10:50,2007,10
10803,-119.973,31.539,31.539,30.98,-119.973,-122.657,2007CA-Bmu-00835,05:50:48,2007,10
10804,-120.53199999999998,31.535,31.535,31.36,-120.532,-119.694,2007CA-Bmu-00835,12:40:00,2007,10
10805,-119.77100000000002,31.219,31.219,29.723,-119.771,-112.492,2007CA-Bmu-00835,18:10:34,2007,10
10806,-119.74599999999998,31.199,31.199,35.53,-119.746,-140.855,2007CA-Bmu-00835,18:37:09,2007,10
10807,-120.187,31.141,31.141,35.978,-120.187,-101.866,2007CA-Bmu-00835,05:07:57,2007,10
10808,-119.821,30.471,30.471,28.483,-119.821,-109.047,2007CA-Bmu-00835,12:21:41,2007,10
10809,-120.25400000000002,30.979,30.979,25.298,-120.254,-92.323,2007CA-Bmu-00835,12:41:18,2007,10
10810,-121.152,31.609,31.609,35.277,-121.152,-135.797,2007CA-Bmu-00835,18:59:54,2007,10
