,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
11701,-119.548,34.272,34.272,35.405,-119.548,-114.198,2007CA-Bmu-05801,00:38:56,2007,9
11702,-120.018,34.145,34.145,32.189,-120.018,-110.858,2007CA-Bmu-05801,12:19:04,2007,9
11703,-120.399,33.77,33.77,31.82,-120.399,-130.011,2007CA-Bmu-05801,05:26:40,2007,9
11704,-119.441,34.217,34.217,39.549,-119.441,-146.114,2007CA-Bmu-05801,18:48:35,2007,9
11705,-120.607,34.306,34.306,35.014,-120.607,-124.035,2007CA-Bmu-05801,12:50:46,2007,9
11706,-121.202,33.982,33.982,31.293,-121.202,-111.66,2007CA-Bmu-05801,12:20:58,2007,9
11707,-119.599,34.17,34.17,26.377,-119.599,-82.347,2007CA-Bmu-05801,12:17:01,2007,9
11708,-119.704,34.163,34.163,32.534,-119.704,-127.567,2007CA-Bmu-05801,05:22:46,2007,9
11709,-119.562,34.133,34.133,26.972,-119.562,-84.451,2007CA-Bmu-05801,12:20:54,2007,10
11710,-119.506,34.113,34.113,35.878,-119.506,-127.898,2007CA-Bmu-05801,12:56:37,2007,10
11711,-119.20499999999998,33.909,33.909,33.994,-119.205,-118.43,2007CA-Bmu-05801,05:30:48,2007,10
11712,-119.61700000000002,34.147,34.147,30.777,-119.617,-135.87,2007CA-Bmu-05801,05:40:06,2007,10
11713,-119.613,34.215,34.215,27.831,-119.613,-89.199,2007CA-Bmu-05801,12:30:30,2007,10
11714,-119.089,33.862,33.862,37.034,-119.089,-129.495,2007CA-Bmu-05801,12:56:53,2007,10
11715,-119.846,34.083,34.083,32.622,-119.846,-127.223,2007CA-Bmu-05801,01:00:59,2007,10
11716,-120.013,34.143,34.143,33.332,-120.013,-123.972,2007CA-Bmu-05801,05:52:13,2007,10
11717,-119.638,34.156,34.156,32.491,-119.638,-111.238,2007CA-Bmu-05801,18:13:16,2007,10
11718,-119.667,34.164,34.164,38.103,-119.667,-139.458,2007CA-Bmu-05801,18:35:50,2007,10
11719,-119.65699999999998,34.147,34.147,37.101,-119.657,-104.61,2007CA-Bmu-05801,00:14:52,2007,10
11720,-119.49599999999998,34.116,34.116,37.547,-119.496,-102.778,2007CA-Bmu-05801,05:04:18,2007,10
11721,-119.483,34.108,34.108,31.331,-119.483,-132.627,2007CA-Bmu-05801,05:33:46,2007,10
11722,-119.55599999999998,34.15,34.15,31.71,-119.556,-107.939,2007CA-Bmu-05801,12:16:29,2007,10
11723,-119.511,34.147,34.147,32.364,-119.511,-128.151,2007CA-Bmu-05801,05:59:00,2007,10
11724,-119.55599999999998,34.133,34.133,33.227,-119.556,-114.746,2007CA-Bmu-05801,18:20:10,2007,10
11725,-119.601,34.136,34.136,39.869,-119.601,-147.744,2007CA-Bmu-05801,18:51:27,2007,10
11726,-119.526,34.067,34.067,28.57,-119.526,-145.017,2007CA-Bmu-05801,00:42:42,2007,10
11727,-119.48000000000002,34.075,34.075,29.565,-119.48,-140.856,2007CA-Bmu-05801,05:51:15,2007,10
11728,-119.461,34.087,34.087,28.86,-119.461,-93.742,2007CA-Bmu-05801,12:43:00,2007,10
11729,-119.34699999999998,34.099,34.099,35.897,-119.347,-128.175,2007CA-Bmu-05801,18:10:57,2007,10
11730,-119.744,33.932,33.932,31.066,-119.744,-133.646,2007CA-Bmu-05801,00:14:45,2007,10
11731,-119.38,34.118,34.118,33.755,-119.38,-121.173,2007CA-Bmu-05801,05:05:43,2007,10
11732,-119.19799999999998,34.203,34.203,31.619,-119.198,-132.428,2007CA-Bmu-05801,06:00:46,2007,10
11733,-119.333,34.025,34.025,35.971,-119.333,-109.62,2007CA-Bmu-05801,00:26:49,2007,10
11734,-119.42000000000002,34.138,34.138,36.096,-119.42,-110.161,2007CA-Bmu-05801,05:18:59,2007,10
11735,-119.411,34.108,34.108,32.272,-119.411,-110.556,2007CA-Bmu-05801,12:23:58,2007,10
11736,-119.45999999999998,34.185,34.185,37.508,-119.46,-136.278,2007CA-Bmu-05801,18:32:06,2007,10
11737,-119.35,34.008,34.008,31.575,-119.35,-129.709,2007CA-Bmu-05801,05:26:05,2007,10
11738,-118.726,33.829,33.829,34.741,-118.726,-123.284,2007CA-Bmu-05801,18:32:14,2007,10
