,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
8159,-122.03199999999998,36.657,36.657,26.607,-122.032,-171.398,2005CA-Bmu-01390,23:20:36,2005,8
8160,-121.947,36.707,36.707,28.309,-121.947,-162.372,2005CA-Bmu-01390,23:52:41,2005,8
8161,-122.406,36.715,36.715,35.262,-122.406,-129.196,2005CA-Bmu-01390,01:59:26,2005,8
8162,-122.074,36.826,36.826,42.355,-122.074,-149.828,2005CA-Bmu-01390,15:27:53,2005,8
8163,-122.076,36.599,36.599,28.226,-122.076,-161.139,2005CA-Bmu-01390,23:03:54,2005,8
8164,-121.82299999999998,35.754,35.754,39.103,-121.823,-138.968,2005CA-Bmu-01390,15:09:01,2005,8
8165,-121.147,35.069,35.069,30.705,-121.147,-143.086,2005CA-Bmu-01390,02:25:46,2005,8
8166,-121.03199999999998,34.927,34.927,32.25,-121.032,-108.17,2005CA-Bmu-01390,12:54:46,2005,8
8167,-121.036,34.688,34.688,32.601,-121.036,-131.473,2005CA-Bmu-01390,02:00:47,2005,8
8168,-121.791,34.178,34.178,38.886,-121.791,-98.359,2005CA-Bmu-01390,23:48:22,2005,8
8169,-121.501,34.014,34.014,40.352,-121.501,-154.257,2005CA-Bmu-01390,15:38:13,2005,8
8170,-121.542,33.989,33.989,40.904,-121.542,-86.742,2005CA-Bmu-01390,23:22:01,2005,8
8171,-121.026,34.262,34.262,26.847,-121.026,-156.172,2005CA-Bmu-01390,02:56:25,2005,8
8172,-121.14499999999998,34.136,34.136,38.512,-121.145,-143.076,2005CA-Bmu-01390,15:13:26,2005,8
8173,-121.191,34.602,34.602,29.831,-121.191,-145.123,2005CA-Bmu-01390,02:27:48,2005,8
8174,-121.176,35.214,35.214,32.648,-121.176,-134.537,2005CA-Bmu-01390,02:03:56,2005,8
8175,-121.51999999999998,35.295,35.295,41.832,-121.52,-152.196,2005CA-Bmu-01390,12:25:10,2005,8
8176,-121.619,35.598,35.598,40.809,-121.619,-146.848,2005CA-Bmu-01390,12:15:03,2005,8
8177,-121.672,35.892,35.892,28.378,-121.672,-155.371,2005CA-Bmu-01390,23:43:21,2005,8
8178,-121.921,36.308,36.308,40.222,-121.921,-140.42,2005CA-Bmu-01390,12:02:42,2005,8
8179,-121.985,36.411,36.411,40.632,-121.985,-143.611,2005CA-Bmu-01390,15:18:25,2005,8
8180,-122.035,36.468,36.468,30.847,-122.035,-149.206,2005CA-Bmu-01390,23:24:45,2005,8
8181,-122.049,36.482,36.482,31.302,-122.049,-148.278,2005CA-Bmu-01390,02:32:54,2005,8
8182,-122.126,36.659,36.659,32.507,-122.126,-106.577,2005CA-Bmu-01390,12:54:13,2005,8
8183,-122.013,36.651,36.651,32.011,-122.013,-143.501,2005CA-Bmu-01390,23:20:17,2005,8
8184,-122.043,36.681,36.681,33.42,-122.043,-137.102,2005CA-Bmu-01390,02:12:01,2005,8
8185,-121.768,35.699,35.699,29.974,-121.768,-150.681,2005CA-Bmu-01390,02:41:11,2005,9
8186,-121.24,35.33,35.33,30.542,-121.24,-97.795,2005CA-Bmu-01390,12:35:05,2005,9
8188,-121.203,34.507,34.507,40.812,-121.203,-151.202,2005CA-Bmu-01390,12:22:33,2005,9
8189,-121.077,34.367,34.367,26.493,-121.077,-157.98,2005CA-Bmu-01390,23:47:19,2005,9
8190,-121.138,34.135,34.135,27.243,-121.138,-152.191,2005CA-Bmu-01390,23:36:52,2005,9
8191,-120.994,33.834,33.834,27.422,-120.994,-152.657,2005CA-Bmu-01390,02:45:27,2005,9
8192,-121.411,34.454,34.454,25.362,-121.411,-165.479,2005CA-Bmu-01390,23:07:07,2005,9
8193,-121.376,34.699,34.699,38.722,-121.376,-101.61,2005CA-Bmu-01390,23:55:23,2005,9
8194,-122.526,34.778,34.778,26.621,-122.526,-85.105,2005CA-Bmu-01390,12:08:56,2005,9
8195,-124.543,35.532,35.532,32.607,-124.543,-134.415,2005CA-Bmu-01390,23:06:29,2005,9
8196,-122.04399999999998,34.962,34.962,40.804,-122.044,-152.089,2005CA-Bmu-01390,15:34:04,2005,9
8197,-122.083,35.028,35.028,28.422,-122.083,-154.845,2005CA-Bmu-01390,02:50:30,2005,9
8198,-122.152,35.232,35.232,38.921,-122.152,-140.465,2005CA-Bmu-01390,15:10:39,2005,9
8199,-122.067,35.276,35.276,30.907,-122.067,-144.153,2005CA-Bmu-01390,02:26:54,2005,9
8200,-122.091,35.114,35.114,30.256,-122.091,-98.384,2005CA-Bmu-01390,12:38:00,2005,9
8201,-121.884,35.158,35.158,41.585,-121.884,-154.602,2005CA-Bmu-01390,15:38:36,2005,9
8202,-121.839,35.169,35.169,43.695,-121.839,-78.371,2005CA-Bmu-01390,23:07:24,2005,9
8203,-121.862,35.164,35.164,27.935,-121.862,-155.937,2005CA-Bmu-01390,23:43:29,2005,9
