,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
9287,-121.558,35.239,35.239,39.448,-121.558,-143.24,2005CA-Bmu-10833,15:17:27,2005,8
9288,-121.397,35.073,35.073,42.304,-121.397,-156.921,2005CA-Bmu-10833,12:36:27,2005,8
9289,-121.014,34.538,34.538,31.474,-121.014,-135.374,2005CA-Bmu-10833,02:12:21,2005,8
9290,-120.762,34.194,34.194,39.413,-120.762,-146.528,2005CA-Bmu-10833,12:10:21,2005,8
9291,-120.874,34.184,34.184,38.812,-120.874,-97.563,2005CA-Bmu-10833,23:41:42,2005,8
9292,-121.001,34.253,34.253,25.225,-121.001,-78.535,2005CA-Bmu-10833,15:50:37,2005,8
9293,-121.019,34.226,34.226,28.61,-121.019,-147.17,2005CA-Bmu-10833,23:23:12,2005,8
9294,-121.029,34.257,34.257,27.936,-121.029,-149.488,2005CA-Bmu-10833,02:42:27,2005,8
9295,-120.738,34.286,34.286,30.832,-120.738,-137.969,2005CA-Bmu-10833,02:16:26,2005,8
9296,-120.611,34.201,34.201,43.667,-120.611,-167.36,2005CA-Bmu-10833,12:53:26,2005,8
9297,-121.112,33.991,33.991,41.134,-121.112,-155.972,2005CA-Bmu-10833,12:32:21,2005,8
9298,-121.136,34.149,34.149,32.312,-121.136,-129.093,2005CA-Bmu-10833,01:59:18,2005,8
9299,-121.05599999999998,34.349,34.349,27.709,-121.056,-154.051,2005CA-Bmu-10833,02:45:53,2005,8
9300,-121.027,34.452,34.452,38.562,-121.027,-139.621,2005CA-Bmu-10833,15:04:59,2005,8
9301,-120.958,34.509,34.509,29.205,-120.958,-145.318,2005CA-Bmu-10833,23:21:01,2005,8
9302,-121.02800000000002,34.367,34.367,29.945,-121.028,-142.727,2005CA-Bmu-10833,02:25:07,2005,8
9303,-121.289,34.589,34.589,30.462,-121.289,-139.765,2005CA-Bmu-10833,23:08:24,2005,8
9304,-121.313,34.7,34.7,31.584,-121.313,-132.197,2005CA-Bmu-10833,02:06:22,2005,8
9305,-121.07999999999998,34.917,34.917,31.643,-121.08,-135.006,2005CA-Bmu-10833,22:59:46,2005,8
9306,-122.01999999999998,35.833,35.833,44.587,-122.02,-166.911,2005CA-Bmu-10833,15:00:45,2005,8
9307,-123.249,37.393,37.393,40.713,-123.249,-138.917,2005CA-Bmu-10833,12:03:08,2005,8
9308,-123.179,36.924,36.924,31.71,-123.179,-148.399,2005CA-Bmu-10833,23:27:19,2005,8
9309,-122.123,35.874,35.874,32.609,-122.123,-137.859,2005CA-Bmu-10833,23:03:06,2005,8
9310,-122.108,35.861,35.861,40.295,-122.108,-100.706,2005CA-Bmu-10833,23:53:48,2005,8
9311,-121.312,34.509,34.509,28.768,-121.312,-150.081,2005CA-Bmu-10833,02:38:20,2005,9
9312,-122.732,35.164,35.164,32.345,-122.732,-109.203,2005CA-Bmu-10833,12:58:07,2005,9
9313,-122.599,35.157,35.157,30.293,-122.599,-145.93,2005CA-Bmu-10833,23:21:53,2005,9
