,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
1639,-119.986,34.166,34.166,37.468,-119.986,-103.369,1999CA-Bmu-00834,02:32:19,1999,7
1640,-119.904,34.043,34.043,39.68,-119.904,-92.571,1999CA-Bmu-00834,02:14:24,1999,7
1641,-119.684,33.999,33.999,25.401,-119.684,-160.53,1999CA-Bmu-00834,02:38:45,1999,7
1642,-120.43,33.932,33.932,27.455,-120.43,-94.912,1999CA-Bmu-00834,10:56:44,1999,7
1643,-119.45999999999998,34.16,34.16,39.383,-119.46,-144.38,1999CA-Bmu-00834,12:40:33,1999,7
1644,-119.414,34.214,34.214,28.177,-119.414,-91.16,1999CA-Bmu-00834,10:51:09,1999,8
1645,-119.62,34.089,34.089,36.991,-119.62,-133.586,1999CA-Bmu-00834,12:22:29,1999,8
1646,-119.345,34.115,34.115,38.544,-119.345,-99.814,1999CA-Bmu-00834,02:26:23,1999,8
1647,-119.636,33.944,33.944,24.358,-119.636,-166.437,1999CA-Bmu-00834,02:50:25,1999,8
1648,-120.281,34.171,34.171,27.205,-120.281,-154.919,1999CA-Bmu-00834,02:23:20,1999,8
1649,-120.014,34.181,34.181,28.89,-120.014,-144.456,1999CA-Bmu-00834,02:05:27,1999,8
1650,-119.985,34.184,34.184,37.403,-119.985,-103.724,1999CA-Bmu-00834,02:33:12,1999,8
1651,-120.063,34.168,34.168,40.08,-120.063,-148.291,1999CA-Bmu-00834,12:53:04,1999,8
1652,-120.048,34.269,34.269,39.658,-120.048,-93.27,1999CA-Bmu-00834,02:12:03,1999,8
1653,-120.16,34.091,34.091,38.78,-120.16,-143.015,1999CA-Bmu-00834,12:42:41,1999,8
1654,-119.99599999999998,34.299,34.299,28.155,-119.996,-150.011,1999CA-Bmu-00834,02:14:36,1999,8
1655,-119.892,34.134,34.134,37.9,-119.892,-137.61,1999CA-Bmu-00834,12:28:32,1999,8
1656,-119.788,34.078,34.078,27.923,-119.788,-89.425,1999CA-Bmu-00834,12:56:08,1999,8
1657,-119.639,34.099,34.099,36.804,-119.639,-132.313,1999CA-Bmu-00834,12:16:53,1999,8
1658,-119.922,34.121,34.121,36.265,-119.922,-109.177,1999CA-Bmu-00834,02:44:02,1999,8
1659,-120.0,34.075,34.075,38.318,-120.0,-98.474,1999CA-Bmu-00834,02:20:02,1999,8
1660,-120.118,34.105,34.105,40.808,-120.118,-87.55,1999CA-Bmu-00834,02:04:37,1999,8
1661,-119.978,34.207,34.207,35.279,-119.978,-114.759,1999CA-Bmu-00834,02:55:40,1999,8
1662,-119.88299999999998,34.296,34.296,37.46,-119.883,-104.386,1999CA-Bmu-00834,02:36:08,1999,8
1663,-120.088,34.349,34.349,39.936,-120.088,-147.346,1999CA-Bmu-00834,12:52:21,1999,8
1664,-119.914,34.089,34.089,39.309,-119.914,-93.336,1999CA-Bmu-00834,02:10:28,1999,8
1665,-119.76,34.123,34.123,38.823,-119.76,-142.28,1999CA-Bmu-00834,12:40:29,1999,8
1666,-119.773,34.084,34.084,27.991,-119.773,-150.119,1999CA-Bmu-00834,02:12:07,1999,8
1667,-119.76999999999998,34.158,34.158,37.713,-119.77,-136.73,1999CA-Bmu-00834,12:28:45,1999,8
1668,-119.99599999999998,34.369,34.369,26.351,-119.996,-83.045,1999CA-Bmu-00834,10:36:38,1999,8
1669,-119.991,34.33,34.33,36.648,-119.991,-130.935,1999CA-Bmu-00834,12:18:54,1999,8
1670,-119.59300000000002,34.032,34.032,35.285,-119.593,-125.902,1999CA-Bmu-00834,12:05:41,1999,8
1671,-119.139,33.911,33.911,37.514,-119.139,-99.918,1999CA-Bmu-00834,02:19:29,1999,8
1672,-119.71800000000002,34.11,34.11,40.35,-119.718,-88.704,1999CA-Bmu-00834,02:01:28,1999,8
1673,-119.667,34.286,34.286,26.771,-119.667,-155.622,1999CA-Bmu-00834,02:26:36,1999,8
1674,-119.777,34.104,34.104,26.082,-119.777,-83.333,1999CA-Bmu-00834,12:39:07,1999,8
1675,-119.497,34.009,34.009,36.904,-119.497,-104.71,1999CA-Bmu-00834,02:31:03,1999,8
1676,-119.869,34.309,34.309,39.2,-119.869,-94.315,1999CA-Bmu-00834,02:09:05,1999,8
1677,-120.09699999999998,34.402,34.402,38.714,-120.097,-140.76,1999CA-Bmu-00834,12:38:10,1999,8
