,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
11614,-120.076,34.129,34.129,34.761,-120.076,-116.748,2007CA-Bmu-05670,05:35:19,2007,9
11615,-120.398,34.243,34.243,33.83,-120.398,-118.636,2007CA-Bmu-05670,12:32:28,2007,9
11616,-120.042,34.144,34.144,38.42,-120.042,-140.728,2007CA-Bmu-05670,18:37:11,2007,9
11617,-130.531,19.798,19.798,30.945,-130.531,-101.292,2007CA-Bmu-05670,05:02:58,2007,10
11618,-115.579,29.242,29.242,25.461,-115.579,-133.568,2007CA-Bmu-05670,05:30:15,2007,10
11619,-115.857,29.772,29.772,26.999,-115.857,-129.215,2007CA-Bmu-05670,05:56:35,2007,10
11620,-113.638,24.874,24.874,25.642,-113.638,-109.912,2007CA-Bmu-05670,00:22:29,2007,10
11621,-110.434,21.428,21.428,19.608,-110.434,-119.055,2007CA-Bmu-05670,05:26:36,2007,10
11622,-109.961,21.124,21.124,22.323,-109.961,-115.451,2007CA-Bmu-05670,12:55:09,2007,10
11623,-111.128,21.519,21.519,17.336,-111.128,-91.563,2007CA-Bmu-05670,12:10:41,2007,11
11624,-111.12099999999998,21.517,21.517,29.067,-111.121,-147.048,2007CA-Bmu-05670,18:24:04,2007,11
11625,-111.174,21.749,21.749,17.858,-111.174,-127.456,2007CA-Bmu-05670,05:14:13,2007,11
11626,-111.321,21.84,21.84,18.369,-111.321,-122.892,2007CA-Bmu-05670,05:42:43,2007,11
11627,-110.97,22.176,22.176,15.375,-110.97,-140.37,2007CA-Bmu-05670,00:30:13,2007,11
11628,-110.821,22.139,22.139,29.144,-110.821,-141.618,2007CA-Bmu-05670,12:57:57,2007,11
11629,-110.59300000000002,22.032,22.032,19.924,-110.593,-120.322,2007CA-Bmu-05670,00:40:50,2007,11
11630,-110.364,22.03,22.03,16.399,-110.364,-136.383,2007CA-Bmu-05670,05:31:05,2007,11
11631,-110.201,22.129,22.129,24.179,-110.201,-119.102,2007CA-Bmu-05670,12:14:21,2007,11
11632,-110.216,22.13,22.13,19.136,-110.216,-96.652,2007CA-Bmu-05670,12:18:06,2007,11
11633,-109.83100000000002,22.299,22.299,17.659,-109.831,-131.008,2007CA-Bmu-05670,05:54:14,2007,11
11634,-109.953,22.023,22.023,29.65,-109.953,-144.727,2007CA-Bmu-05670,18:13:49,2007,11
11635,-110.001,22.028,22.028,26.503,-110.001,-129.68,2007CA-Bmu-05670,18:17:51,2007,11
11636,-109.8,22.137,22.137,22.313,-109.8,-108.98,2007CA-Bmu-05670,05:04:48,2007,11
11637,-110.07,22.089,22.089,19.714,-110.07,-99.106,2007CA-Bmu-05670,12:24:03,2007,11
11638,-110.136,22.177,22.177,30.258,-110.136,-143.289,2007CA-Bmu-05670,13:02:41,2007,11
11639,-109.837,22.051,22.051,18.14,-109.837,-126.115,2007CA-Bmu-05670,00:52:46,2007,11
11640,-109.987,21.925,21.925,16.659,-109.987,-134.632,2007CA-Bmu-05670,05:56:06,2007,11
11641,-109.951,22.03,22.03,27.23,-109.951,-133.421,2007CA-Bmu-05670,12:47:17,2007,11
11642,-109.873,22.072,22.072,27.042,-109.873,-133.578,2007CA-Bmu-05670,18:27:49,2007,11
11643,-109.87,22.072,22.072,31.038,-109.87,-152.591,2007CA-Bmu-05670,18:32:10,2007,11
11644,-109.856,22.01,22.01,21.463,-109.856,-112.431,2007CA-Bmu-05670,05:13:12,2007,11
11645,-109.829,22.015,22.015,16.762,-109.829,-133.625,2007CA-Bmu-05670,05:25:44,2007,11
11646,-109.79000000000002,22.057,22.057,20.39,-109.79,-101.489,2007CA-Bmu-05670,12:26:45,2007,11
11647,-109.689,22.061,22.061,32.685,-109.689,-161.408,2007CA-Bmu-05670,18:51:22,2007,11
