,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
2075,-120.414,34.053,34.053,24.569,-120.414,-76.938,1999CA-Bmu-02082,10:27:36,1999,10
2076,-121.091,34.078,34.078,44.693,-121.091,-172.522,1999CA-Bmu-02082,13:53:24,1999,10
2077,-120.561,33.861,33.861,34.856,-120.561,-125.774,1999CA-Bmu-02082,14:09:58,1999,10
2078,-120.03,34.071,34.071,31.404,-120.03,-107.26,1999CA-Bmu-02082,15:29:08,1999,10
2079,-120.244,33.904,33.904,41.677,-120.244,-83.705,1999CA-Bmu-02082,21:54:57,1999,10
2080,-121.655,34.152,34.152,32.502,-121.655,-113.873,1999CA-Bmu-02082,13:44:45,1999,10
2081,-120.482,34.097,34.097,29.159,-120.482,-96.848,1999CA-Bmu-02082,15:08:23,1999,10
2082,-120.412,33.9,33.9,42.185,-120.412,-162.77,1999CA-Bmu-02082,15:24:22,1999,10
2083,-120.369,34.021,34.021,42.69,-120.369,-78.164,1999CA-Bmu-02082,21:43:13,1999,10
2084,-120.631,33.987,33.987,38.288,-120.631,-99.368,1999CA-Bmu-02082,02:26:04,1999,10
2085,-120.512,34.294,34.294,27.258,-120.512,-86.062,1999CA-Bmu-02082,14:46:53,1999,10
2086,-120.80200000000002,34.236,34.236,40.395,-120.802,-152.083,1999CA-Bmu-02082,15:04:29,1999,10
2087,-120.58499999999998,33.937,33.937,40.466,-120.585,-89.089,1999CA-Bmu-02082,02:04:50,1999,10
2088,-120.542,33.909,33.909,27.033,-120.542,-154.605,1999CA-Bmu-02082,02:21:32,1999,10
2089,-120.541,33.97,33.97,24.784,-120.541,-75.681,1999CA-Bmu-02082,14:24:01,1999,10
2090,-120.564,34.038,34.038,38.367,-120.564,-141.794,1999CA-Bmu-02082,14:40:29,1999,10
2091,-120.583,33.996,33.996,42.232,-120.583,-78.526,1999CA-Bmu-02082,01:42:41,1999,10
2092,-120.804,34.167,34.167,28.538,-120.804,-144.733,1999CA-Bmu-02082,02:01:12,1999,10
2093,-120.548,34.033,34.033,30.283,-120.548,-103.25,1999CA-Bmu-02082,11:24:51,1999,10
2094,-120.63299999999998,34.023,34.023,31.435,-120.633,-133.242,1999CA-Bmu-02082,01:37:32,1999,10
2095,-120.537,33.884,33.884,29.071,-120.537,-97.868,1999CA-Bmu-02082,11:15:12,1999,10
2096,-120.5,34.08,34.08,30.318,-120.5,-102.23,1999CA-Bmu-02082,15:21:43,1999,10
2097,-120.67700000000002,34.15,34.15,27.952,-120.677,-91.643,1999CA-Bmu-02082,14:55:19,1999,10
2098,-120.781,34.811,34.811,41.984,-120.781,-157.049,1999CA-Bmu-02082,15:14:22,1999,10
2099,-120.643,34.145,34.145,39.539,-120.643,-94.334,1999CA-Bmu-02082,02:16:19,1999,10
2100,-120.749,34.141,34.141,26.562,-120.749,-86.702,1999CA-Bmu-02082,10:50:30,1999,10
2101,-121.73000000000002,35.33,35.33,40.214,-121.73,-144.359,1999CA-Bmu-02082,14:49:15,1999,10
2102,-120.685,34.216,34.216,40.189,-120.685,-92.949,1999CA-Bmu-02082,22:17:23,1999,10
2103,-120.71800000000002,34.389,34.389,42.005,-120.718,-83.754,1999CA-Bmu-02082,01:53:56,1999,10
2104,-123.297,35.011,35.011,29.347,-123.297,-147.997,1999CA-Bmu-02082,02:14:35,1999,10
2105,-120.652,34.063,34.063,40.859,-120.652,-87.921,1999CA-Bmu-02082,22:03:23,1999,10
2106,-120.24,33.95,33.95,30.243,-120.24,-138.73,1999CA-Bmu-02082,01:45:51,1999,10
2107,-120.75,34.252,34.252,29.338,-120.75,-96.744,1999CA-Bmu-02082,15:08:30,1999,10
2108,-121.083,33.954,33.954,38.195,-121.083,-99.319,1999CA-Bmu-02082,02:23:10,1999,10
2109,-120.673,34.18,34.18,26.957,-120.673,-86.007,1999CA-Bmu-02082,14:44:37,1999,10
2110,-120.207,33.962,33.962,40.528,-120.207,-151.902,1999CA-Bmu-02082,15:00:25,1999,10
2111,-120.619,33.71,33.71,40.014,-120.619,-88.811,1999CA-Bmu-02082,02:01:53,1999,10
2112,-121.239,34.01,34.01,27.121,-121.239,-154.195,1999CA-Bmu-02082,02:23:39,1999,10
2113,-120.01600000000002,34.313,34.313,25.311,-120.016,-76.08,1999CA-Bmu-02082,14:23:33,1999,10
2114,-120.388,34.094,34.094,38.374,-120.388,-141.501,1999CA-Bmu-02082,14:40:43,1999,10
2115,-120.49599999999998,34.179,34.179,29.504,-120.496,-143.85,1999CA-Bmu-02082,01:56:45,1999,10
2116,-120.171,34.103,34.103,30.334,-120.171,-102.541,1999CA-Bmu-02082,11:24:04,1999,10
2117,-120.37,34.104,34.104,36.221,-120.37,-130.972,1999CA-Bmu-02082,14:18:08,1999,10
2118,-120.325,34.0,34.0,31.415,-120.325,-133.39,1999CA-Bmu-02082,01:36:12,1999,10
2119,-120.26600000000002,34.238,34.238,28.998,-120.266,-96.745,1999CA-Bmu-02082,11:13:05,1999,10
2120,-121.882,34.358,34.358,33.244,-121.882,-117.952,1999CA-Bmu-02082,13:56:54,1999,10
2121,-120.22,34.132,34.132,30.503,-120.22,-102.466,1999CA-Bmu-02082,15:20:08,1999,10
2122,-120.237,34.14,34.14,27.988,-120.237,-91.501,1999CA-Bmu-02082,11:01:02,1999,10
2123,-119.99,34.339,34.339,31.48,-119.99,-109.201,1999CA-Bmu-02082,13:30:15,1999,10
2124,-120.303,34.068,34.068,38.76,-120.303,-97.617,1999CA-Bmu-02082,22:23:10,1999,10
2125,-120.356,34.125,34.125,39.387,-120.356,-94.653,1999CA-Bmu-02082,02:17:09,1999,10
2126,-120.382,34.094,34.094,26.117,-120.382,-159.828,1999CA-Bmu-02082,02:30:22,1999,10
2127,-120.014,33.934,33.934,25.791,-120.014,-81.856,1999CA-Bmu-02082,14:33:40,1999,10
2128,-120.363,34.098,34.098,39.311,-120.363,-147.082,1999CA-Bmu-02082,14:53:02,1999,10
2129,-119.946,34.093,34.093,27.085,-119.946,-150.455,1999CA-Bmu-02082,02:13:41,1999,10
2130,-120.208,34.309,34.309,41.099,-120.208,-86.783,1999CA-Bmu-02082,21:59:15,1999,10
2131,-120.689,34.148,34.148,30.504,-120.689,-138.061,1999CA-Bmu-02082,01:50:13,1999,10
2132,-121.29399999999998,34.033,34.033,34.564,-121.294,-124.357,1999CA-Bmu-02082,14:06:09,1999,10
2133,-120.635,34.261,34.261,33.05,-120.635,-114.453,1999CA-Bmu-02082,13:44:50,1999,10
2134,-120.62,34.258,34.258,29.495,-120.62,-96.711,1999CA-Bmu-02082,15:09:36,1999,10
2135,-120.642,34.276,34.276,42.385,-120.642,-162.482,1999CA-Bmu-02082,15:24:25,1999,10
2136,-120.764,34.181,34.181,40.464,-120.764,-88.899,1999CA-Bmu-02082,02:03:49,1999,10
2137,-120.779,34.086,34.086,27.325,-120.779,-154.031,1999CA-Bmu-02082,02:19:38,1999,10
2138,-121.946,34.096,34.096,30.069,-121.946,-104.437,1999CA-Bmu-02082,11:30:54,1999,10
2139,-120.529,34.09,34.09,38.362,-120.529,-141.417,1999CA-Bmu-02082,14:38:10,1999,10
2140,-120.887,34.538,34.538,29.879,-120.887,-143.25,1999CA-Bmu-02082,02:00:30,1999,10
2141,-121.054,34.781,34.781,29.228,-121.054,-94.697,1999CA-Bmu-02082,11:12:37,1999,10
2142,-121.321,34.424,34.424,30.546,-121.321,-101.244,1999CA-Bmu-02082,15:25:16,1999,10
2143,-120.954,34.573,34.573,39.642,-120.954,-96.348,1999CA-Bmu-02082,22:23:59,1999,10
2144,-120.623,33.693,33.693,26.007,-120.623,-84.635,1999CA-Bmu-02082,10:48:49,1999,10
2145,-120.29500000000002,33.859,33.859,25.688,-120.295,-81.556,1999CA-Bmu-02082,14:35:46,1999,10
2146,-119.64499999999998,33.355,33.355,40.463,-119.645,-84.419,1999CA-Bmu-02082,01:54:33,1999,10
2147,-119.192,32.418,32.418,28.479,-119.192,-138.444,1999CA-Bmu-02082,01:45:33,1999,10
2148,-118.305,31.906,31.906,28.213,-118.305,-100.493,1999CA-Bmu-02082,15:09:31,1999,11
2149,-117.825,31.06,31.06,25.474,-117.825,-90.767,1999CA-Bmu-02082,14:49:25,1999,11
2150,-117.41899999999998,30.711,30.711,36.208,-117.419,-90.027,1999CA-Bmu-02082,02:02:08,1999,11
2151,-116.964,30.511,30.511,23.047,-116.964,-81.138,1999CA-Bmu-02082,14:26:35,1999,11
