,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
6899,-120.228,34.238,34.238,41.187,-120.228,-86.398,2004CA-Bmu-10840,23:12:23,2004,8
6900,-120.397,34.189,34.189,41.608,-120.397,-85.644,2004CA-Bmu-10840,02:28:46,2004,8
6901,-120.061,34.188,34.188,39.333,-120.061,-145.285,2004CA-Bmu-10840,15:39:16,2004,8
6902,-119.877,34.2,34.2,28.45,-119.877,-147.579,2004CA-Bmu-10840,02:58:12,2004,8
6903,-119.939,34.187,34.187,36.865,-119.939,-133.816,2004CA-Bmu-10840,15:15:58,2004,8
6904,-120.3,34.192,34.192,35.759,-120.3,-111.2,2004CA-Bmu-10840,23:58:47,2004,8
6905,-120.547,34.019,34.019,43.707,-120.547,-73.071,2004CA-Bmu-10840,02:01:09,2004,8
6906,-120.398,34.17,34.17,31.078,-120.398,-135.839,2004CA-Bmu-10840,02:32:44,2004,8
6907,-120.638,34.163,34.163,29.152,-120.638,-96.221,2004CA-Bmu-10840,12:21:52,2004,8
6908,-120.83100000000002,34.078,34.078,38.821,-120.831,-97.871,2004CA-Bmu-10840,23:40:18,2004,8
6909,-120.678,34.16,34.16,33.391,-120.678,-124.45,2004CA-Bmu-10840,02:11:45,2004,8
6910,-120.523,34.277,34.277,43.368,-120.523,-165.066,2004CA-Bmu-10840,12:22:59,2004,8
