,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
4711,-110.314,24.692,24.692,25.857,-110.314,-104.754,2002MX-Bmu-00840,02:01:52,2002,3
4712,-110.314,24.668,24.668,25.908,-110.314,-116.261,2002MX-Bmu-00840,12:40:58,2002,3
4713,-110.30700000000002,24.672,24.672,20.213,-110.307,-90.414,2002MX-Bmu-00840,12:43:07,2002,3
4714,-110.637,24.521,24.521,18.822,-110.637,-83.743,2002MX-Bmu-00840,12:29:16,2002,3
4715,-110.663,25.181,25.181,29.213,-110.663,-125.189,2002MX-Bmu-00840,15:16:50,2002,3
4716,-110.814,25.47,25.47,23.647,-110.814,-119.497,2002MX-Bmu-00840,02:33:40,2002,3
4717,-110.54000000000002,25.508,25.508,26.491,-110.54,-115.348,2002MX-Bmu-00840,15:02:13,2002,3
4718,-110.308,25.546,25.546,34.449,-110.308,-68.782,2002MX-Bmu-00840,23:20:46,2002,3
4719,-110.796,25.519,25.519,26.031,-110.796,-108.494,2002MX-Bmu-00840,02:11:36,2002,3
4720,-110.77100000000002,25.564,25.564,26.946,-110.771,-117.46,2002MX-Bmu-00840,12:43:14,2002,3
4721,-110.75,25.613,25.613,36.077,-110.75,-62.499,2002MX-Bmu-00840,23:10:33,2002,3
4722,-110.909,25.858,25.858,35.388,-110.909,-155.593,2002MX-Bmu-00840,15:02:34,2002,3
4723,-110.811,25.707,25.707,32.059,-110.811,-140.691,2002MX-Bmu-00840,15:50:29,2002,3
4724,-110.887,25.627,25.627,28.084,-110.887,-99.35,2002MX-Bmu-00840,23:34:15,2002,3
4725,-110.909,25.595,25.595,16.114,-110.909,-152.632,2002MX-Bmu-00840,02:19:23,2002,3
4726,-111.051,25.661,25.661,22.18,-111.051,-94.508,2002MX-Bmu-00840,11:58:15,2002,3
4727,-110.829,25.75,25.75,29.82,-110.829,-129.89,2002MX-Bmu-00840,15:25:26,2002,3
4728,-110.913,25.814,25.814,30.6,-110.913,-87.826,2002MX-Bmu-00840,23:08:27,2002,3
4729,-110.897,25.633,25.633,22.977,-110.897,-123.065,2002MX-Bmu-00840,02:42:06,2002,3
4730,-111.00799999999998,25.785,25.785,28.014,-111.008,-101.421,2002MX-Bmu-00840,01:58:00,2002,3
4731,-110.738,25.71,25.71,25.045,-110.738,-107.685,2002MX-Bmu-00840,12:22:03,2002,3
4732,-110.85899999999998,25.821,25.821,19.734,-110.859,-83.525,2002MX-Bmu-00840,12:34:09,2002,3
4733,-110.529,25.158,25.158,17.905,-110.529,-78.165,2002MX-Bmu-00840,12:21:33,2002,4
4734,-110.233,24.735,24.735,28.969,-110.233,-90.194,2002MX-Bmu-00840,23:13:26,2002,4
4735,-110.225,24.57,24.57,21.131,-110.225,-126.951,2002MX-Bmu-00840,02:47:50,2002,4
4736,-109.839,24.438,24.438,25.516,-109.839,-104.731,2002MX-Bmu-00840,02:01:10,2002,4
4737,-109.44,23.579,23.579,24.793,-109.44,-103.803,2002MX-Bmu-00840,23:42:59,2002,4
4738,-109.846,22.474,22.474,14.219,-109.846,-146.155,2002MX-Bmu-00840,02:05:42,2002,4
4739,-110.83100000000002,22.226,22.226,18.673,-110.831,-96.999,2002MX-Bmu-00840,12:55:03,2002,4
4740,-110.15,22.526,22.526,27.23,-110.15,-126.401,2002MX-Bmu-00840,15:15:38,2002,4
4741,-110.39499999999998,22.338,22.338,20.762,-110.395,-118.188,2002MX-Bmu-00840,02:31:22,2002,4
4742,-110.45600000000002,22.213,22.213,25.546,-110.456,-125.989,2002MX-Bmu-00840,12:57:06,2002,4
4743,-110.346,22.354,22.354,23.635,-110.346,-116.618,2002MX-Bmu-00840,15:01:39,2002,4
4744,-110.583,22.348,22.348,23.192,-110.583,-106.676,2002MX-Bmu-00840,02:10:11,2002,4
4745,-110.587,22.279,22.279,16.49,-110.587,-85.685,2002MX-Bmu-00840,12:33:33,2002,4
4746,-110.41899999999998,22.249,22.249,26.04,-110.419,-92.937,2002MX-Bmu-00840,23:24:18,2002,4
4747,-110.29500000000002,22.605,22.605,17.689,-110.295,-132.704,2002MX-Bmu-00840,02:57:03,2002,4
4748,-110.349,22.276,22.276,19.834,-110.349,-121.575,2002MX-Bmu-00840,02:38:16,2002,4
4749,-110.39100000000002,22.341,22.341,12.807,-110.391,-68.028,2002MX-Bmu-00840,11:59:45,2002,4
4750,-109.639,22.477,22.477,22.113,-109.639,-111.265,2002MX-Bmu-00840,02:15:45,2002,4
4751,-110.14600000000002,22.331,22.331,32.951,-110.146,-157.784,2002MX-Bmu-00840,15:01:53,2002,4
4752,-109.785,22.662,22.662,13.152,-109.785,-152.398,2002MX-Bmu-00840,02:20:24,2002,4
4753,-110.029,22.664,22.664,14.281,-110.029,-146.27,2002MX-Bmu-00840,02:08:22,2002,4
4754,-110.136,22.723,22.723,27.887,-110.136,-134.974,2002MX-Bmu-00840,15:39:06,2002,4
4755,-109.918,22.62,22.62,27.974,-109.918,-84.426,2002MX-Bmu-00840,23:01:15,2002,4
4756,-109.88299999999998,22.608,22.608,19.146,-109.883,-125.673,2002MX-Bmu-00840,02:46:32,2002,4
4757,-110.122,22.568,22.568,18.494,-110.122,-92.092,2002MX-Bmu-00840,12:47:41,2002,4
4758,-109.79399999999998,22.565,22.565,25.602,-109.794,-124.284,2002MX-Bmu-00840,15:15:15,2002,4
4759,-109.578,22.756,22.756,21.633,-109.578,-114.866,2002MX-Bmu-00840,02:23:07,2002,4
4760,-109.61700000000002,22.78,22.78,24.933,-109.617,-119.574,2002MX-Bmu-00840,12:40:20,2002,4
4761,-109.55,22.849,22.849,29.491,-109.55,-80.518,2002MX-Bmu-00840,23:53:56,2002,4
4762,-109.499,22.881,22.881,24.087,-109.499,-103.901,2002MX-Bmu-00840,02:00:55,2002,4
4763,-109.131,22.893,22.893,22.718,-109.131,-108.32,2002MX-Bmu-00840,12:18:18,2002,4
4764,-109.334,22.873,22.873,16.333,-109.334,-80.412,2002MX-Bmu-00840,12:22:32,2002,4
4765,-108.934,23.173,23.173,27.757,-108.934,-88.234,2002MX-Bmu-00840,23:09:14,2002,4
4766,-109.17000000000002,23.094,23.094,18.537,-109.17,-130.162,2002MX-Bmu-00840,02:52:25,2002,4
4767,-109.526,22.865,22.865,26.778,-109.526,-127.889,2002MX-Bmu-00840,15:19:08,2002,4
4768,-109.748,22.685,22.685,20.646,-109.748,-118.422,2002MX-Bmu-00840,02:30:07,2002,4
4769,-109.549,22.745,22.745,11.827,-109.549,-158.593,2002MX-Bmu-00840,02:33:13,2002,4
4770,-110.083,22.693,22.693,23.931,-110.083,-116.214,2002MX-Bmu-00840,15:01:04,2002,4
4771,-110.374,22.73,22.73,32.992,-110.374,-158.031,2002MX-Bmu-00840,15:06:30,2002,4
4772,-110.607,23.18,23.18,24.043,-110.607,-106.541,2002MX-Bmu-00840,02:07:51,2002,4
4773,-111.481,23.656,23.656,15.646,-111.481,-145.383,2002MX-Bmu-00840,02:11:48,2002,4
4774,-112.006,24.21,24.21,30.194,-112.006,-139.888,2002MX-Bmu-00840,15:46:23,2002,4
4775,-111.849,24.554,24.554,18.199,-111.849,-139.284,2002MX-Bmu-00840,02:01:26,2002,4
4776,-112.63,24.785,24.785,19.46,-112.63,-88.796,2002MX-Bmu-00840,12:52:27,2002,4
4777,-112.836,25.008,25.008,28.147,-112.836,-127.557,2002MX-Bmu-00840,15:23:34,2002,4
4778,-112.765,25.328,25.328,23.763,-112.765,-120.128,2002MX-Bmu-00840,02:42:12,2002,4
4779,-113.03199999999998,25.604,25.604,26.176,-113.032,-115.695,2002MX-Bmu-00840,15:04:39,2002,4
4780,-113.447,26.057,26.057,33.484,-113.447,-78.967,2002MX-Bmu-00840,23:55:05,2002,4
