,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
3811,-123.126,37.56,37.56,43.813,-123.126,-93.504,2000CA-Bmu-01390,23:06:35,2000,10
3812,-122.824,37.498,37.498,32.289,-122.824,-96.841,2000CA-Bmu-01390,15:08:41,2000,10
3813,-111.724,22.843,22.843,24.181,-111.724,-105.731,2000CA-Bmu-01390,23:25:20,2000,11
3814,-98.497,12.093,12.093,7.156,-98.497,-120.647,2000CA-Bmu-01390,02:34:34,2000,11
3815,-98.284,10.472,10.472,9.139,-98.284,-104.188,2000CA-Bmu-01390,23:46:20,2000,12
3816,-97.764,9.917,9.917,3.576,-97.764,-125.026,2000CA-Bmu-01390,23:49:56,2000,12
3817,-97.435,8.83,8.83,12.229,-97.435,-82.273,2000CA-Bmu-01390,23:03:07,2000,12
3818,-97.209,8.953,8.953,5.06,-97.209,-113.844,2000CA-Bmu-01390,23:25:11,2000,12
3819,-97.019,9.28,9.28,7.984,-97.019,-102.587,2000CA-Bmu-01390,23:04:57,2000,12
3820,-97.466,9.079,9.079,5.741,-97.466,-112.168,2000CA-Bmu-01390,02:16:57,2000,12
3821,-96.01999999999998,9.08,9.08,6.526,-96.02,-107.352,2000CA-Bmu-01390,02:09:07,2000,12
3822,-96.038,9.045,9.045,16.933,-96.038,-132.499,2000CA-Bmu-01390,12:54:38,2000,12
3823,-95.51,8.564,8.564,12.142,-95.51,-111.091,2000CA-Bmu-01390,12:11:05,2000,12
3824,-94.613,8.832,8.832,9.067,-94.613,-93.554,2000CA-Bmu-01390,23:18:27,2000,12
3825,-94.73399999999998,8.651,8.651,5.95,-94.734,-106.699,2000CA-Bmu-01390,02:04:42,2000,12
3826,-94.245,9.123,9.123,8.282,-94.245,-98.031,2000CA-Bmu-01390,23:27:40,2000,12
3827,-94.142,8.963,8.963,1.923,-94.142,-123.608,2000CA-Bmu-01390,02:39:59,2000,12
3828,-94.325,9.247,9.247,5.406,-94.325,-112.012,2000CA-Bmu-01390,23:22:09,2000,12
3829,-94.38800000000003,9.003,9.003,5.093,-94.388,-111.822,2000CA-Bmu-01390,02:11:34,2000,12
