,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
4004,-112.913,24.674,24.674,23.952,-112.913,-116.331,2000CA-Bmu-10832,02:47:06,2000,11
4005,-112.75400000000002,24.594,24.594,21.036,-112.754,-96.008,2000CA-Bmu-10832,12:22:04,2000,11
4006,-111.999,24.664,24.664,25.92,-111.999,-106.916,2000CA-Bmu-10832,02:29:18,2000,11
4007,-111.959,23.411,23.411,27.194,-111.959,-130.035,2000CA-Bmu-10832,15:48:08,2000,11
4008,-111.846,23.623,23.623,21.418,-111.846,-101.241,2000CA-Bmu-10832,12:33:56,2000,11
4009,-111.865,23.598,23.598,26.582,-111.865,-125.045,2000CA-Bmu-10832,12:37:57,2000,11
4010,-111.862,23.625,23.625,25.163,-111.862,-119.154,2000CA-Bmu-10832,15:25:45,2000,11
4011,-111.673,23.57,23.57,23.744,-111.673,-110.879,2000CA-Bmu-10832,02:36:00,2000,11
4012,-111.671,23.275,23.275,18.801,-111.671,-90.69,2000CA-Bmu-10832,12:07:51,2000,11
4013,-112.094,23.362,23.362,22.519,-112.094,-107.877,2000CA-Bmu-10832,15:04:03,2000,11
4014,-110.952,20.759,20.759,19.929,-110.952,-114.84,2000CA-Bmu-10832,02:43:38,2000,11
4015,-109.018,18.408,18.408,21.166,-109.018,-121.117,2000CA-Bmu-10832,12:23:21,2000,11
4016,-108.225,17.302,17.302,13.605,-108.225,-124.904,2000CA-Bmu-10832,02:58:15,2000,11
4017,-107.801,17.026,17.026,15.599,-107.801,-114.346,2000CA-Bmu-10832,02:38:07,2000,11
4018,-107.73399999999998,16.9,16.9,14.737,-107.734,-98.154,2000CA-Bmu-10832,12:08:35,2000,11
4019,-107.43099999999998,16.672,16.672,21.792,-107.431,-83.55,2000CA-Bmu-10832,23:17:40,2000,11
4020,-105.613,15.012,15.012,11.825,-105.613,-120.081,2000CA-Bmu-10832,02:47:18,2000,12
4021,-104.013,14.461,14.461,19.991,-104.013,-78.671,2000CA-Bmu-10832,23:03:01,2000,12
4022,-102.34300000000002,13.395,13.395,12.65,-102.343,-105.736,2000CA-Bmu-10832,23:55:31,2000,12
4023,-101.24,12.613,12.613,16.299,-101.24,-84.373,2000CA-Bmu-10832,23:10:07,2000,12
4024,-99.95,10.32,10.32,5.503,-99.95,-121.36,2000CA-Bmu-10832,02:40:12,2000,12
4025,-100.019,10.087,10.087,12.231,-100.019,-108.912,2000CA-Bmu-10832,12:10:22,2000,12
4026,-99.933,9.71,9.71,7.375,-99.933,-110.408,2000CA-Bmu-10832,02:18:27,2000,12
4027,-99.868,9.355,9.355,7.417,-99.868,-108.175,2000CA-Bmu-10832,23:22:33,2000,12
4028,-100.14600000000002,9.508,9.508,14.285,-100.146,-120.769,2000CA-Bmu-10832,12:03:28,2000,12
4029,-100.51999999999998,9.036,9.036,8.522,-100.52,-102.669,2000CA-Bmu-10832,23:51:17,2000,12
4030,-99.93600000000004,8.917,8.917,5.528,-99.936,-114.847,2000CA-Bmu-10832,02:32:12,2000,12
4031,-99.44100000000005,8.901,8.901,7.08,-99.441,-107.008,2000CA-Bmu-10832,23:52:44,2000,12
4032,-99.622,8.849,8.849,12.927,-99.622,-118.174,2000CA-Bmu-10832,12:31:29,2000,12
4033,-99.921,8.827,8.827,14.276,-99.921,-123.577,2000CA-Bmu-10832,12:07:51,2000,12
4034,-99.59699999999998,8.699,8.699,11.251,-99.597,-111.158,2000CA-Bmu-10832,12:16:36,2000,12
4035,-98.101,8.93,8.93,12.94,-98.101,-116.363,2000CA-Bmu-10832,12:23:57,2000,12
4036,-97.30899999999995,8.646,8.646,15.916,-97.309,-130.55,2000CA-Bmu-10832,15:06:53,2000,12
4037,-97.65300000000002,8.621,8.621,5.97,-97.653,-108.83,2000CA-Bmu-10832,23:24:56,2000,12
4038,-97.45999999999998,8.622,8.622,6.059,-97.46,-108.926,2000CA-Bmu-10832,02:13:52,2000,12
4039,-97.25799999999998,9.704,9.704,9.144,-97.258,-99.631,2000CA-Bmu-10832,23:37:16,2001,1
4040,-95.25400000000002,9.603,9.603,6.366,-95.254,-109.685,2000CA-Bmu-10832,02:11:02,2001,1
4041,-95.418,10.236,10.236,7.19,-95.418,-109.198,2000CA-Bmu-10832,23:51:00,2001,1
4042,-95.94600000000004,9.999,9.999,12.539,-95.946,-107.486,2000CA-Bmu-10832,12:01:14,2001,1
4043,-96.082,9.291,9.291,5.718,-96.082,-112.089,2000CA-Bmu-10832,23:58:30,2001,1
4044,-96.31100000000004,9.242,9.242,8.248,-96.311,-100.796,2000CA-Bmu-10832,23:35:54,2001,1
4045,-96.27100000000002,9.301,9.301,4.939,-96.271,-114.707,2000CA-Bmu-10832,23:36:25,2001,1
4046,-96.19100000000005,9.269,9.269,12.642,-96.191,-111.336,2000CA-Bmu-10832,12:06:41,2001,1
4047,-96.378,9.066,9.066,6.142,-96.378,-108.803,2000CA-Bmu-10832,23:23:16,2001,1
4048,-97.14999999999998,8.615,8.615,7.17,-97.15,-103.655,2000CA-Bmu-10832,23:42:19,2001,1
4049,-97.07600000000002,8.496,8.496,0.77,-97.076,-132.219,2000CA-Bmu-10832,03:00:28,2001,1
4050,-97.026,8.568,8.568,9.57,-97.026,-92.609,2000CA-Bmu-10832,23:16:47,2001,1
4051,-97.29399999999998,8.653,8.653,5.752,-97.294,-110.183,2000CA-Bmu-10832,02:14:48,2001,1
