,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
6661,-120.20600000000002,34.24,34.24,40.965,-120.206,-86.207,2004CA-Bmu-10834,23:10:43,2004,8
6662,-120.241,34.251,34.251,41.341,-120.241,-85.945,2004CA-Bmu-10834,02:25:46,2004,8
6663,-120.303,34.206,34.206,39.382,-120.303,-145.374,2004CA-Bmu-10834,15:38:10,2004,8
6664,-120.732,34.33,34.33,42.996,-120.732,-79.348,2004CA-Bmu-10834,02:15:14,2004,8
6665,-120.502,34.264,34.264,28.957,-120.502,-147.033,2004CA-Bmu-10834,02:54:25,2004,8
6666,-120.48000000000002,34.153,34.153,36.633,-120.48,-133.584,2004CA-Bmu-10834,15:19:53,2004,8
6667,-120.338,34.063,34.063,30.872,-120.338,-135.765,2004CA-Bmu-10834,02:34:54,2004,8
6668,-120.675,34.086,34.086,29.005,-120.675,-96.638,2004CA-Bmu-10834,12:17:37,2004,8
6669,-120.493,34.104,34.104,38.706,-120.493,-98.186,2004CA-Bmu-10834,23:40:01,2004,8
6670,-120.584,34.017,34.017,33.153,-120.584,-124.491,2004CA-Bmu-10834,02:10:53,2004,8
6671,-120.438,34.156,34.156,26.816,-120.438,-84.629,2004CA-Bmu-10834,11:58:22,2004,8
6672,-120.445,34.134,34.134,43.074,-120.445,-164.959,2004CA-Bmu-10834,12:21:43,2004,8
6673,-120.559,34.062,34.062,29.399,-120.559,-102.226,2004CA-Bmu-10834,15:50:20,2004,8
6674,-120.16500000000002,34.07,34.07,23.317,-120.165,-171.399,2004CA-Bmu-10834,23:45:50,2004,8
6675,-120.503,34.342,34.342,42.3,-120.503,-159.703,2004CA-Bmu-10834,12:13:11,2004,8
6676,-120.54500000000002,34.462,34.462,39.533,-120.545,-147.244,2004CA-Bmu-10834,15:49:41,2004,8
6677,-120.709,34.484,34.484,24.187,-120.709,-170.679,2004CA-Bmu-10834,02:10:15,2004,8
6678,-120.231,34.118,34.118,37.106,-120.231,-136.441,2004CA-Bmu-10834,15:26:16,2004,8
6679,-120.39600000000002,34.282,34.282,25.747,-120.396,-160.573,2004CA-Bmu-10834,23:25:13,2004,8
6680,-120.348,34.236,34.236,30.419,-120.348,-138.608,2004CA-Bmu-10834,02:41:55,2004,8
6681,-120.276,34.269,34.269,39.127,-120.276,-96.973,2004CA-Bmu-10834,02:49:50,2004,8
6686,-120.39100000000002,34.255,34.255,32.842,-120.391,-127.373,2004CA-Bmu-10834,02:15:33,2004,8
6687,-120.27800000000002,34.271,34.271,40.399,-120.278,-90.796,2004CA-Bmu-10834,02:38:40,2004,8
6688,-119.471,34.294,34.294,27.756,-119.471,-150.227,2004CA-Bmu-10834,23:00:13,2004,8
6689,-119.327,34.117,34.117,41.208,-119.327,-85.401,2004CA-Bmu-10834,02:25:07,2004,8
6690,-120.499,34.188,34.188,42.788,-120.499,-78.048,2004CA-Bmu-10834,02:11:19,2004,8
6691,-120.31799999999998,33.757,33.757,38.711,-120.318,-137.704,2004CA-Bmu-10834,15:22:05,2004,8
6692,-120.56900000000002,34.094,34.094,43.982,-120.569,-71.898,2004CA-Bmu-10834,01:57:34,2004,8
6693,-120.611,34.211,34.211,29.791,-120.611,-141.428,2004CA-Bmu-10834,02:43:11,2004,8
6694,-121.362,34.714,34.714,35.877,-121.362,-126.278,2004CA-Bmu-10834,15:01:02,2004,8
6695,-121.00400000000002,35.129,35.129,39.611,-121.004,-100.509,2004CA-Bmu-10834,23:41:04,2004,8
6696,-120.90699999999998,35.141,35.141,33.185,-120.907,-130.39,2004CA-Bmu-10834,02:23:01,2004,8
6697,-121.259,35.636,35.636,31.036,-121.259,-99.975,2004CA-Bmu-10834,15:50:21,2004,8
6698,-121.54399999999998,35.916,35.916,42.372,-121.544,-88.088,2004CA-Bmu-10834,23:13:28,2004,8
6699,-121.941,36.052,36.052,44.293,-121.941,-161.561,2004CA-Bmu-10834,12:19:53,2004,8
6700,-122.017,35.987,35.987,29.738,-122.017,-93.125,2004CA-Bmu-10834,15:38:25,2004,8
6701,-122.143,36.172,36.172,42.986,-122.143,-148.383,2004CA-Bmu-10834,15:50:27,2004,8
6702,-122.163,35.756,35.756,25.773,-122.163,-169.525,2004CA-Bmu-10834,23:46:38,2004,8
6703,-122.203,35.803,35.803,42.808,-122.203,-156.051,2004CA-Bmu-10834,12:08:31,2004,8
