,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
803,-122.475,37.129,37.129,36.84,-122.475,-123.87,1998CA-Bmu-00826,03:15:48,1998,8
804,-122.51600000000002,37.133,37.133,41.743,-122.516,-101.091,1998CA-Bmu-00826,03:37:05,1998,8
805,-122.45600000000002,37.183,37.183,35.789,-122.456,-115.858,1998CA-Bmu-00826,11:13:10,1998,8
806,-122.452,37.198,37.198,45.493,-122.452,-163.833,1998CA-Bmu-00826,12:53:21,1998,8
807,-122.56900000000002,37.285,37.285,34.031,-122.569,-106.895,1998CA-Bmu-00826,15:33:14,1998,8
808,-122.458,37.274,37.274,29.486,-122.458,-85.398,1998CA-Bmu-00826,16:00:35,1998,8
809,-122.79500000000002,37.445,37.445,39.387,-122.795,-113.207,1998CA-Bmu-00826,02:55:41,1998,8
810,-123.716,37.244,37.244,43.582,-123.716,-93.618,1998CA-Bmu-00826,03:26:49,1998,8
811,-123.20600000000002,37.546,37.546,34.739,-123.206,-110.014,1998CA-Bmu-00826,11:00:20,1998,8
812,-122.64499999999998,37.801,37.801,31.13,-122.645,-94.949,1998CA-Bmu-00826,15:08:15,1998,8
813,-123.231,37.589,37.589,43.234,-123.231,-151.851,1998CA-Bmu-00826,12:35:41,1998,8
814,-123.009,37.484,37.484,39.455,-123.009,-132.898,1998CA-Bmu-00826,16:31:20,1998,8
815,-123.647,37.449,37.449,29.526,-123.647,-161.937,1998CA-Bmu-00826,23:54:26,1998,8
816,-123.287,37.437,37.437,29.797,-123.287,-162.029,1998CA-Bmu-00826,03:05:43,1998,8
817,-122.869,37.352,37.352,33.945,-122.869,-139.853,1998CA-Bmu-00826,03:50:22,1998,8
818,-122.83499999999998,37.249,37.249,42.378,-122.835,-147.549,1998CA-Bmu-00826,12:20:19,1998,8
819,-122.57999999999998,36.981,36.981,41.578,-122.58,-146.526,1998CA-Bmu-00826,15:26:47,1998,8
820,-123.262,36.676,36.676,36.498,-123.262,-122.171,1998CA-Bmu-00826,16:14:31,1998,8
821,-122.69799999999998,37.208,37.208,41.237,-122.698,-142.368,1998CA-Bmu-00826,12:10:09,1998,8
822,-122.72,37.158,37.158,39.686,-122.72,-135.765,1998CA-Bmu-00826,15:04:43,1998,8
823,-122.69,37.239,37.239,34.368,-122.69,-108.984,1998CA-Bmu-00826,16:51:15,1998,8
824,-123.166,36.962,36.962,31.031,-123.166,-151.78,1998CA-Bmu-00826,23:31:14,1998,8
825,-122.631,37.201,37.201,37.967,-122.631,-118.777,1998CA-Bmu-00826,03:05:37,1998,8
826,-122.78199999999998,37.319,37.319,40.309,-122.782,-136.564,1998CA-Bmu-00826,11:59:28,1998,8
827,-122.81900000000002,37.332,37.332,32.963,-122.819,-101.817,1998CA-Bmu-00826,15:23:56,1998,8
828,-122.724,37.088,37.088,38.955,-122.724,-131.727,1998CA-Bmu-00826,11:47:04,1998,8
829,-122.72199999999998,36.872,36.872,30.595,-122.722,-91.675,1998CA-Bmu-00826,15:03:58,1998,8
830,-122.339,36.992,36.992,33.023,-122.339,-141.56,1998CA-Bmu-00826,23:09:49,1998,8
831,-122.644,37.053,37.053,40.36,-122.644,-106.824,1998CA-Bmu-00826,03:50:15,1998,8
832,-122.715,36.995,36.995,37.831,-122.715,-126.25,1998CA-Bmu-00826,11:35:49,1998,8
833,-123.12099999999998,37.397,37.397,43.277,-123.121,-150.358,1998CA-Bmu-00826,15:33:50,1998,8
834,-122.707,37.46,37.46,30.239,-122.707,-157.699,1998CA-Bmu-00826,02:58:43,1998,8
835,-122.83100000000002,37.387,37.387,41.959,-122.831,-100.551,1998CA-Bmu-00826,03:36:54,1998,8
836,-122.81900000000002,37.362,37.362,35.029,-122.819,-135.465,1998CA-Bmu-00826,03:40:44,1998,8
837,-123.245,37.835,37.835,43.693,-123.245,-94.472,1998CA-Bmu-00826,03:25:27,1998,8
838,-123.38299999999998,37.89,37.89,35.986,-123.383,-114.702,1998CA-Bmu-00826,11:13:54,1998,8
839,-123.215,38.22,38.22,40.07,-123.215,-114.073,1998CA-Bmu-00826,02:57:56,1998,8
840,-123.332,38.5,38.5,45.238,-123.332,-156.878,1998CA-Bmu-00826,12:43:45,1998,8
841,-122.959,37.372,37.372,29.324,-122.959,-163.531,1998CA-Bmu-00826,03:05:40,1998,8
842,-122.805,37.401,37.401,33.85,-122.805,-140.668,1998CA-Bmu-00826,03:51:09,1998,8
843,-123.38299999999998,37.242,37.242,34.115,-123.383,-108.267,1998CA-Bmu-00826,16:53:45,1998,8
844,-122.69799999999998,37.118,37.118,35.614,-122.698,-130.189,1998CA-Bmu-00826,03:30:36,1998,8
845,-122.522,37.067,37.067,41.103,-122.522,-141.774,1998CA-Bmu-00826,12:08:06,1998,8
846,-122.726,36.994,36.994,39.47,-122.726,-136.329,1998CA-Bmu-00826,15:04:29,1998,8
847,-122.752,37.23,37.23,35.004,-122.752,-113.25,1998CA-Bmu-00826,15:48:12,1998,8
848,-123.024,37.162,37.162,31.206,-123.024,-151.725,1998CA-Bmu-00826,23:34:12,1998,8
849,-122.558,37.028,37.028,37.579,-122.558,-119.831,1998CA-Bmu-00826,03:06:53,1998,8
850,-122.541,36.818,36.818,32.917,-122.541,-103.33,1998CA-Bmu-00826,15:27:28,1998,8
851,-122.47,36.766,36.766,31.418,-122.47,-97.19,1998CA-Bmu-00826,16:28:19,1998,8
852,-122.58499999999998,36.679,36.679,31.721,-122.585,-146.495,1998CA-Bmu-00826,23:22:41,1998,8
853,-122.265,36.745,36.745,39.983,-122.265,-106.402,1998CA-Bmu-00826,03:48:45,1998,8
854,-122.12,36.467,36.467,30.497,-122.12,-93.215,1998CA-Bmu-00826,15:04:04,1998,8
855,-122.136,36.479,36.479,40.208,-122.136,-141.128,1998CA-Bmu-00826,16:46:38,1998,8
856,-122.09300000000002,36.32,36.32,32.191,-122.093,-141.453,1998CA-Bmu-00826,23:13:26,1998,8
857,-122.055,36.194,36.194,40.584,-122.055,-100.305,1998CA-Bmu-00826,03:36:21,1998,8
858,-122.10899999999998,36.085,36.085,37.23,-122.109,-127.54,1998CA-Bmu-00826,11:36:48,1998,8
859,-122.172,36.116,36.116,37.87,-122.172,-130.764,1998CA-Bmu-00826,16:22:52,1998,8
860,-121.798,35.998,35.998,32.917,-121.798,-136.185,1998CA-Bmu-00826,23:02:11,1998,8
861,-121.542,35.886,35.886,41.527,-121.542,-94.64,1998CA-Bmu-00826,03:25:30,1998,8
862,-121.553,35.86,35.86,32.936,-121.553,-136.09,1998CA-Bmu-00826,03:39:22,1998,8
863,-121.382,35.634,35.634,35.983,-121.382,-123.071,1998CA-Bmu-00826,11:27:44,1998,8
864,-121.28199999999998,35.648,35.648,40.402,-121.282,-144.819,1998CA-Bmu-00826,15:15:37,1998,8
865,-121.02100000000002,35.301,35.301,41.963,-121.021,-88.777,1998CA-Bmu-00826,03:11:47,1998,8
866,-121.055,35.276,35.276,34.318,-121.055,-125.78,1998CA-Bmu-00826,03:18:53,1998,8
867,-120.953,34.655,34.655,32.864,-120.953,-111.177,1998CA-Bmu-00826,15:44:05,1998,8
868,-121.062,35.186,35.186,43.152,-121.062,-82.947,1998CA-Bmu-00826,03:02:23,1998,9
869,-121.049,35.058,35.058,33.384,-121.049,-113.126,1998CA-Bmu-00826,11:04:23,1998,9
870,-121.086,34.973,34.973,30.747,-121.086,-100.469,1998CA-Bmu-00826,15:17:27,1998,9
871,-120.953,35.116,35.116,33.07,-120.953,-111.36,1998CA-Bmu-00826,16:52:33,1998,9
872,-120.925,35.018,35.018,30.782,-120.925,-141.878,1998CA-Bmu-00826,03:52:10,1998,9
873,-121.215,35.077,35.077,40.981,-121.215,-150.115,1998CA-Bmu-00826,12:25:19,1998,9
874,-120.964,35.029,35.029,36.389,-120.964,-127.665,1998CA-Bmu-00826,16:13:23,1998,9
875,-121.066,34.986,34.986,31.668,-121.066,-105.361,1998CA-Bmu-00826,16:40:35,1998,9
876,-121.037,34.998,34.998,32.879,-121.037,-131.511,1998CA-Bmu-00826,03:30:56,1998,9
877,-121.039,35.005,35.005,40.225,-121.039,-144.256,1998CA-Bmu-00826,12:08:43,1998,9
878,-121.235,35.003,35.003,34.119,-121.235,-116.884,1998CA-Bmu-00826,15:51:08,1998,9
879,-121.14100000000002,34.995,34.995,30.307,-121.141,-99.186,1998CA-Bmu-00826,16:28:45,1998,9
880,-120.78199999999998,34.676,34.676,34.626,-120.782,-121.034,1998CA-Bmu-00826,03:08:24,1998,9
881,-120.81,34.646,34.646,37.736,-120.81,-106.653,1998CA-Bmu-00826,03:49:02,1998,9
882,-120.858,34.446,34.446,39.217,-120.858,-138.621,1998CA-Bmu-00826,11:56:16,1998,9
883,-120.812,34.04,34.04,38.367,-120.812,-99.774,1998CA-Bmu-00826,03:35:31,1998,9
884,-120.726,34.249,34.249,37.296,-120.726,-135.094,1998CA-Bmu-00826,11:48:48,1998,9
885,-121.356,34.194,34.194,29.105,-121.356,-96.348,1998CA-Bmu-00826,15:10:37,1998,9
886,-120.713,34.244,34.244,29.907,-120.713,-141.38,1998CA-Bmu-00826,23:10:37,1998,9
887,-120.615,34.407,34.407,36.336,-120.615,-129.891,1998CA-Bmu-00826,11:39:35,1998,9
888,-120.85899999999998,34.597,34.597,41.84,-120.859,-156.029,1998CA-Bmu-00826,15:38:07,1998,9
889,-120.70600000000002,34.416,34.416,37.101,-120.706,-133.993,1998CA-Bmu-00826,16:26:17,1998,9
890,-120.928,34.884,34.884,31.628,-120.928,-137.03,1998CA-Bmu-00826,03:42:33,1998,9
891,-120.991,34.908,34.908,35.456,-120.991,-123.619,1998CA-Bmu-00826,11:27:31,1998,9
892,-120.921,34.632,34.632,39.651,-120.921,-146.708,1998CA-Bmu-00826,15:20:39,1998,9
893,-121.287,35.359,35.359,34.24,-121.287,-126.672,1998CA-Bmu-00826,03:22:36,1998,9
894,-121.361,35.49,35.49,34.753,-121.361,-117.925,1998CA-Bmu-00826,11:15:03,1998,9
895,-121.759,35.895,35.895,37.102,-121.759,-115.878,1998CA-Bmu-00826,03:01:27,1998,9
896,-121.775,35.882,35.882,31.71,-121.775,-99.892,1998CA-Bmu-00826,15:17:51,1998,9
897,-121.957,35.949,35.949,33.399,-121.957,-109.579,1998CA-Bmu-00826,16:55:20,1998,9
898,-122.02100000000002,35.765,35.765,42.372,-122.021,-154.409,1998CA-Bmu-00826,12:35:58,1998,9
899,-122.213,35.746,35.746,31.743,-122.213,-142.098,1998CA-Bmu-00826,03:54:38,1998,9
900,-122.29399999999998,35.674,35.674,36.633,-122.294,-126.96,1998CA-Bmu-00826,16:17:01,1998,9
901,-122.19400000000002,35.823,35.823,33.921,-122.194,-131.759,1998CA-Bmu-00826,03:33:23,1998,9
902,-122.339,35.842,35.842,40.154,-122.339,-143.467,1998CA-Bmu-00826,12:13:26,1998,9
903,-122.114,35.957,35.957,34.58,-122.114,-116.226,1998CA-Bmu-00826,15:54:05,1998,9
904,-122.974,35.677,35.677,36.043,-122.974,-120.886,1998CA-Bmu-00826,03:08:27,1998,9
905,-122.289,35.819,35.819,40.707,-122.289,-99.378,1998CA-Bmu-00826,03:41:09,1998,9
906,-122.627,35.852,35.852,30.831,-122.627,-146.491,1998CA-Bmu-00826,23:23:05,1998,9
907,-122.561,36.021,36.021,37.873,-122.561,-132.104,1998CA-Bmu-00826,11:53:39,1998,9
908,-122.059,35.928,35.928,30.535,-122.059,-95.609,1998CA-Bmu-00826,15:11:27,1998,9
909,-122.412,36.108,36.108,32.157,-122.412,-141.031,1998CA-Bmu-00826,23:14:37,1998,9
910,-122.188,36.111,36.111,33.249,-122.188,-135.996,1998CA-Bmu-00826,23:01:07,1998,9
911,-122.188,36.072,36.072,32.993,-122.188,-137.519,1998CA-Bmu-00826,03:43:51,1998,9
912,-121.375,35.506,35.506,34.215,-121.375,-127.803,1998CA-Bmu-00826,03:21:21,1998,9
913,-121.70499999999998,35.117,35.117,33.247,-121.705,-112.699,1998CA-Bmu-00826,15:43:08,1998,9
