,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
8465,-122.00799999999998,36.786,36.786,28.288,-122.008,-81.937,2005CA-Bmu-10820,12:01:31,2005,8
8466,-122.01600000000002,36.713,36.713,30.607,-122.016,-151.437,2005CA-Bmu-10820,02:47:23,2005,8
8467,-122.265,36.931,36.931,45.702,-122.265,-167.356,2005CA-Bmu-10820,12:08:20,2005,8
8468,-122.235,36.936,36.936,44.389,-122.235,-158.439,2005CA-Bmu-10820,12:43:16,2005,8
8469,-123.16899999999998,37.271,37.271,43.164,-123.169,-151.795,2005CA-Bmu-10820,12:32:22,2005,8
8470,-123.16899999999998,37.3,37.3,27.424,-123.169,-170.728,2005CA-Bmu-10820,23:21:28,2005,8
8471,-123.226,37.305,37.305,29.369,-123.226,-161.589,2005CA-Bmu-10820,23:53:22,2005,8
8472,-123.777,37.263,37.263,36.269,-123.777,-128.325,2005CA-Bmu-10820,02:00:12,2005,8
8473,-122.976,37.291,37.291,42.171,-122.976,-146.369,2005CA-Bmu-10820,12:17:23,2005,8
8474,-123.05700000000002,37.33,37.33,44.336,-123.057,-159.658,2005CA-Bmu-10820,15:55:02,2005,8
8475,-123.054,37.264,37.264,30.312,-123.054,-156.239,2005CA-Bmu-10820,23:43:16,2005,8
8476,-122.969,37.653,37.653,47.889,-122.969,-176.006,2005CA-Bmu-10820,15:22:12,2005,8
8477,-122.84300000000002,37.666,37.666,42.452,-122.843,-148.234,2005CA-Bmu-10820,15:35:36,2005,8
8478,-123.312,37.866,37.866,30.152,-123.312,-161.297,2005CA-Bmu-10820,22:59:22,2005,8
8479,-123.439,37.973,37.973,31.949,-123.439,-153.841,2005CA-Bmu-10820,02:48:24,2005,8
8480,-124.257,38.178,38.178,39.813,-124.257,-133.416,2005CA-Bmu-10820,12:00:36,2005,8
8481,-123.606,38.345,38.345,46.017,-123.606,-163.317,2005CA-Bmu-10820,15:01:04,2005,8
8482,-123.637,38.109,38.109,40.029,-123.637,-135.425,2005CA-Bmu-10820,15:12:44,2005,8
8483,-123.988,38.434,38.434,34.144,-123.988,-144.981,2005CA-Bmu-10820,23:18:22,2005,8
8484,-123.588,38.312,38.312,34.324,-123.588,-142.852,2005CA-Bmu-10820,02:25:49,2005,8
8485,-123.471,38.266,38.266,47.552,-123.471,-77.068,2005CA-Bmu-10820,03:00:45,2005,8
8486,-123.433,38.049,38.049,34.199,-123.433,-104.218,2005CA-Bmu-10820,12:55:28,2005,8
8487,-123.56900000000002,37.323,37.323,34.115,-123.569,-139.233,2005CA-Bmu-10820,23:05:41,2005,8
8488,-123.256,37.369,37.369,35.828,-123.256,-130.898,2005CA-Bmu-10820,02:04:31,2005,8
8489,-123.623,37.16,37.16,30.609,-123.623,-92.515,2005CA-Bmu-10820,12:28:28,2005,8
8490,-123.84,35.938,35.938,41.352,-123.84,-151.02,2005CA-Bmu-10820,15:35:45,2005,8
8491,-123.775,35.654,35.654,43.06,-123.775,-85.875,2005CA-Bmu-10820,23:21:34,2005,8
8492,-122.997,35.171,35.171,38.98,-122.997,-139.813,2005CA-Bmu-10820,15:09:59,2005,8
8493,-123.491,35.184,35.184,32.71,-123.491,-132.939,2005CA-Bmu-10820,02:10:53,2005,8
8494,-122.356,34.751,34.751,40.868,-122.356,-152.258,2005CA-Bmu-10820,12:30:34,2005,8
8495,-122.38299999999998,34.753,34.753,29.162,-122.383,-95.988,2005CA-Bmu-10820,12:31:50,2005,8
8496,-122.149,33.957,33.957,39.2,-122.149,-147.505,2005CA-Bmu-10820,12:17:57,2005,8
8497,-121.961,33.81,33.81,27.221,-121.961,-153.253,2005CA-Bmu-10820,23:36:57,2005,8
8498,-121.517,33.63,33.63,38.245,-121.517,-142.791,2005CA-Bmu-10820,12:03:35,2005,8
8499,-121.156,33.153,33.153,23.947,-121.156,-165.607,2005CA-Bmu-10820,23:09:57,2005,8
8500,-121.154,33.143,33.143,27.396,-121.154,-148.166,2005CA-Bmu-10820,23:26:00,2005,8
8501,-121.083,33.035,33.035,22.525,-121.083,-171.329,2005CA-Bmu-10820,02:22:10,2005,8
8502,-120.627,33.424,33.424,28.186,-120.627,-137.41,2005CA-Bmu-10820,02:17:24,2005,8
8503,-120.19400000000002,33.663,33.663,29.906,-120.194,-138.091,2005CA-Bmu-10820,23:01:43,2005,8
8504,-120.378,33.619,33.619,37.78,-120.378,-100.309,2005CA-Bmu-10820,23:53:22,2005,8
8505,-120.684,34.403,34.403,23.814,-120.684,-172.514,2005CA-Bmu-10820,02:20:58,2005,9
8506,-121.279,34.338,34.338,28.433,-121.279,-150.917,2005CA-Bmu-10820,02:37:06,2005,9
8507,-120.89100000000002,34.787,34.787,43.294,-120.891,-162.92,2005CA-Bmu-10820,12:47:54,2005,9
8508,-121.124,35.367,35.367,31.623,-121.124,-139.531,2005CA-Bmu-10820,02:17:48,2005,9
8509,-121.436,35.797,35.797,30.476,-121.436,-96.932,2005CA-Bmu-10820,12:32:36,2005,9
8510,-121.329,35.76,35.76,43.185,-121.329,-156.597,2005CA-Bmu-10820,12:33:09,2005,9
8511,-121.497,35.702,35.702,26.645,-121.497,-76.626,2005CA-Bmu-10820,12:56:21,2005,9
8512,-121.963,36.377,36.377,42.182,-121.963,-149.825,2005CA-Bmu-10820,12:23:21,2005,9
8513,-121.969,36.382,36.382,44.294,-121.969,-158.592,2005CA-Bmu-10820,15:47:15,2005,9
8514,-122.304,36.707,36.707,29.274,-122.304,-158.143,2005CA-Bmu-10820,23:46:25,2005,9
8515,-122.498,37.108,37.108,45.772,-122.498,-166.777,2005CA-Bmu-10820,12:04:09,2005,9
8516,-122.626,37.287,37.287,42.061,-122.626,-147.74,2005CA-Bmu-10820,15:29:49,2005,9
8517,-122.97199999999998,37.65,37.65,31.46,-122.972,-152.628,2005CA-Bmu-10820,23:37:04,2005,9
8518,-123.785,38.55,38.55,33.901,-123.785,-147.566,2005CA-Bmu-10820,23:20:31,2005,9
8520,-123.769,38.948,38.948,34.62,-123.769,-142.017,2005CA-Bmu-10820,02:23:40,2005,9
8521,-124.10899999999998,39.853,39.853,31.113,-124.109,-166.006,2005CA-Bmu-10820,23:10:38,2005,9
8522,-124.094,39.86,39.86,36.197,-124.094,-142.205,2005CA-Bmu-10820,23:12:09,2005,9
8523,-124.24599999999998,39.907,39.907,43.965,-124.246,-102.551,2005CA-Bmu-10820,23:52:10,2005,9
8524,-124.122,40.025,40.025,38.723,-124.122,-130.683,2005CA-Bmu-10820,02:01:17,2005,9
8526,-125.119,40.815,40.815,44.665,-125.119,-145.799,2005CA-Bmu-10820,15:35:49,2005,9
8527,-124.214,41.058,41.058,49.477,-124.214,-79.616,2005CA-Bmu-10820,23:03:55,2005,9
8528,-124.353,41.287,41.287,48.331,-124.353,-158.347,2005CA-Bmu-10820,12:51:26,2005,9
8529,-124.248,41.272,41.272,37.066,-124.248,-145.425,2005CA-Bmu-10820,02:30:40,2005,9
8530,-124.332,41.549,41.549,48.598,-124.332,-150.752,2005CA-Bmu-10820,12:36:56,2005,9
8531,-124.263,41.441,41.441,35.223,-124.263,-92.856,2005CA-Bmu-10820,12:37:07,2005,9
8532,-124.393,41.852,41.852,46.367,-124.393,-147.494,2005CA-Bmu-10820,12:31:49,2005,9
8533,-124.44299999999998,41.893,41.893,51.547,-124.443,-176.475,2005CA-Bmu-10820,12:33:27,2005,9
8534,-124.424,41.856,41.856,51.454,-124.424,-175.752,2005CA-Bmu-10820,15:32:54,2005,9
8535,-124.34,41.806,41.806,48.415,-124.34,-159.549,2005CA-Bmu-10820,15:59:30,2005,9
8536,-124.796,43.057,43.057,50.111,-124.796,-162.378,2005CA-Bmu-10820,15:09:02,2005,9
8537,-125.098,43.449,43.449,36.022,-125.098,-157.945,2005CA-Bmu-10820,23:47:30,2005,9
8538,-125.179,44.341,44.341,46.063,-125.179,-133.941,2005CA-Bmu-10820,12:09:01,2005,9
8539,-124.781,44.284,44.284,51.808,-124.781,-164.112,2005CA-Bmu-10820,12:09:47,2005,9
8540,-125.067,44.442,44.442,45.864,-125.067,-133.773,2005CA-Bmu-10820,15:16:13,2005,9
8541,-124.34199999999998,44.892,44.892,55.386,-124.342,-69.932,2005CA-Bmu-10820,02:43:06,2005,9
8542,-124.136,44.832,44.832,38.556,-124.136,-90.694,2005CA-Bmu-10820,12:41:28,2005,9
8543,-124.232,45.241,45.241,42.426,-124.232,-139.112,2005CA-Bmu-10820,02:11:17,2005,9
8544,-124.239,45.571,45.571,41.699,-124.239,-143.626,2005CA-Bmu-10820,23:12:21,2005,9
8545,-124.39600000000002,43.28,43.28,45.993,-124.396,-138.084,2005CA-Bmu-10820,15:19:40,2005,9
8546,-124.478,42.592,42.592,37.181,-124.478,-151.287,2005CA-Bmu-10820,02:42:08,2005,9
8547,-124.582,42.733,42.733,36.494,-124.582,-92.792,2005CA-Bmu-10820,12:41:06,2005,9
8548,-124.638,42.749,42.749,48.409,-124.638,-154.995,2005CA-Bmu-10820,12:55:08,2005,9
8549,-124.19400000000002,41.657,41.657,36.132,-124.194,-140.567,2005CA-Bmu-10820,02:22:21,2005,9
8550,-124.477,42.234,42.234,47.629,-124.477,-150.95,2005CA-Bmu-10820,12:36:54,2005,9
8551,-124.572,42.135,42.135,48.325,-124.572,-93.096,2005CA-Bmu-10820,23:37:39,2005,9
8552,-124.44299999999998,41.813,41.813,47.214,-124.443,-152.884,2005CA-Bmu-10820,15:47:01,2005,9
8553,-124.317,41.607,41.607,50.086,-124.317,-81.202,2005CA-Bmu-10820,23:13:03,2005,9
8554,-124.384,41.066,41.066,44.485,-124.384,-142.588,2005CA-Bmu-10820,15:25:44,2005,9
8555,-124.84699999999998,40.9,40.9,33.316,-124.847,-163.565,2005CA-Bmu-10820,02:03:50,2005,9
8556,-124.491,40.729,40.729,35.4,-124.491,-152.293,2005CA-Bmu-10820,02:42:05,2005,9
8557,-124.511,40.62,40.62,49.886,-124.511,-171.108,2005CA-Bmu-10820,12:18:33,2005,9
8558,-124.685,40.656,40.656,34.539,-124.685,-94.94,2005CA-Bmu-10820,12:39:12,2005,9
8559,-124.541,40.576,40.576,34.422,-124.541,-149.995,2005CA-Bmu-10820,23:35:24,2005,9
8560,-124.421,40.412,40.412,35.77,-124.421,-141.943,2005CA-Bmu-10820,02:25:00,2005,9
